event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,windcreek_price,windcreek_decimal_odds,windcreek_implied_prob,windcreek_implied_prob_diff,windcreek_dejuice,windcreek_name,values_populated,avg_dejuiced_prob
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Over,23.5,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,0.0001566048077675,0.5101214574898786,Over,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.0139378278913161,0.5,Over,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,-125.0,1.8,0.5555555555555556,0.013624618275781,0.509478672985782,Over,-120.0,1.8333333333333333,0.5454545454545454,0.0001566048077675,0.5101214574898786,Over,23.5,,,,,,,,,,,,,4,0.5074303969913848
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Over,24.5,102.0,2.02,0.495049504950495,-0.0195136018456214,0.4636601410794958,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,24.5,-106.0,1.9433962264150944,0.5145631067961165,0.0195136018456214,0.4773835745752045,Over,,,,,,,2,0.4705218578273501
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Over,25.5,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,,0.5030953363598846,Over,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,25.5,,,,,,,,,,,,,1,0.5030953363598846
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Over,29.5,143.0,2.43,0.411522633744856,,0.3836899265136242,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,1,0.3836899265136242
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Over,34.5,195.0,2.95,0.3389830508474576,,0.3154995409398214,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,,,,,1,0.3154995409398214
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,19.5,110.0,2.1,0.4761904761904761,,0.4472667034787409,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,,,,,,1,0.4472667034787409
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,-113.0,1.8849557522123892,0.5305164319248826,,0.5,Under,,,,,,,,,,,,,21.5,,,,,,,,,,,,,1,0.5
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,22.5,-114.0,1.8771929824561404,0.5327102803738317,,0.5,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,1,0.5
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,23.5,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0073827980804724,0.4898785425101215,Under,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.0073827980804725,0.5,Under,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.0073827980804725,0.490521327014218,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0073827980804724,0.4898785425101215,Under,23.5,,,,,,,,,,,,,4,0.4925696030086153
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,24.5,-134.0,1.7462686567164178,0.5726495726495727,0.0093307953569963,0.5363398589205041,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,24.5,-129.0,1.7751937984496124,0.5633187772925764,-0.0093307953569963,0.5226164254247954,Under,,,,,,,2,0.5294781421726498
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,25.5,,,,,,,,,,,,,-112.0,1.8928571428571428,0.5283018867924528,,0.4969046636401156,Under,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,25.5,,,,,,,,,,,,,1,0.4969046636401156
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,29.5,-195.0,1.5128205128205128,0.6610169491525424,,0.6163100734863757,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,1,0.6163100734863757
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_reception_yds,Tre Tucker,Under,34.5,-278.0,1.359712230215827,0.7354497354497355,,0.6845004590601786,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,,,,,1,0.6845004590601786
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Over,2.5,-435.0,1.2298850574712643,0.8130841121495328,,0.7578911641588415,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.7578911641588415
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Over,3.5,-162.0,1.617283950617284,0.6183206106870228,0.004010286700786,0.5796296890543272,Over,-160.0,1.625,0.6153846153846154,0.0007072919855776,0.5751633986928104,Over,-156.0,1.641025641025641,0.609375,-0.0060535253221146,0.5727636849132176,Over,-165.0,1.606060606060606,0.6226415094339623,0.0088712977910928,0.5834970530451867,Over,-155.0,1.6451612903225803,0.607843137254902,-0.0077768709103499,0.5721476510067114,Over,b72078945287a94944a0ffefcd09c42c,-144.0,1.6944444444444444,0.5901639344262295,-0.0276659740926065,0.5534407027818449,Over,-170.0,1.5882352941176472,0.6296296296296295,0.0167329330112185,0.5751376868607396,Over,-160.0,1.625,0.6153846153846154,0.0007072919855776,0.5751633986928104,Over,3.5,-166.0,1.6024096385542168,0.6240601503759399,0.0104672688508177,0.5785804816223068,Over,,,,,,,9,0.5739470829633283
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Over,4.5,140.0,2.4,0.4166666666666667,,0.3904969961769525,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.3904969961769525
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Over,5.5,280.0,3.8,0.2631578947368421,,0.2445155393053016,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,1,0.2445155393053016
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Under,2.5,285.0,3.85,0.2597402597402597,,0.2421088358411584,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.2421088358411584
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Under,3.5,123.0,2.23,0.4484304932735426,-0.0088793157804524,0.4203703109456728,Under,120.0,2.2,0.4545454545454545,-0.0019999843495515,0.4248366013071895,Under,120.0,2.2,0.4545454545454545,-0.0019999843495515,0.4272363150867823,Under,125.0,2.25,0.4444444444444444,-0.0133636207131879,0.4165029469548133,Under,120.0,2.2,0.4545454545454545,-0.0019999843495515,0.4278523489932885,Under,b72078945287a94944a0ffefcd09c42c,110.0,2.1,0.4761904761904761,0.0223506650010977,0.4465592972181552,Under,115.0,2.15,0.4651162790697674,0.0098921932403004,0.4248623131392605,Under,120.0,2.2,0.4545454545454545,-0.0019999843495515,0.4248366013071895,Under,3.5,120.0,2.2,0.4545454545454545,-0.0019999843495515,0.4214195183776933,Under,,,,,,,9,0.4260529170366716
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Under,4.5,-186.0,1.5376344086021505,0.6503496503496503,,0.6095030038230476,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.6095030038230476
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Bijan Robinson,Under,5.5,-435.0,1.2298850574712643,0.8130841121495328,,0.7554844606946983,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,1,0.7554844606946983
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Brock Bowers,Over,6.5,,,,,,,,,,,,,-119.0,1.8403361344537816,0.5433789954337899,0.0140405412263782,0.5102580936358786,Over,-120.0,1.8333333333333333,0.5454545454545454,0.0168079412540522,0.5101214574898786,Over,,,,,,,b72078945287a94944a0ffefcd09c42c,102.0,2.02,0.495049504950495,-0.0503987794180148,0.4652655222204395,Over,,,,,,,,,,,,,6.5,-121.0,1.8264462809917357,0.5475113122171946,0.0195502969375845,0.5078823946715012,Over,,,,,,,4,0.4983818670044245
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Brock Bowers,Under,6.5,,,,,,,,,,,,,-109.0,1.9174311926605505,0.5215311004784688,-0.0195660571801263,0.4897419063641212,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0165281594053863,0.4898785425101215,Under,,,,,,,b72078945287a94944a0ffefcd09c42c,-132.0,1.7575757575757576,0.5689655172413793,0.0436798318370875,0.5347344777795604,Under,,,,,,,,,,,,,6.5,-113.0,1.8849557522123892,0.5305164319248826,-0.0075856152515747,0.4921176053284987,Under,,,,,,,4,0.5016181329955754
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Darnell Mooney,Over,2.5,-435.0,1.2298850574712643,0.8130841121495328,,0.7554844606946983,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.7554844606946983
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Darnell Mooney,Over,3.5,-155.0,1.6451612903225803,0.607843137254902,-0.0130397574437045,0.5721476510067114,Over,-160.0,1.625,0.6153846153846154,-0.0045555945477769,0.5806451612903226,Over,-164.0,1.6097560975609757,0.6212121212121212,0.0020003495081669,0.5829383886255923,Over,-165.0,1.606060606060606,0.6226415094339623,0.0036084112577382,0.5834970530451867,Over,-160.0,1.625,0.6153846153846154,-0.0045555945477769,0.5806451612903226,Over,b72078945287a94944a0ffefcd09c42c,-156.0,1.641025641025641,0.609375,-0.0113164118554693,0.5727636849132176,Over,-175.0,1.5714285714285714,0.6363636363636364,0.0190458040536214,0.5777351247600767,Over,-165.0,1.606060606060606,0.6226415094339623,0.0036084112577382,0.5834970530451867,Over,3.5,-166.0,1.6024096385542168,0.6240601503759399,0.005204382317463,0.5785804816223068,Over,,,,,,,9,0.5791610843998805
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Darnell Mooney,Over,4.5,150.0,2.5,0.4,,0.375,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.375
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Darnell Mooney,Under,2.5,280.0,3.8,0.2631578947368421,,0.2445155393053016,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.2445155393053016
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Darnell Mooney,Under,3.5,120.0,2.2,0.4545454545454545,0.0049917782475922,0.4278523489932885,Under,125.0,2.25,0.4444444444444444,-0.0063718581160441,0.4193548387096774,Under,125.0,2.25,0.4444444444444444,-0.0063718581160441,0.4170616113744075,Under,125.0,2.25,0.4444444444444444,-0.0063718581160441,0.4165029469548133,Under,125.0,2.25,0.4444444444444444,-0.0063718581160441,0.4193548387096774,Under,b72078945287a94944a0ffefcd09c42c,120.0,2.2,0.4545454545454545,0.0049917782475922,0.4272363150867823,Under,115.0,2.15,0.4651162790697674,0.0168839558374441,0.4222648752399232,Under,125.0,2.25,0.4444444444444444,-0.0063718581160441,0.4165029469548133,Under,3.5,120.0,2.2,0.4545454545454545,0.0049917782475921,0.4214195183776933,Under,,,,,,,9,0.4208389156001196
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Darnell Mooney,Under,4.5,-200.0,1.5,0.6666666666666666,,0.625,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.625
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Over,4.5,-240.0,1.4166666666666667,0.7058823529411764,,0.66,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.66
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Over,5.5,-114.0,1.8771929824561404,0.5327102803738317,-0.000769415409843,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0107827665446894,0.4898785425101215,Over,-118.0,1.847457627118644,0.5412844036697247,0.0088764732980365,0.5082034454470877,Over,-115.0,1.869565217391304,0.5348837209302326,0.0016757052161078,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0107827665446895,0.4898785425101215,Over,b72078945287a94944a0ffefcd09c42c,-108.0,1.925925925925926,0.5192307692307692,-0.0159338654457885,0.4876847290640393,Over,-120.0,1.8333333333333333,0.5454545454545454,0.0135678828059597,0.4954128440366972,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0107827665446895,0.4898785425101215,Over,5.5,-125.0,1.8,0.5555555555555556,0.0249315191695961,0.5157946692991116,Over,,,,,,,9,0.4974145905974778
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Over,6.5,170.0,2.7,0.3703703703703703,,0.3470031545741324,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,1,0.3470031545741324
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Over,7.5,300.0,4.0,0.25,,0.2319999999999999,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,1,0.2319999999999999
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Under,4.5,175.0,2.75,0.3636363636363636,,0.3400000000000001,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.3400000000000001
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Under,5.5,-114.0,1.8771929824561404,0.5327102803738317,-0.0069894799501636,0.5,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0073478182656392,0.5101214574898786,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0170028310850099,0.4917965545529122,Under,-115.0,1.869565217391304,0.5348837209302326,-0.0045443593242125,0.5,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0073478182656392,0.5101214574898786,Under,b72078945287a94944a0ffefcd09c42c,-120.0,1.8333333333333333,0.5454545454545454,0.0073478182656392,0.5123152709359606,Under,-125.0,1.8,0.5555555555555556,0.0187114546292757,0.5045871559633028,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0073478182656393,0.5101214574898786,Under,5.5,-109.0,1.9174311926605505,0.5215311004784688,-0.0195660573324467,0.4842053307008884,Under,,,,,,,9,0.5025854094025222
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Under,6.5,-230.0,1.434782608695652,0.696969696969697,,0.6529968454258674,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,1,0.6529968454258674
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Drake London,Under,7.5,-480.0,1.2083333333333333,0.8275862068965518,,0.768,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,1,0.768
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Jakobi Meyers,Over,5.5,,,,,,,-130.0,1.7692307692307692,0.5652173913043479,0.0099486946960907,0.5246062992125985,Over,,,,,,,-130.0,1.7692307692307692,0.5652173913043479,0.0099486946960907,0.5306122448979592,Over,-115.0,1.869565217391304,0.5348837209302326,-0.0254405874070439,0.5,Over,b72078945287a94944a0ffefcd09c42c,-106.0,1.9433962264150944,0.5145631067961165,-0.0491479705635126,0.483560743054414,Over,-140.0,1.7142857142857144,0.5833333333333333,0.0310839603965736,0.5268817204301074,Over,-125.0,1.8,0.5555555555555556,-0.0013234470108336,0.5203045685279188,Over,5.5,-137.0,1.72992700729927,0.5780590717299579,0.0249306551926357,0.5362035225048923,Over,,,,,,,7,0.5174527283754129
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Jakobi Meyers,Under,5.5,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.007877864088868,0.4753937007874015,Under,,,,,,,100.0,2.0,0.5,-0.0221055063652908,0.4693877551020408,Under,-115.0,1.869565217391304,0.5348837209302326,0.0185921680533138,0.5,Under,b72078945287a94944a0ffefcd09c42c,-122.0,1.819672131147541,0.5495495495495495,0.0357023014425169,0.516439256945586,Under,-110.0,1.9090909090909087,0.5238095238095238,0.005672271412487,0.4731182795698925,Under,-105.0,1.9523809523809523,0.5121951219512195,-0.007877864088868,0.4796954314720812,Under,5.5,100.0,2.0,0.5,-0.0221055063652907,0.4637964774951076,Under,,,,,,,7,0.4825472716245871
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Kyle Pitts,Over,2.5,,,,,,,-125.0,1.8,0.5555555555555556,0.0041429690167281,0.5203045685279188,Over,-119.0,1.8403361344537816,0.5433789954337899,-0.0097730996938611,0.5102580936358786,Over,-120.0,1.8333333333333333,0.5454545454545454,-0.0074010425272834,0.5101214574898786,Over,-125.0,1.8,0.5555555555555556,0.0041429690167281,0.5203045685279188,Over,b72078945287a94944a0ffefcd09c42c,-125.0,1.8,0.5555555555555556,0.0041429690167281,0.5214723926380368,Over,-130.0,1.7692307692307692,0.5652173913043479,0.0151850670153479,0.5137867647058824,Over,-125.0,1.8,0.5555555555555556,0.0041429690167281,0.5203045685279188,Over,2.5,-117.0,1.8547008547008548,0.5391705069124424,-0.0145828008611155,0.5,Over,,,,,,,8,0.5145690517566791
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Kyle Pitts,Under,2.5,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0097461662775997,0.4796954314720812,Under,-109.0,1.9174311926605505,0.5215311004784688,0.000923523467828,0.4897419063641212,Under,-110.0,1.9090909090909087,0.5238095238095238,0.0035274358461767,0.4898785425101215,Under,-105.0,1.9523809523809523,0.5121951219512195,-0.0097461662775997,0.4796954314720812,Under,b72078945287a94944a0ffefcd09c42c,-104.0,1.9615384615384617,0.5098039215686274,-0.0124789667148477,0.4785276073619631,Under,-115.0,1.869565217391304,0.5348837209302326,0.0161836611269867,0.4862132352941176,Under,-105.0,1.9523809523809523,0.5121951219512195,-0.0097461662775997,0.4796954314720812,Under,2.5,-117.0,1.8547008547008548,0.5391705069124424,0.021082845106655,0.5,Under,,,,,,,8,0.4854309482433209
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Michael Mayer,Over,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,136.0,2.3600000000000003,0.4237288135593219,,0.3982351592940636,Over,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.3982351592940636
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Michael Mayer,Under,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,-178.0,1.5617977528089888,0.6402877697841727,,0.6017648407059363,Under,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.6017648407059363
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Ray-Ray McCloud III,Over,2.5,-335.0,1.2985074626865671,0.7701149425287357,,0.7176241480038948,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.7176241480038948
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Ray-Ray McCloud III,Over,3.5,-122.0,1.819672131147541,0.5495495495495495,0.0284944698054453,0.5153036238981391,Over,-120.0,1.8333333333333333,0.5454545454545454,0.0238875901985657,0.5101214574898786,Over,-108.0,1.925925925925926,0.5192307692307692,-0.0056141580531824,0.4876847290640393,Over,-105.0,1.9523809523809523,0.5121951219512195,-0.0135292612426758,0.4796954314720812,Over,-105.0,1.9523809523809523,0.5121951219512195,-0.0135292612426758,0.4796954314720812,Over,b72078945287a94944a0ffefcd09c42c,106.0,2.06,0.4854368932038835,-0.0436322685834289,0.4556942636133875,Over,-125.0,1.8,0.5555555555555556,0.0352512265622021,0.5045871559633028,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0004630591520835,0.4898785425101215,Over,3.5,-106.0,1.9433962264150944,0.5145631067961165,-0.0108652782921667,0.4773835745752045,Over,,,,,,,9,0.4888938011175818
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Ray-Ray McCloud III,Over,4.5,188.0,2.88,0.3472222222222222,,0.3235241978372629,Over,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.3235241978372629
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Ray-Ray McCloud III,Under,2.5,230.0,3.3,0.303030303030303,,0.2823758519961051,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.2823758519961051
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Ray-Ray McCloud III,Under,3.5,-107.0,1.9345794392523368,0.5169082125603864,-0.0348961601083581,0.484696376101861,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0271321849530786,0.4898785425101215,Under,-120.0,1.8333333333333333,0.5454545454545454,-0.0027815356024293,0.5123152709359606,Under,-125.0,1.8,0.5555555555555556,0.0085821007612071,0.5203045685279188,Under,-125.0,1.8,0.5555555555555556,0.0085821007612071,0.5203045685279188,Under,b72078945287a94944a0ffefcd09c42c,-138.0,1.7246376811594204,0.5798319327731092,0.0358930251309549,0.5443057363866125,Under,-120.0,1.8333333333333333,0.5454545454545454,-0.0027815356024292,0.4954128440366972,Under,-120.0,1.8333333333333333,0.5454545454545454,-0.0027815356024292,0.5101214574898786,Under,3.5,-129.0,1.7751937984496124,0.5633187772925764,0.0173157252153556,0.5226164254247954,Under,,,,,,,9,0.5111061988824183
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Ray-Ray McCloud III,Under,4.5,-265.0,1.3773584905660377,0.726027397260274,,0.6764758021627372,Under,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,1,0.6764758021627372
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Tre Tucker,Over,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,126.0,2.26,0.4424778761061947,,0.4154256153002038,Over,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.4154256153002038
b72078945287a94944a0ffefcd09c42c,Atlanta Falcons @ Las Vegas Raiders,player_receptions,Tre Tucker,Under,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b72078945287a94944a0ffefcd09c42c,-165.0,1.606060606060606,0.6226415094339623,,0.5845743846997963,Under,,,,,,,,,,,,,2.5,,,,,,,,,,,,,1,0.5845743846997963
