event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Adam Prentice,Yes,,8000.0,81.0,0.0123456790123456,0.0024446889133357,0.0107353730542136,Yes,10000.0,101.0,0.0099009900990099,-0.0012223444566678,0.0086095566078346,Yes,,,,,,,,,,,,,10000.0,101.0,0.0099009900990099,-0.0012223444566678,0.0086095566078346,Yes,,,,,,,14c12ef82be07b0dc984dd20d477bb8f,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.009318162089961
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Ben Sims,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c12ef82be07b0dc984dd20d477bb8f,,,,,,,-999900.0,1.000100010001,0.9999,,0.9426880069783082,No,,,,,,,,,,,,,,1,0.9426880069783082
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Ben Sims,Yes,,4000.0,41.0,0.024390243902439,-0.0009004762213911,0.0212089077412513,Yes,5000.0,51.0,0.0196078431372549,-0.0062806770822232,0.0170502983802216,Yes,,,,,,,3300.0,34.0,0.0294117647058823,0.0047487346824825,0.0255754475703324,Yes,5000.0,51.0,0.0196078431372549,-0.0062806770822232,0.0170502983802216,Yes,5000.0,51.0,0.0196078431372549,-0.0062806770822232,0.0170502983802216,Yes,14c12ef82be07b0dc984dd20d477bb8f,7000.0,71.0,0.0140845070422535,-0.0124944301890998,0.0122473974280465,Yes,1545.0,16.45,0.060790273556231,0.0400495571391248,0.0573119930216917,Yes,5000.0,51.0,0.0196078431372549,-0.0062806770822232,0.0170502983802216,Yes,,5000.0,51.0,0.0196078431372549,-0.0062806770822232,0.0170502983802216,Yes,9,0.0223994708513811
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Bo Melton,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c12ef82be07b0dc984dd20d477bb8f,,,,,,,-999900.0,1.000100010001,0.9999,,0.9418549886675374,No,,,,,,,,,,,,,,1,0.9418549886675374
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Bo Melton,Yes,,3000.0,31.0,0.032258064516129,0.0005563011712157,0.0280504908835904,Yes,4000.0,41.0,0.024390243902439,-0.0082949970191855,0.0212089077412513,Yes,,,,,,,2500.0,26.0,0.0384615384615384,0.0075352093598013,0.0334448160535117,Yes,3500.0,36.0,0.0277777777777777,-0.0044840214094294,0.0241545893719806,Yes,3000.0,31.0,0.032258064516129,0.0005563011712157,0.0280504908835904,Yes,14c12ef82be07b0dc984dd20d477bb8f,3900.0,40.0,0.025,-0.0076090214094294,0.0217391304347826,Yes,1520.0,16.2,0.0617283950617284,0.0337104230350149,0.0581450113324627,Yes,5000.0,51.0,0.0196078431372549,-0.0136751978800176,0.0170502983802216,Yes,,4000.0,41.0,0.024390243902439,-0.0082949970191855,0.0212089077412513,Yes,9,0.0281169603136269
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Cedrick Wilson Jr.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c12ef82be07b0dc984dd20d477bb8f,,,,,,,-999900.0,1.000100010001,0.9999,,0.9404705918770933,No,,,,,,,,,,,,,,1,0.9404705918770933
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Cedrick Wilson Jr.,Yes,,4000.0,41.0,0.024390243902439,-0.0030060544299599,0.0212089077412513,Yes,3500.0,36.0,0.0277777777777777,0.0008654128561414,0.0241545893719806,Yes,,,,,,,,,,,,,4000.0,41.0,0.024390243902439,-0.0030060544299599,0.0212089077412513,Yes,3500.0,36.0,0.0277777777777777,0.0008654128561414,0.0241545893719806,Yes,14c12ef82be07b0dc984dd20d477bb8f,7500.0,76.0,0.0131578947368421,-0.0158430249049278,0.011441647597254,Yes,1480.0,15.8,0.0632911392405063,0.0414521116706883,0.0595294081229067,Yes,4000.0,41.0,0.024390243902439,-0.0030060544299599,0.0212089077412513,Yes,,9000.0,91.0,0.0109890109890109,-0.0183217491881634,0.0095556617295747,Yes,8,0.0240578274271813
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Chris Brooks,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c12ef82be07b0dc984dd20d477bb8f,,,,,,,-999900.0,1.000100010001,0.9999,,0.9354778350232764,No,,,,,,,,,,,,,,1,0.9354778350232764
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Chris Brooks,Yes,,2000.0,21.0,0.0476190476190476,0.0051157259269792,0.041407867494824,Yes,2200.0,23.0,0.0434782608695652,0.0003833982132851,0.0378071833648393,Yes,,,,,,,2500.0,26.0,0.0384615384615384,-0.0053499988244597,0.0334448160535117,Yes,2000.0,21.0,0.0476190476190476,0.0051157259269792,0.041407867494824,Yes,,,,,,,14c12ef82be07b0dc984dd20d477bb8f,2800.0,29.0,0.0344827586206896,-0.0098971757854298,0.0299850074962518,Yes,1350.0,14.5,0.0689655172413793,0.029511691209644,0.0645221649767236,Yes,3000.0,31.0,0.032258064516129,-0.0124396833334991,0.0280504908835904,Yes,,3000.0,31.0,0.032258064516129,-0.0124396833334991,0.0280504908835904,Yes,8,0.0380844860810194
14c12ef82be07b0dc984dd20d477bb8f,New Orleans Saints @ Green Bay Packers,player_1st_td,Christian Watson,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14c12ef82be07b0dc984dd20d477bb8f,,,,,,,-2875.0,1.0347826086956522,0.9663865546218487,,0.8780425313861133,No,,,,,,,,,,,,,,1,0.8780425313861133
