event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point,windcreek_price,windcreek_decimal_odds,windcreek_implied_prob,windcreek_implied_prob_diff,windcreek_dejuice,windcreek_name,values_populated,avg_dejuiced_prob
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,DeAndre Carter,Yes,,7000.0,71.0,0.014084507042253521,-0.00387586429491891,0.012247397428046541,Yes,10000.0,101.0,0.009900990099009901,-0.008657026515768761,0.008609556607834697,Yes,,,,,,,,,,,,,8000.0,81.0,0.012345679012345678,-0.005863096329099305,0.010735373054213635,Yes,10000.0,101.0,0.009900990099009901,-0.008657026515768761,0.008609556607834697,Yes,818a0f592da4fc2dea2a8caa3170bd6f,10000.0,101.0,0.009900990099009901,-0.008657026515768761,0.008609556607834697,Yes,1925.0,20.25,0.04938271604938271,0.036464945998943024,0.04706330838585794,Yes,10000.0,101.0,0.009900990099009901,-0.008657026515768761,0.008609556607834697,Yes,,4000.0,41.0,0.024390243902439025,0.007902120688150237,0.021208907741251327,Yes,8,0.01571165163008853
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Detroit Lions D/ST,Yes,,,,,,,,3500.0,36.0,0.027777777777777776,-0.004480286738351255,0.024154589371980676,Yes,,,,,,,,,,,,,3000.0,31.0,0.03225806451612903,0.004480286738351255,0.028050490883590466,Yes,,,,,,,818a0f592da4fc2dea2a8caa3170bd6f,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.02610254012778557
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Detroit Lions Defense,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818a0f592da4fc2dea2a8caa3170bd6f,4000.0,41.0,0.024390243902439025,-0.007867820613690006,0.021208907741251327,Yes,,,,,,,,,,,,,,3000.0,31.0,0.03225806451612903,0.007867820613690006,0.028050490883590466,Yes,2,0.024629699312420896
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Gerald Everett,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818a0f592da4fc2dea2a8caa3170bd6f,,,,,,,-999900.0,1.000100010001,0.9999000000000001,,0.9527141711137019,No,,,,,,,,,,,,,,1,0.9527141711137019
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Gerald Everett,Yes,,7500.0,76.0,0.013157894736842105,-0.005569824803064515,0.011441647597254004,Yes,10000.0,101.0,0.009900990099009901,-0.009292001532015605,0.008609556607834697,Yes,,,,,,,,,,,,,7000.0,71.0,0.014084507042253521,-0.004510839311165754,0.012247397428046541,Yes,10000.0,101.0,0.009900990099009901,-0.009292001532015605,0.008609556607834697,Yes,818a0f592da4fc2dea2a8caa3170bd6f,10000.0,101.0,0.009900990099009901,-0.009292001532015605,0.008609556607834697,Yes,1915.0,20.15,0.04962779156327544,0.036110057284287865,0.047285828886298155,Yes,10000.0,101.0,0.009900990099009901,-0.009292001532015608,0.008609556607834697,Yes,,3500.0,36.0,0.027777777777777776,0.011138612958004824,0.024154589371980676,Yes,8,0.01619596121436477
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Jahmyr Gibbs,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818a0f592da4fc2dea2a8caa3170bd6f,,,,,,,-640.0,1.15625,0.8648648648648649,,0.793756967670011,No,,,,,,,,,,,,,,1,0.793756967670011
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Jahmyr Gibbs,Yes,,370.0,4.7,0.2127659574468085,0.0012046012876710255,0.18501387604070307,Yes,360.0,4.6,0.2173913043478261,0.0064907120316911315,0.18903591682419663,Yes,,,,,,,,,,,,,400.0,5.0,0.2,-0.0133850643658244,0.1739130434782609,Yes,360.0,4.6,0.2173913043478261,0.0064907120316911315,0.18903591682419663,Yes,818a0f592da4fc2dea2a8caa3170bd6f,430.0,5.3,0.18867924528301888,-0.026323069756660017,0.16406890894175558,Yes,345.0,4.45,0.2247191011235955,0.014865336918284705,0.2062430323299888,Yes,350.0,4.5,0.2222222222222222,0.012011761031000961,0.1932367149758454,Yes,,375.0,4.75,0.21052631578947367,-0.0013549891778545375,0.18306636155606407,Yes,8,0.1854517213713764
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Jameson Williams,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818a0f592da4fc2dea2a8caa3170bd6f,,,,,,,-5365.0,1.0186393289841567,0.9817017383348581,,0.9008009438885485,No,,,,,,,,,,,,,,1,0.9008009438885485
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Jameson Williams,Yes,,900.0,10.0,0.1,0.015175365175365163,0.08695652173913045,Yes,1000.0,11.0,0.09090909090909091,0.004785754785754784,0.07905138339920949,Yes,,,,,,,,,,,,,1400.0,15.0,0.06666666666666667,-0.022919872919872922,0.057971014492753624,Yes,1100.0,12.0,0.08333333333333333,-0.0038722538722538863,0.07246376811594203,Yes,818a0f592da4fc2dea2a8caa3170bd6f,1200.0,13.0,0.07692307692307693,-0.0111982611982612,0.06688963210702342,Yes,825.0,9.25,0.10810810810810811,0.02444177444177445,0.09919905611145147,Yes,1000.0,11.0,0.09090909090909091,0.004785754785754784,0.07905138339920949,Yes,,1200.0,13.0,0.07692307692307693,-0.0111982611982612,0.06688963210702342,Yes,8,0.07605904893396792
818a0f592da4fc2dea2a8caa3170bd6f,Chicago Bears @ Detroit Lions,player_1st_td,Jared Goff,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818a0f592da4fc2dea2a8caa3170bd6f,,,,,,,-999900.0,1.000100010001,0.9999000000000001,,0.9477757291356858,No,,,,,,,,,,,,,,1,0.9477757291356858
