event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point,windcreek_price,windcreek_decimal_odds,windcreek_implied_prob,windcreek_implied_prob_diff,windcreek_dejuice,windcreek_name,values_populated,avg_dejuiced_prob
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,AJ Brown,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,-2780.0,1.0359712230215827,0.9652777777777778,,0.8853503184713377,No,,,,,,,,,,,,,,1,0.8853503184713377
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,AJ Brown,Yes,,800.0,9.0,0.1111111111111111,0.00923005565862707,0.0966183574879227,Yes,1000.0,11.0,0.09090909090909091,-0.01385796742939599,0.07905138339920949,Yes,,,,,,,,,,,,,950.0,10.5,0.09523809523809523,-0.00891053391053391,0.08281573498964803,Yes,900.0,10.0,0.1,-0.0034683570397856106,0.08695652173913045,Yes,afa7eb720baa94269de839965e41b8b3,900.0,10.0,0.1,-0.0034683570397856106,0.08695652173913045,Yes,700.0,8.0,0.125,0.02510307153164297,0.11464968152866244,Yes,800.0,9.0,0.1111111111111111,0.009230055658627084,0.0966183574879227,Yes,,1000.0,11.0,0.09090909090909091,-0.013857967429395976,0.07905138339920949,Yes,8,0.09033974272135446
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Ainias Smith,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,-999900.0,1.000100010001,0.9999000000000001,,0.951686223278254,No,,,,,,,,,,,,,,1,0.951686223278254
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Ainias Smith,Yes,,6000.0,61.0,0.01639344262295082,-0.004009113061294298,0.014255167498218107,Yes,6600.0,67.0,0.014925373134328358,-0.005686906762577109,0.012978585334198572,Yes,,,,,,,,,,,,,6000.0,61.0,0.01639344262295082,-0.004009113061294298,0.014255167498218107,Yes,7500.0,76.0,0.013157894736842105,-0.007706882073989969,0.011441647597254004,Yes,afa7eb720baa94269de839965e41b8b3,10000.0,101.0,0.009900990099009901,-0.011429058802941058,0.008609556607834697,Yes,1870.0,19.7,0.050761421319796954,0.03526857687795843,0.04831377672174597,Yes,10000.0,101.0,0.009900990099009901,-0.011429058802941058,0.008609556607834697,Yes,,3500.0,36.0,0.027777777777777776,0.00900155568707937,0.024154589371980676,Yes,8,0.017827255904660604
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Baltimore Ravens D/ST,Yes,,,,,,,,3500.0,36.0,0.027777777777777776,-0.014463601532567052,0.024154589371980676,Yes,,,,,,,1900.0,20.0,0.05,0.018869731800766287,0.04347826086956522,Yes,2800.0,29.0,0.034482758620689655,-0.004406130268199235,0.029985007496251877,Yes,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.03253928591259926
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Baltimore Ravens Defense,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,3600.0,37.0,0.02702702702702703,-0.007455731593662626,0.02350176263219742,Yes,,,,,,,,,,,,,,2800.0,29.0,0.034482758620689655,0.007455731593662626,0.029985007496251877,Yes,2,0.026743385064224648
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Britain Covey,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,-999900.0,1.000100010001,0.9999000000000001,,0.9502440281638702,No,,,,,,,,,,,,,,1,0.9502440281638702
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Britain Covey,Yes,,6600.0,67.0,0.014925373134328358,-0.007709032772489159,0.012978585334198572,Yes,5000.0,51.0,0.0196078431372549,-0.0022461511024081914,0.017050298380221655,Yes,,,,,,,,,,,,,4000.0,41.0,0.024390243902439025,0.003333316456973285,0.021208907741251327,Yes,6000.0,61.0,0.01639344262295082,-0.005996285035762956,0.014255167498218107,Yes,afa7eb720baa94269de839965e41b8b3,10000.0,101.0,0.009900990099009901,-0.013570812980360695,0.008609556607834697,Yes,1810.0,19.1,0.05235602094240837,0.035960056336937524,0.04975597183612969,Yes,7500.0,76.0,0.013157894736842105,-0.00977109090288979,0.011441647597254004,Yes,,,,,,,,7,0.019328590713586863
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,CJ Uzomah,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,-999900.0,1.000100010001,0.9999000000000001,,0.9548489618760437,No,,,,,,,,,,,,,,1,0.9548489618760437
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,CJ Uzomah,Yes,,6000.0,61.0,0.01639344262295082,-0.0030788917707050244,0.014255167498218107,Yes,,,,,,,,,,,,,,,,,,,7000.0,71.0,0.014084507042253521,-0.00596506124657665,0.012247397428046541,Yes,,,,,,,afa7eb720baa94269de839965e41b8b3,10000.0,101.0,0.009900990099009901,-0.011194457425631176,0.008609556607834697,Yes,2015.0,21.15,0.047281323877068564,0.03553095979694215,0.04515103812395631,Yes,15000.0,151.0,0.006622516556291391,-0.015292549354029312,0.005758710048949036,Yes,,,,,,,,5,0.01720437394140094
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Charlie Kolar,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,,,,,,,,,,,,,,3500.0,36.0,0.027777777777777776,,0.024154589371980676,Yes,1,0.024154589371980676
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Dallas Goedert,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,-999900.0,1.000100010001,0.9999000000000001,,0.9270005321661205,No,,,,,,,,,,,,,,1,0.9270005321661205
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Dallas Goedert,Yes,,1700.0,18.0,0.05555555555555555,-0.0008015796530041891,0.04830917874396135,Yes,1800.0,19.0,0.05263157894736842,-0.004143267205218057,0.04576659038901602,Yes,,,,,,,,,,,,,1800.0,19.0,0.05263157894736842,-0.004143267205218057,0.04576659038901602,Yes,1600.0,17.0,0.058823529411764705,0.0029332476112348405,0.05115089514066497,Yes,afa7eb720baa94269de839965e41b8b3,1900.0,20.0,0.05,-0.00715078600221053,0.04347826086956522,Yes,1170.0,12.7,0.07874015748031496,0.025695108261006565,0.07299946783387948,Yes,1750.0,18.5,0.05405405405405406,-0.0025175813690058862,0.04700352526439484,Yes,,2000.0,21.0,0.047619047619047616,-0.00987187443758468,0.041407867494824016,Yes,8,0.04948529701566524
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,DeVonta Smith,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,-999900.0,1.000100010001,0.9999000000000001,,0.9218677971875533,No,,,,,,,,,,,,,,1,0.9218677971875533
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,DeVonta Smith,Yes,,1500.0,16.0,0.0625,-0.0065846112456281886,0.05434782608695653,Yes,1400.0,15.0,0.06666666666666667,-0.0017235001345170808,0.057971014492753624,Yes,,,,,,,,,,,,,1500.0,16.0,0.0625,-0.0065846112456281886,0.05434782608695653,Yes,1300.0,14.0,0.07142857142857142,0.003832055421038469,0.062111801242236024,Yes,afa7eb720baa94269de839965e41b8b3,,,,,,,1080.0,11.8,0.0847457627118644,0.019368778584880286,0.07813220281244677,Yes,1500.0,16.0,0.0625,-0.0065846112456281886,0.05434782608695653,Yes,,1400.0,15.0,0.06666666666666667,-0.0017235001345170808,0.057971014492753624,Yes,7,0.05988993018586566
afa7eb720baa94269de839965e41b8b3,Philadelphia Eagles @ Baltimore Ravens,player_1st_td,Derrick Henry,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa7eb720baa94269de839965e41b8b3,,,,,,,-650.0,1.1538461538461537,0.8666666666666667,,0.7940974605353466,No,,,,,,,,,,,,,,1,0.7940974605353466
