event_id,game,market,description,name,point,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Cason Wallace,Over,1.5,-190.0,1.526315789473684,0.6551724137931035,-0.0138478648630442,0.6161482461945732,Over,,,,,,,,,,,,,,,,,,,-210.0,1.4761904761904765,0.6774193548387096,0.0139608114439633,0.6141879278158058,Over,552b0679668ac1011ceb86524711c27b,,,,,,,-205.0,1.4878048780487805,0.6721311475409836,0.0073505523218058,0.6123292024149983,Over,-200.0,1.5,0.6666666666666666,0.0005199512289095,0.6153846153846154,Over,1.5,-194.0,1.5154639175257731,0.6598639455782314,-0.0079834501316344,0.6119631496977537,Over,5,0.6140026283015493
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Cason Wallace,Under,1.5,145.0,2.45,0.4081632653061224,-0.0133718692676038,0.3838517538054268,Under,,,,,,,,,,,,,,,,,,,135.0,2.35,0.425531914893617,0.0083389427167644,0.3858120721841941,Under,552b0679668ac1011ceb86524711c27b,,,,,,,135.0,2.35,0.425531914893617,0.0083389427167644,0.3876707975850015,Under,140.0,2.4,0.4166666666666667,-0.0027426175669234,0.3846153846153846,Under,1.5,139.0,2.39,0.4184100418410042,-0.0005633985990015,0.3880368503022464,Under,5,0.3859973716984507
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Damian Lillard,Over,6.5,-150.0,1.6666666666666663,0.6000000000000001,0.0005122446030761,0.5575221238938053,Over,-147.0,1.6802721088435373,0.5951417004048584,-0.0049533424414582,0.5601695217066135,Over,-150.0,1.6666666666666663,0.6000000000000001,0.0005122446030761,0.5633187772925765,Over,-154.0,1.6493506493506491,0.6062992125984252,0.0075988587763045,0.5715249662618084,Over,-160.0,1.625,0.6153846153846154,0.0178199369107684,0.5695364238410596,Over,552b0679668ac1011ceb86524711c27b,-122.0,1.819672131147541,0.5495495495495495,-0.0562445121536806,0.5187593796898449,Over,-160.0,1.625,0.6153846153846154,0.0178199369107684,0.5578231292517007,Over,-155.0,1.6451612903225803,0.607843137254902,0.0093357740148408,0.5607235142118863,Over,6.5,-154.0,1.6493506493506491,0.6062992125984252,0.0075988587763045,0.5624310915104742,Over,9,0.5579787697399744
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Damian Lillard,Under,6.5,110.0,2.1,0.4761904761904761,0.0014948360246525,0.4424778761061946,Under,114.0,2.14,0.4672897196261683,-0.0085185151101938,0.4398304782933865,Under,115.0,2.15,0.4651162790697674,-0.0109636357361447,0.4366812227074235,Under,120.0,2.2,0.4545454545454545,-0.0228558133259968,0.4284750337381915,Under,115.0,2.15,0.4651162790697674,-0.0109636357361447,0.4304635761589404,Under,552b0679668ac1011ceb86524711c27b,-104.0,1.9615384615384617,0.5098039215686274,0.0393099620750726,0.4812406203101551,Under,105.0,2.05,0.4878048780487805,0.0145610381152448,0.4421768707482993,Under,110.0,2.1,0.4761904761904761,0.0014948360246525,0.4392764857881136,Under,6.5,112.0,2.12,0.4716981132075471,-0.0035590723311426,0.4375689084895259,Under,9,0.4420212302600256
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Gary Trent Jr,Over,0.5,-120.0,1.8333333333333333,0.5454545454545454,-0.0074659639877031,0.5101214574898786,Over,,,,,,,,,,,,,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,-0.0074659639877031,0.5101214574898786,Over,552b0679668ac1011ceb86524711c27b,,,,,,,-130.0,1.7692307692307692,0.5652173913043479,0.0172375933245498,0.5088967971530249,Over,-120.0,1.8333333333333333,0.5454545454545454,-0.0074659639877031,0.5048923679060665,Over,0.5,-125.0,1.8,0.5555555555555556,0.0051602986385594,0.5157946692991116,Over,5,0.509965349867592
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Gary Trent Jr,Under,0.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0076101988586688,0.4898785425101215,Under,,,,,,,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0076101988586688,0.4898785425101215,Under,552b0679668ac1011ceb86524711c27b,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,0.0194460781976081,0.491103202846975,Under,-115.0,1.869565217391304,0.5348837209302326,0.0062325475422171,0.4951076320939335,Under,0.5,-109.0,1.9174311926605505,0.5215311004784688,-0.0104582280224876,0.4842053307008884,Under,5,0.490034650132408
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Giannis Antetokounmpo,Over,5.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0105041825155248,0.4898785425101215,Over,-120.0,1.8333333333333333,0.5454545454545454,0.0138464668351243,0.5123152709359606,Over,-125.0,1.8,0.5555555555555556,0.0252101031987608,0.5203045685279188,Over,-115.0,1.869565217391304,0.5348837209302326,0.0019542892452725,0.5,Over,-125.0,1.8,0.5555555555555556,0.0252101031987608,0.5203045685279188,Over,552b0679668ac1011ceb86524711c27b,-104.0,1.9615384615384617,0.5098039215686274,-0.0262604850365333,0.4812406203101551,Over,-115.0,1.869565217391304,0.5348837209302326,0.0019542892452725,0.4862132352941176,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0105041825155248,0.4852941176470587,Over,5.5,-106.0,1.9433962264150944,0.5145631067961165,-0.020906401655608,0.4773835745752045,Over,9,0.4969927220364951
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Giannis Antetokounmpo,Under,5.5,-120.0,1.8333333333333333,0.5454545454545454,0.0064362944838616,0.5101214574898786,Under,-108.0,1.925925925925926,0.5192307692307692,-0.0230654537678866,0.4876847290640393,Under,-105.0,1.9523809523809523,0.5121951219512195,-0.03098055695738,0.4796954314720812,Under,-115.0,1.869565217391304,0.5348837209302326,-0.0054558831059902,0.5,Under,-105.0,1.9523809523809523,0.5121951219512195,-0.03098055695738,0.4796954314720812,Under,552b0679668ac1011ceb86524711c27b,-122.0,1.819672131147541,0.5495495495495495,0.0110431740907411,0.5187593796898449,Under,-130.0,1.7692307692307692,0.5652173913043479,0.0286694960648894,0.5137867647058824,Under,-125.0,1.8,0.5555555555555556,0.017799930847498,0.5147058823529411,Under,5.5,-129.0,1.7751937984496124,0.5633187772925764,0.0265335553016465,0.5226164254247954,Under,9,0.5030072779635049
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Isaiah Hartenstein,Over,3.5,-125.0,1.8,0.5555555555555556,0.0057622118333198,0.5203045685279188,Over,-120.0,1.8333333333333333,0.5454545454545454,-0.0056014245303166,0.5123152709359606,Over,-120.0,1.8333333333333333,0.5454545454545454,-0.0056014245303166,0.5101214574898786,Over,-120.0,1.8333333333333333,0.5454545454545454,-0.0056014245303166,0.5101214574898786,Over,-125.0,1.8,0.5555555555555556,0.0057622118333198,0.5203045685279188,Over,552b0679668ac1011ceb86524711c27b,-108.0,1.925925925925926,0.5192307692307692,-0.0351031727820648,0.4896023956080518,Over,-135.0,1.7407407407407407,0.574468085106383,0.0270388075780007,0.5178412132024978,Over,-130.0,1.7692307692307692,0.5652173913043479,0.0166317770507111,0.5190114068441064,Over,3.5,-121.0,1.8264462809917357,0.5475113122171946,-0.0032875619223362,0.5078823946715012,Over,9,0.5119449703664125
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Isaiah Hartenstein,Under,3.5,-105.0,1.9523809523809523,0.5121951219512195,-0.0139972554407055,0.4796954314720812,Under,-108.0,1.925925925925926,0.5192307692307692,-0.0060821522512121,0.4876847290640393,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0009310533501131,0.4898785425101215,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0009310533501131,0.4898785425101215,Under,-105.0,1.9523809523809523,0.5121951219512195,-0.0139972554407055,0.4796954314720812,Under,552b0679668ac1011ceb86524711c27b,-118.0,1.847457627118644,0.5412844036697247,0.0187281864926128,0.510397604391948,Under,-115.0,1.869565217391304,0.5348837209302326,0.0115274184106842,0.4821587867975022,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0009310533501131,0.4809885931558935,Under,3.5,-113.0,1.8849557522123892,0.5305164319248826,0.0066142182796654,0.4921176053284987,Under,9,0.4880550296335875
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Isaiah Joe,Over,0.5,-210.0,1.4761904761904765,0.6774193548387096,-0.0109552350088102,0.6287425149700598,Over,,,,,,,,,,,,,,,,,,,-230.0,1.434782608695652,0.696969696969697,0.013482692654924,0.6306659205372133,Over,552b0679668ac1011ceb86524711c27b,,,,,,,-220.0,1.4545454545454546,0.6875,0.0016455714428027,0.6274738067520372,Over,-220.0,1.4545454545454546,0.6875,0.0016455714428027,0.632183908045977,Over,0.5,-214.0,1.4672897196261685,0.6815286624203821,-0.0058186005317195,0.6320082505156572,Over,5,0.6302148801641889
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Isaiah Joe,Under,0.5,150.0,2.5,0.4,-0.0032879818594103,0.3712574850299401,Under,,,,,,,,,,,,,,,,,,,145.0,2.45,0.4081632653061224,0.0069160997732426,0.3693340794627867,Under,552b0679668ac1011ceb86524711c27b,,,,,,,145.0,2.45,0.4081632653061224,0.0069160997732426,0.3725261932479627,Under,150.0,2.5,0.4,-0.0032879818594103,0.367816091954023,Under,0.5,152.0,2.52,0.3968253968253968,-0.0072562358276643,0.3679917494843427,Under,5,0.3697851198358111
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Jalen Williams,Over,4.5,-155.0,1.6451612903225803,0.607843137254902,-0.0012345768060443,0.5665108372290694,Over,-152.0,1.6578947368421053,0.6031746031746031,-0.0064866776463805,0.56575682382134,Over,-160.0,1.625,0.6153846153846154,0.0072495860898832,0.5751633986928104,Over,-140.0,1.7142857142857144,0.5833333333333333,-0.0288081062178092,0.550561797752809,Over,-170.0,1.5882352941176472,0.6296296296296295,0.0232752271155239,0.5807453416149068,Over,552b0679668ac1011ceb86524711c27b,-148.0,1.6756756756756757,0.5967741935483871,-0.0136871384758736,0.5631341600901917,Over,-165.0,1.606060606060606,0.6226415094339623,0.0154135918953984,0.5666394112837285,Over,-160.0,1.625,0.6153846153846154,0.0072495860898831,0.5695364238410596,Over,4.5,-154.0,1.6493506493506491,0.6062992125984252,-0.0029714920445809,0.5624310915104742,Over,9,0.5667199206484876
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Jalen Williams,Under,4.5,115.0,2.15,0.4651162790697674,-0.0004102433896203,0.4334891627709307,Under,116.0,2.16,0.4629629629629629,-0.0028327240097754,0.43424317617866,Under,120.0,2.2,0.4545454545454545,-0.0123024209794723,0.4248366013071895,Under,110.0,2.1,0.4761904761904761,0.0120482283711769,0.449438202247191,Under,120.0,2.2,0.4545454545454545,-0.0123024209794723,0.4192546583850932,Under,552b0679668ac1011ceb86524711c27b,116.0,2.16,0.4629629629629629,-0.0028327240097754,0.4368658399098083,Under,110.0,2.1,0.4761904761904761,0.012048228371177,0.4333605887162713,Under,115.0,2.15,0.4651162790697674,-0.0004102433896203,0.4304635761589404,Under,4.5,112.0,2.12,0.4716981132075471,0.0069943200153818,0.4375689084895259,Under,9,0.4332800793515123
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Khris Middleton,Over,3.5,-140.0,1.7142857142857144,0.5833333333333333,-0.0303930857502285,0.5445920303605313,Over,-175.0,1.5714285714285714,0.6363636363636364,0.0292660051588623,0.5982468955441927,Over,-150.0,1.6666666666666663,0.6000000000000001,-0.0116430857502285,0.5633187772925765,Over,-160.0,1.625,0.6153846153846154,0.0056646065574637,0.5795601552393274,Over,-170.0,1.5882352941176472,0.6296296296296295,0.0216902475831046,0.5807453416149068,Over,552b0679668ac1011ceb86524711c27b,-164.0,1.6097560975609757,0.6212121212121212,0.0122205506134077,0.5861550037622273,Over,-150.0,1.6666666666666663,0.6000000000000001,-0.0116430857502285,0.5454545454545455,Over,-145.0,1.6896551724137931,0.5918367346938775,-0.0208267592196162,0.5420560747663551,Over,3.5,-160.0,1.625,0.6153846153846154,0.0056646065574637,0.5706737120211361,Over,9,0.5678669484506442
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Khris Middleton,Under,3.5,105.0,2.05,0.4878048780487805,0.0259298547256238,0.4554079696394688,Under,134.0,2.34,0.4273504273504274,-0.0420814023100235,0.4017531044558071,Under,115.0,2.15,0.4651162790697674,0.000405180874234,0.4366812227074235,Under,124.0,2.24,0.4464285714285714,-0.0206184902221114,0.4204398447606727,Under,120.0,2.2,0.4545454545454545,-0.0114869967156179,0.4192546583850932,Under,552b0679668ac1011ceb86524711c27b,128.0,2.28,0.4385964912280701,-0.0294295804476753,0.4138449962377727,Under,100.0,2.0,0.5,0.0396493669207457,0.4545454545454545,Under,100.0,2.0,0.5,0.0396493669207457,0.4579439252336448,Under,3.5,116.0,2.16,0.4629629629629629,-0.002017299745921,0.4293262879788639,Under,9,0.4321330515493557
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Luguentz Dort,Over,1.5,-120.0,1.8333333333333333,0.5454545454545454,0.004213715766604,0.5048923679060665,Over,,,,,,,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.008999814888787,0.5,Over,552b0679668ac1011ceb86524711c27b,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,0.004213715766604,0.4954128440366972,Over,-120.0,1.8333333333333333,0.5454545454545454,0.004213715766604,0.5,Over,1.5,-117.0,1.8547008547008548,0.5391705069124424,-0.0036413324110248,0.5,Over,5,0.5000610423885528
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Luguentz Dort,Under,1.5,-115.0,1.869565217391304,0.5348837209302326,-0.0088823612829613,0.4951076320939335,Under,,,,,,,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.0088823612829613,0.5,Under,552b0679668ac1011ceb86524711c27b,,,,,,,-125.0,1.8,0.5555555555555556,0.0169574319986922,0.5045871559633028,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0043311693724296,0.5,Under,1.5,-117.0,1.8547008547008548,0.5391705069124424,-0.0035238788051992,0.5,Under,5,0.4999389576114472
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Shai Gilgeous-Alexander,Over,5.5,-120.0,1.8333333333333333,0.5454545454545454,-0.0026423840522905,0.5101214574898786,Over,-143.0,1.6993006993006992,0.5884773662551441,0.045758289348383,0.552733296521259,Over,-115.0,1.869565217391304,0.5348837209302326,-0.0145345616421425,0.5,Over,-125.0,1.8,0.5555555555555556,0.0087212523113459,0.5203045685279188,Over,-120.0,1.8333333333333333,0.5454545454545454,-0.0026423840522905,0.5101214574898786,Over,552b0679668ac1011ceb86524711c27b,-122.0,1.819672131147541,0.5495495495495495,0.0019644955545889,0.5187593796898449,Over,-120.0,1.8333333333333333,0.5454545454545454,-0.0026423840522905,0.4954128440366972,Over,-115.0,1.869565217391304,0.5348837209302326,-0.0145345616421423,0.4951076320939335,Over,5.5,-113.0,1.8849557522123892,0.5305164319248826,-0.0194477617731611,0.4921176053284987,Over,9,0.5105198045753233
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Shai Gilgeous-Alexander,Under,5.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0018659984001481,0.4898785425101215,Under,110.0,2.1,0.4761904761904761,-0.0554374269715767,0.4472667034787409,Under,-115.0,1.869565217391304,0.5348837209302326,0.0105924733606492,0.5,Under,-105.0,1.9523809523809523,0.5121951219512195,-0.0149322004907404,0.4796954314720812,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0018659984001481,0.4898785425101215,Under,552b0679668ac1011ceb86524711c27b,-104.0,1.9615384615384617,0.5098039215686274,-0.0176223009211565,0.4812406203101551,Under,-125.0,1.8,0.5555555555555556,0.0338482873141376,0.5045871559633028,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0224846509505012,0.5048923679060665,Under,5.5,-121.0,1.8264462809917357,0.5475113122171946,0.0247985135584816,0.5078823946715012,Under,9,0.4894801954246768
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Taurean Prince,Over,0.5,-175.0,1.5714285714285714,0.6363636363636364,-0.0061047609069122,0.5940959409594095,Over,,,,,,,,,,,,,,,,,,,-180.0,1.5555555555555556,0.6428571428571428,0.0020121222099707,0.5912408759124087,Over,552b0679668ac1011ceb86524711c27b,,,,,,,-185.0,1.5405405405405406,0.6491228070175439,0.0098442024104721,0.588150289017341,Over,-180.0,1.5555555555555556,0.6428571428571428,0.0020121222099708,0.5912408759124087,Over,0.5,-174.0,1.5747126436781609,0.635036496350365,-0.0077636859235015,0.5893531562855944,Over,5,0.5908162276174325
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists,Taurean Prince,Under,0.5,130.0,2.3,0.4347826086956522,-0.0116954461894823,0.4059040590405904,Under,,,,,,,,,,,,,,,,,,,125.0,2.25,0.4444444444444444,0.0003818484965079,0.4087591240875912,Under,552b0679668ac1011ceb86524711c27b,,,,,,,120.0,2.2,0.4545454545454545,0.0130081111227705,0.4118497109826589,Under,125.0,2.25,0.4444444444444444,0.0003818484965079,0.4087591240875912,Under,0.5,126.0,2.26,0.4424778761061947,-0.0020763619263041,0.4106468437144056,Under,5,0.4091837723825675
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists_alternate,A.J. Green,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,,0.4743083003952569,Over,552b0679668ac1011ceb86524711c27b,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1,0.4743083003952569
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists_alternate,A.J. Green,Over,1.5,,,,,,,,,,,,,,,,,,,,,,,,,425.0,5.25,0.1904761904761904,-0.0626883664858348,0.1787709497206703,Over,552b0679668ac1011ceb86524711c27b,,,,,,,,,,,,,,,,,,,1.5,295.0,3.95,0.2531645569620253,0.0626883664858348,0.2201430930104568,Over,2,0.1994570213655636
552b0679668ac1011ceb86524711c27b,Milwaukee Bucks @ Oklahoma City Thunder,player_assists_alternate,A.J. Green,Over,2.5,1200.0,13.0,0.0769230769230769,0.0180995475113122,0.0668896321070234,Over,,,,,,,,,,,,,,,,,,,1600.0,17.0,0.0588235294117647,-0.0180995475113122,0.0568654646324549,Over,552b0679668ac1011ceb86524711c27b,,,,,,,,,,,,,,,,,,,2.5,,,,,,,2,0.0618775483697391
