event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Guerschon Yabusele,No,,,,,,,,,,,,,,,,,,,,,,,,,,-3500.0,1.0285714285714285,0.9722222222222224,-0.0276777777777778,0.8860759493670887,No,2a31912a9ecdfebe488e739445bb3433,,,,,,,-999900.0,1.000100010001,0.9999,0.0276777777777778,0.920627613335831,No,,,,,,,,,,,,,,2,0.9033517813514598
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Guerschon Yabusele,Yes,,,,,,,,1150.0,12.5,0.08,-0.0012328954570333,0.0695652173913043,Yes,,,,,,,1300.0,14.0,0.0714285714285714,-0.0112328954570333,0.062111801242236,Yes,700.0,8.0,0.125,0.0512671045429666,0.1139240506329113,Yes,2a31912a9ecdfebe488e739445bb3433,1400.0,15.0,0.0666666666666666,-0.0167884510125889,0.0579710144927536,Yes,1060.0,11.6,0.0862068965517241,0.0060084838533114,0.079372386664169,Yes,1300.0,14.0,0.0714285714285714,-0.0112328954570333,0.062111801242236,Yes,,1400.0,15.0,0.0666666666666666,-0.0167884510125889,0.0579710144927536,Yes,7,0.0718610408797663
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Kelly Oubre Jr,No,,,,,,,,-5000.0,1.02,0.9803921568627452,0.0058729260935143,0.9114583333333334,No,,,,,,,,,,,,,-2500.0,1.04,0.9615384615384616,-0.022407616892911,0.8706467661691543,No,2a31912a9ecdfebe488e739445bb3433,,,,,,,-7900.0,1.0126582278481011,0.9875,0.0165346907993967,0.905910026462805,No,,,,,,,,,,,,,,3,0.896005041988431
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Kelly Oubre Jr,Yes,,,,,,,,950.0,10.5,0.0952380952380952,-0.0086638507691139,0.0885416666666666,Yes,,,,,,,1000.0,11.0,0.0909090909090909,-0.0137143558196189,0.0790513833992094,Yes,600.0,7.0,0.1428571428571428,0.0468917047864416,0.1293532338308458,Yes,2a31912a9ecdfebe488e739445bb3433,850.0,9.5,0.1052631578947368,0.0030320556636346,0.091533180778032,Yes,875.0,9.75,0.1025641025641025,-0.0001168422221053,0.0940899735371949,Yes,1000.0,11.0,0.0909090909090909,-0.0137143558196189,0.0790513833992094,Yes,,1000.0,11.0,0.0909090909090909,-0.0137143558196189,0.0790513833992094,Yes,7,0.0915246007157668
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,LaMelo Ball,No,,,,,,,,-800.0,1.125,0.8888888888888888,-0.0045351473922903,0.8235294117647058,No,,,,,,,,,,,,,-800.0,1.125,0.8888888888888888,-0.0045351473922903,0.8101265822784811,No,2a31912a9ecdfebe488e739445bb3433,,,,,,,-880.0,1.1136363636363635,0.8979591836734695,0.0090702947845806,0.8236141108711303,No,,,,,,,,,,,,,,3,0.8190900349714392
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,LaMelo Ball,Yes,,575.0,6.75,0.1481481481481481,-0.0455260348117491,0.1288244766505636,Yes,425.0,5.25,0.1904761904761904,0.0028488707060135,0.1764705882352941,Yes,,,,,,,425.0,5.25,0.1904761904761904,0.0028488707060135,0.165631469979296,Yes,380.0,4.8,0.2083333333333333,0.0232570339713197,0.189873417721519,Yes,2a31912a9ecdfebe488e739445bb3433,420.0,5.2,0.1923076923076923,0.0049420156563013,0.1672240802675585,Yes,420.0,5.2,0.1923076923076923,0.0049420156563013,0.1763858891288696,Yes,400.0,5.0,0.2,0.0137332244475101,0.1739130434782609,Yes,,450.0,5.5,0.1818181818181818,-0.0070459963317105,0.1581027667984189,Yes,8,0.1670532165324726
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Paul George,No,,,,,,,,-1200.0,1.0833333333333333,0.9230769230769232,-0.0024695250105086,0.8617021276595744,No,,,,,,,,,,,,,-1100.0,1.0909090909090908,0.9166666666666669,-0.0120849096258932,0.8344827586206897,No,2a31912a9ecdfebe488e739445bb3433,,,,,,,-1425.0,1.0701754385964912,0.9344262295081968,0.0145544346364018,0.8576927563280066,No,,,,,,,,,,,,,,3,0.8512925475360902
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Paul George,Yes,,750.0,8.5,0.1176470588235294,-0.0438091175828131,0.1023017902813299,Yes,575.0,6.75,0.1481481481481481,-0.0089507297832488,0.1382978723404255,Yes,,,,,,,500.0,6.0,0.1666666666666666,0.0122132913807723,0.144927536231884,Yes,450.0,5.5,0.1818181818181818,0.0295293086967896,0.1655172413793103,Yes,2a31912a9ecdfebe488e739445bb3433,450.0,5.5,0.1818181818181818,0.0295293086967896,0.1581027667984189,Yes,545.0,6.45,0.1550387596899224,-0.0010757451640781,0.1423072436719934,Yes,550.0,6.5,0.1538461538461538,-0.0024387232712423,0.1337792642140468,Yes,,600.0,7.0,0.1428571428571428,-0.0149975929729691,0.124223602484472,Yes,8,0.1386821646752351
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Tyrese Maxey,No,,,,,,,,-1600.0,1.0625,0.9411764705882352,0.0022875816993463,0.868217054263566,No,,,,,,,,,,,,,-1400.0,1.0714285714285714,0.9333333333333332,-0.0094771241830065,0.8484848484848484,No,2a31912a9ecdfebe488e739445bb3433,,,,,,,-1700.0,1.0588235294117647,0.9444444444444444,0.0071895424836601,0.8652694610778444,No,,,,,,,,,,,,,,3,0.8606571212754196
2a31912a9ecdfebe488e739445bb3433,Philadelphia 76ers @ Charlotte Hornets,player_double_double,Tyrese Maxey,Yes,,850.0,9.5,0.1052631578947368,-0.0388744971672879,0.091533180778032,Yes,600.0,7.0,0.1428571428571428,0.0040900570754617,0.1317829457364341,Yes,,,,,,,650.0,7.5,0.1333333333333333,-0.0067942966660348,0.1159420289855072,Yes,500.0,6.0,0.1666666666666666,0.0313009414292032,0.1515151515151515,Yes,2a31912a9ecdfebe488e739445bb3433,600.0,7.0,0.1428571428571428,0.0040900570754617,0.124223602484472,Yes,580.0,6.8,0.1470588235294117,0.0088919778437691,0.1347305389221557,Yes,600.0,7.0,0.1428571428571428,0.0040900570754617,0.124223602484472,Yes,,650.0,7.5,0.1333333333333333,-0.0067942966660348,0.1159420289855072,Yes,8,0.1237366349864664
