event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Alperen Sengun,Over,4.5,-141.0,1.7092198581560285,0.5850622406639003,-0.0092641093958496,0.5465321943325931,Over,-145.0,1.6896551724137931,0.5918367346938775,-0.001521830504447,0.5481788842784694,Over,-147.0,1.6802721088435373,0.5951417004048584,0.0022552731652452,0.5601695217066135,Over,-150.0,1.6666666666666663,0.6000000000000001,0.007807615559693,0.5633187772925765,Over,-145.0,1.6896551724137931,0.5918367346938775,-0.001521830504447,0.558797046641455,Over,-140.0,1.7142857142857144,0.5833333333333333,-0.0112400034879261,0.5445920303605313,Over,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,-145.0,1.6896551724137931,0.5918367346938775,-0.001521830504447,0.5481788842784694,Over,4.5,-154.0,1.6493506493506491,0.6062992125984252,0.0150067156721788,0.5624310915104742,Over,8,0.5540248038001477
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Alperen Sengun,Over,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699f111aa87fc2cea90b0362b93b928e,124.0,2.24,0.4464285714285714,,0.4216237416655772,Over,,,,,,,,,,,,,5.5,,,,,,,1,0.4216237416655772
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Alperen Sengun,Under,4.5,106.0,2.06,0.4854368932038835,0.0090356838215988,0.4534678056674068,Under,105.0,2.05,0.4878048780487805,0.0117419522157668,0.4518211157215307,Under,114.0,2.14,0.4672897196261683,-0.0117039431243614,0.4398304782933865,Under,115.0,2.15,0.4651162790697674,-0.0141878751888195,0.4366812227074235,Under,114.0,2.14,0.4672897196261683,-0.0117039431243614,0.441202953358545,Under,105.0,2.05,0.4878048780487805,0.0117419522157669,0.4554079696394688,Under,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,105.0,2.05,0.4878048780487805,0.0117419522157669,0.4518211157215307,Under,4.5,112.0,2.12,0.4716981132075471,-0.0066657790313569,0.4375689084895259,Under,8,0.4459751961998522
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Alperen Sengun,Under,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699f111aa87fc2cea90b0362b93b928e,-158.0,1.6329113924050631,0.6124031007751938,,0.5783762583344229,Under,,,,,,,,,,,,,5.5,,,,,,,1,0.5783762583344229
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Amen Thompson,Over,4.5,120.0,2.2,0.4545454545454545,-0.0184666692833992,0.4254270696452036,Over,110.0,2.1,0.4761904761904761,0.00588398006725,0.4424778761061946,Over,115.0,2.15,0.4651162790697674,-0.0065744916935471,0.4373408272591551,Over,120.0,2.2,0.4545454545454545,-0.0184666692833992,0.4248366013071895,Over,110.0,2.1,0.4761904761904761,0.0058839800672501,0.449438202247191,Over,110.0,2.1,0.4761904761904761,0.0058839800672501,0.4458598726114649,Over,699f111aa87fc2cea90b0362b93b928e,114.0,2.14,0.4672897196261683,-0.0041293710675962,0.440512857245183,Over,,,,,,,105.0,2.05,0.4878048780487805,0.0189501821578425,0.4484304932735426,Over,4.5,108.0,2.08,0.4807692307692307,0.011035078968349,0.4461715601611974,Over,9,0.4400550399840358
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Amen Thompson,Under,4.5,-159.0,1.6289308176100628,0.613899613899614,0.0164973156225199,0.5745729303547964,Under,-150.0,1.6666666666666663,0.6000000000000001,0.0008602499854543,0.5575221238938053,Under,-149.0,1.6711409395973154,0.5983935742971888,-0.0009469789302083,0.5626591727408448,Under,-160.0,1.625,0.6153846153846154,0.0181679422931465,0.5751633986928104,Under,-140.0,1.7142857142857144,0.5833333333333333,-0.0178897500145457,0.550561797752809,Under,-145.0,1.6896551724137931,0.5918367346938775,-0.0083234234839334,0.554140127388535,Under,699f111aa87fc2cea90b0362b93b928e,-146.0,1.6849315068493151,0.5934959349593496,-0.0064568231852774,0.5594871427548169,Under,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,0.0008602499854544,0.5515695067264574,Under,4.5,-148.0,1.6756756756756757,0.5967741935483871,-0.0027687822726102,0.5538284398388026,Under,9,0.5599449600159642
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,De'Andre Hunter,Over,1.5,,,,,,,-155.0,1.6451612903225803,0.607843137254902,0.0001508295625942,0.5665108372290694,Over,,,,,,,,,,,,,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,-0.0116138763197586,0.5633187772925765,Over,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,-160.0,1.625,0.6153846153846154,0.0114630467571643,0.5695364238410596,Over,1.5,,,,,,,3,0.5664553461209019
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,De'Andre Hunter,Under,1.5,,,,,,,115.0,2.15,0.4651162790697674,0.0,0.4334891627709307,Under,,,,,,,,,,,,,,,,,,,115.0,2.15,0.4651162790697674,0.0,0.4366812227074235,Under,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,115.0,2.15,0.4651162790697674,0.0,0.4304635761589404,Under,1.5,,,,,,,3,0.4335446538790982
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Dillon Brooks,Over,1.5,,,,,,,120.0,2.2,0.4545454545454545,0.0,0.4248366013071895,Over,,,,,,,,,,,,,,,,,,,120.0,2.2,0.4545454545454545,0.0,0.4248366013071895,Over,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,120.0,2.2,0.4545454545454545,0.0,0.4192546583850932,Over,1.5,120.0,2.2,0.4545454545454545,0.0,0.4214195183776933,Over,4,0.4225868448442913
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Dillon Brooks,Under,1.5,,,,,,,-160.0,1.625,0.6153846153846154,-0.0076401830787795,0.5751633986928104,Under,,,,,,,,,,,,,,,,,,,-160.0,1.625,0.6153846153846154,-0.0076401830787795,0.5751633986928104,Under,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,-170.0,1.5882352941176472,0.6296296296296295,0.0113531692479059,0.5807453416149068,Under,1.5,-166.0,1.6024096385542168,0.6240601503759399,0.003927196909653,0.5785804816223068,Under,4,0.5774131551557087
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Fred VanVleet,Over,5.5,,,,,,,-160.0,1.625,0.6153846153846154,-0.0017008345428156,0.5751633986928104,Over,-156.0,1.641025641025641,0.609375,-0.0089123730043542,0.573873094080831,Over,-165.0,1.606060606060606,0.6226415094339623,0.0070074383164006,0.5834970530451867,Over,,,,,,,-160.0,1.625,0.6153846153846154,-0.0017008345428156,0.5751633986928104,Over,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,-165.0,1.606060606060606,0.6226415094339623,0.0070074383164006,0.5724082291246471,Over,5.5,-160.0,1.625,0.6153846153846154,-0.0017008345428156,0.5706737120211361,Over,6,0.575129814276237
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Fred VanVleet,Over,6.5,118.0,2.18,0.4587155963302753,0.0062176438323227,0.4288622634582651,Over,,,,,,,,,,,,,,,,,,,120.0,2.2,0.4545454545454545,-3.756884490840884e-05,0.4284750337381915,Over,,,,,,,699f111aa87fc2cea90b0362b93b928e,122.0,2.22,0.4504504504504505,-0.0061800749874144,0.4250232434586267,Over,,,,,,,,,,,,,6.5,,,,,,,3,0.4274535135516945
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Fred VanVleet,Under,5.5,,,,,,,120.0,2.2,0.4545454545454545,-0.0013661112156324,0.4248366013071895,Under,121.0,2.21,0.4524886877828054,-0.0038342313308113,0.4261269059191691,Under,125.0,2.25,0.4444444444444444,-0.0134873233368445,0.4165029469548133,Under,,,,,,,120.0,2.2,0.4545454545454545,-0.0013661112156324,0.4248366013071895,Under,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,115.0,2.15,0.4651162790697674,0.0113188782135431,0.4275917708753529,Under,5.5,116.0,2.16,0.4629629629629629,0.0087348988853776,0.4293262879788639,Under,6,0.424870185723763
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Fred VanVleet,Under,6.5,-157.0,1.6369426751592355,0.6108949416342413,0.0030578353350286,0.5711377365417347,Under,,,,,,,,,,,,,,,,,,,-154.0,1.6493506493506491,0.6062992125984252,-0.0038357582186954,0.5715249662618084,Under,,,,,,,699f111aa87fc2cea90b0362b93b928e,-156.0,1.641025641025641,0.609375,0.0007779228836667,0.5749767565413734,Under,,,,,,,,,,,,,6.5,,,,,,,3,0.5725464864483055
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Jalen Green,Over,2.5,-165.0,1.606060606060606,0.6226415094339623,9.10525151598396e-06,0.5813255391421124,Over,-155.0,1.6451612903225803,0.607843137254902,-0.0169033200959816,0.5665108372290694,Over,-172.0,1.5813953488372094,0.6323529411764706,0.011107884385811,0.5956953445508056,Over,,,,,,,-166.0,1.6024096385542168,0.6240601503759399,0.0016304091852044,0.5893794380981784,Over,-170.0,1.5882352941176472,0.6296296296296295,0.0079955283322783,0.5862068965517241,Over,699f111aa87fc2cea90b0362b93b928e,-180.0,1.5555555555555556,0.6428571428571428,0.0231126863065792,0.6067415730337078,Over,,,,,,,-160.0,1.625,0.6153846153846154,-0.0082844879477377,0.5695364238410596,Over,2.5,-154.0,1.6493506493506491,0.6062992125984252,-0.0186678054176693,0.5624310915104742,Over,8,0.5822283929946414
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Jalen Green,Under,2.5,123.0,2.23,0.4484304932735426,0.0017149303435328,0.4186744608578877,Under,115.0,2.15,0.4651162790697674,0.0207843998249326,0.4334891627709307,Under,133.0,2.33,0.4291845493562232,-0.0202804341334036,0.4043046554491943,Under,,,,,,,130.0,2.3,0.4347826086956522,-0.013882652031199,0.4106205619018215,Under,125.0,2.25,0.4444444444444444,-0.0028405540325794,0.4137931034482758,Under,699f111aa87fc2cea90b0362b93b928e,140.0,2.4,0.4166666666666667,-0.0345865857786111,0.3932584269662921,Under,,,,,,,115.0,2.15,0.4651162790697674,0.0207843998249325,0.4304635761589404,Under,2.5,112.0,2.12,0.4716981132075471,0.028306495982395,0.4375689084895259,Under,8,0.4177716070053585
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Onyeka Okongwu,Over,2.5,,,,,,,115.0,2.15,0.4651162790697674,-0.004414007814622,0.4334891627709307,Over,115.0,2.15,0.4651162790697674,-0.004414007814622,0.4373408272591551,Over,,,,,,,,,,,,,115.0,2.15,0.4651162790697674,-0.004414007814622,0.4366812227074235,Over,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,110.0,2.1,0.4761904761904761,0.0094287385862638,0.4362416107382549,Over,2.5,112.0,2.12,0.4716981132075471,0.0038132848576025,0.4375689084895259,Over,5,0.436264346393058
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Onyeka Okongwu,Under,2.5,,,,,,,-155.0,1.6451612903225803,0.607843137254902,0.0028237866848446,0.5665108372290694,Under,-149.0,1.6711409395973154,0.5983935742971888,-0.0089881670122969,0.5626591727408448,Under,,,,,,,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,-0.0069801348837827,0.5633187772925765,Under,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,-160.0,1.625,0.6153846153846154,0.0122506343469863,0.5637583892617449,Under,2.5,-154.0,1.6493506493506491,0.6062992125984252,0.0008938808642486,0.5624310915104742,Under,5,0.5637356536069419
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Trae Young,Over,10.5,100.0,2.0,0.5,0.0154733965273756,0.4661354581673306,Over,100.0,2.0,0.5,0.0154733965273756,0.4653465346534653,Over,110.0,2.1,0.4761904761904761,-0.0113123177583386,0.4472667034787409,Over,115.0,2.15,0.4651162790697674,-0.023770789519136,0.4366812227074235,Over,110.0,2.1,0.4761904761904761,-0.0113123177583386,0.449438202247191,Over,105.0,2.05,0.4878048780487805,0.0017538843322537,0.4554079696394688,Over,699f111aa87fc2cea90b0362b93b928e,118.0,2.18,0.4587155963302753,-0.0309715576010646,0.4332755632582322,Over,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,0.0291929087224975,0.4713467048710602,Over,10.5,100.0,2.0,0.5,0.0154733965273756,0.4637964774951076,Over,9,0.45429942627978
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Trae Young,Under,10.5,-134.0,1.7462686567164178,0.5726495726495727,-0.0126178367084941,0.5338645418326693,Under,-135.0,1.7407407407407407,0.574468085106383,-0.0105720101945825,0.5346534653465347,Under,-143.0,1.6993006993006992,0.5884773662551441,0.0051884310977737,0.552733296521259,Under,-150.0,1.6666666666666663,0.6000000000000001,0.0181513940607367,0.5633187772925765,Under,-140.0,1.7142857142857144,0.5833333333333333,-0.0005986059392635,0.550561797752809,Under,-140.0,1.7142857142857144,0.5833333333333333,-0.0005986059392635,0.5445920303605313,Under,699f111aa87fc2cea90b0362b93b928e,-150.0,1.6666666666666663,0.6000000000000001,0.0181513940607367,0.5667244367417678,Under,,,,,,,-135.0,1.7407407407407407,0.574468085106383,-0.0105720101945824,0.5286532951289399,Under,10.5,-137.0,1.72992700729927,0.5780590717299579,-0.0065321502430607,0.5362035225048923,Under,9,0.5457005737202201
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Vit Krejci,Over,4.5,,,,,,,,,,,,,110.0,2.1,0.4761904761904761,-0.0333796741145251,0.4472667034787409,Over,100.0,2.0,0.5,-0.0036177693526203,0.4693877551020408,Over,,,,,,,,,,,,,699f111aa87fc2cea90b0362b93b928e,106.0,2.06,0.4854368932038835,-0.021821652847766,0.4572225666460012,Over,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,0.0532004124655614,0.5,Over,4.5,-103.0,1.970873786407767,0.5073891625615764,0.0056186838493501,0.470587081846347,Over,5,0.4688928214146259
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Vit Krejci,Under,4.5,,,,,,,,,,,,,-143.0,1.6993006993006992,0.5884773662551441,0.0240377227943071,0.552733296521259,Under,-130.0,1.7692307692307692,0.5652173913043479,-0.0050372458941881,0.5306122448979592,Under,,,,,,,,,,,,,699f111aa87fc2cea90b0362b93b928e,-136.0,1.7352941176470589,0.576271186440678,0.0087799980262244,0.5427774333539988,Under,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,-0.0297408032064412,0.5,Under,4.5,-133.0,1.7518796992481205,0.5708154506437768,0.0019603282800979,0.5294129181536531,Under,5,0.5311071785853742
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Zaccharie Risacher,Over,1.5,,,,,,,165.0,2.65,0.3773584905660377,-0.0048379293662311,0.3527815468113975,Over,,,,,,,,,,,,,,,,,,,160.0,2.6,0.3846153846153846,0.0048379293662312,0.3571428571428571,Over,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,160.0,2.6,0.3846153846153846,0.0048379293662312,0.3526970954356846,Over,1.5,165.0,2.65,0.3773584905660377,-0.0048379293662311,0.3500681270307096,Over,4,0.3531724066051622
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists,Zaccharie Risacher,Under,1.5,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.0072885902403337,0.6472184531886024,Under,,,,,,,,,,,,,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.0072885902403337,0.6428571428571429,Under,699f111aa87fc2cea90b0362b93b928e,,,,,,,,,,,,,-240.0,1.4166666666666667,0.7058823529411764,0.0108109572709783,0.6473029045643154,Under,1.5,-234.0,1.4273504273504274,0.7005988023952096,0.0037662232096893,0.6499318729692904,Under,4,0.6468275933948378
699f111aa87fc2cea90b0362b93b928e,Houston Rockets @ Atlanta Hawks,player_assists_alternate,Alperen Sengun,Over,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6000.0,1.0166666666666666,0.9836065573770492,0.0036682857721109,0.8196721311475411,Over,699f111aa87fc2cea90b0362b93b928e,-3500.0,1.0285714285714285,0.9722222222222224,-0.0134082169601295,0.8101851851851853,Over,,,,,,,,,,,,,1.5,-8000.0,1.0125,0.9876543209876544,0.0097399311880185,0.823045267489712,Over,3,0.8176341946074794
