event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,values_populated,avg_dejuiced_prob
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Darius Garland,Over,6.5,-159.0,1.6289308176100628,0.613899613899614,0.0281413119482274,0.5745729303547964,Over,,,,,,,,,,,,,,,,,,,-154.0,1.6493506493506491,0.6062992125984252,0.0167407099964442,0.5715249662618084,Over,,,,,,,a4d3c19bca78a6727a00d6c96e80f573,-130.0,1.7692307692307692,0.5652173913043479,-0.0448820219446717,0.5379670550421857,Over,,,,,,,,,,,,,6.5,3,0.5613549838862635
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Darius Garland,Over,7.5,,,,,,,115.0,2.15,0.4651162790697674,-0.0091915836101882,0.4366812227074235,Over,115.0,2.15,0.4651162790697674,-0.0091915836101882,0.4373408272591551,Over,115.0,2.15,0.4651162790697674,-0.0091915836101882,0.4366812227074235,Over,,,,,,,115.0,2.15,0.4651162790697674,-0.0091915836101882,0.4366812227074235,Over,a4d3c19bca78a6727a00d6c96e80f573,,,,,,,100.0,2.0,0.5,0.0326688815060908,0.4482758620689655,Over,110.0,2.1,0.4761904761904761,0.0040974529346622,0.4392764857881136,Over,7.5,6,0.4391561405397508
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Darius Garland,Under,6.5,120.0,2.2,0.4545454545454545,-0.0154457193292145,0.4254270696452036,Under,,,,,,,,,,,,,,,,,,,120.0,2.2,0.4545454545454545,-0.0154457193292145,0.4284750337381915,Under,,,,,,,a4d3c19bca78a6727a00d6c96e80f573,106.0,2.06,0.4854368932038835,0.0308914386584289,0.4620329449578144,Under,,,,,,,,,,,,,6.5,3,0.4386450161137365
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Darius Garland,Under,7.5,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,-0.0043242653873412,0.5633187772925765,Under,-149.0,1.6711409395973154,0.5983935742971888,-0.0062519762307148,0.5626591727408448,Under,-150.0,1.6666666666666663,0.6000000000000001,-0.0043242653873412,0.5633187772925765,Under,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,-0.0043242653873412,0.5633187772925765,Under,a4d3c19bca78a6727a00d6c96e80f573,,,,,,,-160.0,1.625,0.6153846153846154,0.0141372730741972,0.5517241379310345,Under,-155.0,1.6451612903225803,0.607843137254902,0.0050874993185411,0.5607235142118863,Under,7.5,6,0.5608438594602492
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,De'Andre Hunter,Over,1.5,,,,,,,140.0,2.4,0.4166666666666667,-0.0182529893445712,0.388739946380697,Over,,,,,,,,,,,,,,,,,,,125.0,2.25,0.4444444444444444,0.0187840476924658,0.4137931034482758,Over,a4d3c19bca78a6727a00d6c96e80f573,,,,,,,130.0,2.3,0.4347826086956522,0.0059016000274095,0.3947368421052632,Over,135.0,2.35,0.425531914893617,-0.0064326583753041,0.3896103896103896,Over,1.5,4,0.3967200703861564
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,De'Andre Hunter,Under,1.5,,,,,,,-190.0,1.526315789473684,0.6551724137931035,0.0008514261387826,0.611260053619303,Under,,,,,,,,,,,,,,,,,,,-170.0,1.5882352941176472,0.6296296296296295,-0.0332056194125159,0.5862068965517241,Under,a4d3c19bca78a6727a00d6c96e80f573,,,,,,,-200.0,1.5,0.6666666666666666,0.0161770966368668,0.6052631578947368,Under,-200.0,1.5,0.6666666666666666,0.0161770966368668,0.6103896103896104,Under,1.5,4,0.6032799296138436
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Donovan Mitchell,Over,4.5,-141.0,1.7092198581560285,0.5850622406639003,-0.0141748485994512,0.5465321943325931,Over,-160.0,1.625,0.6153846153846154,0.0199378229613531,0.5751633986928104,Over,-156.0,1.641025641025641,0.609375,0.0131770056536606,0.5727636849132176,Over,-145.0,1.6896551724137931,0.5918367346938775,-0.006553542815727,0.554140127388535,Over,-130.0,1.7692307692307692,0.5652173913043479,-0.0365003041289477,0.5306122448979592,Over,-150.0,1.6666666666666663,0.6000000000000001,0.0026301306536609,0.5633187772925765,Over,a4d3c19bca78a6727a00d6c96e80f573,-158.0,1.6329113924050631,0.6124031007751938,0.0165836190257537,0.5826863354037267,Over,-145.0,1.6896551724137931,0.5918367346938775,-0.006553542815727,0.525273799494524,Over,-155.0,1.6451612903225803,0.607843137254902,0.0114536600654255,0.5607235142118863,Over,4.5,9,0.5568015640697587
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Donovan Mitchell,Under,4.5,106.0,2.06,0.4854368932038835,0.010428349116392,0.4534678056674068,Under,120.0,2.2,0.4545454545454545,-0.0243245193743405,0.4248366013071895,Under,120.0,2.2,0.4545454545454545,-0.0243245193743405,0.4272363150867823,Under,110.0,2.1,0.4761904761904761,2.612997630874192e-05,0.4458598726114649,Under,100.0,2.0,0.5,0.0268118442620231,0.4693877551020408,Under,115.0,2.15,0.4651162790697674,-0.0124323417844885,0.4366812227074235,Under,a4d3c19bca78a6727a00d6c96e80f573,128.0,2.28,0.4385964912280701,-0.0422671031063979,0.4173136645962733,Under,-115.0,1.869565217391304,0.5348837209302326,0.0660560303085348,0.474726200505476,Under,110.0,2.1,0.4761904761904761,2.612997630879743e-05,0.4392764857881136,Under,4.5,9,0.4431984359302412
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Dyson Daniels,Over,3.5,-167.0,1.598802395209581,0.6254681647940076,0.0243940544712155,0.5845974329054843,Over,-145.0,1.6896551724137931,0.5918367346938775,-0.0140418656432186,0.554140127388535,Over,-154.0,1.6493506493506491,0.6062992125984252,0.0024866805334072,0.5704089571423739,Over,-160.0,1.625,0.6153846153846154,0.0128699980033389,0.5751633986928104,Over,,,,,,,-145.0,1.6896551724137931,0.5918367346938775,-0.0140418656432186,0.554140127388535,Over,a4d3c19bca78a6727a00d6c96e80f573,-142.0,1.704225352112676,0.5867768595041323,-0.0198245801457846,0.5589736113136027,Over,-160.0,1.625,0.6153846153846154,0.0128699980033389,0.5517241379310345,Over,-150.0,1.6666666666666663,0.6000000000000001,-0.0047124195790785,0.5515695067264574,Over,3.5,8,0.5625896624361042
a4d3c19bca78a6727a00d6c96e80f573,Atlanta Hawks @ Cleveland Cavaliers,player_assists,Dyson Daniels,Over,4.5,,,,,,,,,,,,,,,,,,,,,,,,,120.0,2.2,0.4545454545454545,,0.4284750337381915,Over,,,,,,,a4d3c19bca78a6727a00d6c96e80f573,,,,,,,,,,,,,,,,,,,4.5,1,0.4284750337381915
