event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,values_populated,avg_dejuiced_prob
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Aaron Wiggins,Over,1.5,,,,,,,-125.0,1.8,0.5555555555555556,-0.0094562647754137,0.5203045685279188,Over,,,,,,,,,,,,,,,,,,,-125.0,1.8,0.5555555555555556,-0.0094562647754137,0.5203045685279188,Over,cf4360ae388e3a68fb1c2aea7c890815,,,,,,,-135.0,1.7407407407407407,0.574468085106383,0.0189125295508274,0.5178412132024978,Over,,,,,,,1.5,3,0.5194834500861117
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Aaron Wiggins,Under,1.5,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0113442994895065,0.4796954314720812,Under,,,,,,,,,,,,,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.0113442994895065,0.4796954314720812,Under,cf4360ae388e3a68fb1c2aea7c890815,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.022688598979013,0.4821587867975022,Under,,,,,,,1.5,3,0.4805165499138882
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Alex Caruso,Over,2.5,,,,,,,100.0,2.0,0.5,-0.0059523809523809,0.4653465346534653,Over,100.0,2.0,0.5,-0.0059523809523809,0.4693877551020408,Over,,,,,,,,,,,,,100.0,2.0,0.5,-0.0059523809523809,0.4693877551020408,Over,cf4360ae388e3a68fb1c2aea7c890815,100.0,2.0,0.5,-0.0059523809523809,0.4710743801652893,Over,-110.0,1.9090909090909087,0.5238095238095238,0.0238095238095238,0.4695121951219513,Over,,,,,,,2.5,5,0.4689417240289574
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Alex Caruso,Under,2.5,,,,,,,-135.0,1.7407407407407407,0.574468085106383,0.0035493285877572,0.5346534653465347,Under,-130.0,1.7692307692307692,0.5652173913043479,-0.0080140386647866,0.5306122448979592,Under,,,,,,,,,,,,,-130.0,1.7692307692307692,0.5652173913043479,-0.0080140386647866,0.5306122448979592,Under,cf4360ae388e3a68fb1c2aea7c890815,-128.0,1.78125,0.5614035087719298,-0.0127813918303092,0.5289256198347108,Under,-145.0,1.6896551724137931,0.5918367346938775,0.0252601405721253,0.5304878048780488,Under,,,,,,,2.5,5,0.5310582759710425
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Anfernee Simons,Over,3.5,,,,,,,,,,,,,,,,,,,-165.0,1.606060606060606,0.6226415094339623,-0.0014186409419775,0.5834970530451867,Over,,,,,,,,,,,,,cf4360ae388e3a68fb1c2aea7c890815,-166.0,1.6024096385542168,0.6240601503759399,0.0014186409419775,0.5893794380981784,Over,,,,,,,,,,,,,3.5,2,0.5864382455716826
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Anfernee Simons,Over,4.5,114.0,2.14,0.4672897196261683,0.02180574453693,0.4365299334811531,Over,125.0,2.25,0.4444444444444444,-0.0048470765084144,0.4165029469548133,Over,128.0,2.28,0.4385964912280701,-0.0116696885941844,0.4121896998888477,Over,,,,,,,124.0,2.24,0.4464285714285714,-0.0025322616935996,0.4204398447606727,Over,125.0,2.25,0.4444444444444444,-0.0048470765084144,0.4137931034482758,Over,cf4360ae388e3a68fb1c2aea7c890815,,,,,,,120.0,2.2,0.4545454545454545,0.0069374352760973,0.4142011834319526,Over,125.0,2.25,0.4444444444444444,-0.0048470765084144,0.4112149532710279,Over,4.5,7,0.4178388093195347
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Anfernee Simons,Under,3.5,,,,,,,,,,,,,,,,,,,125.0,2.25,0.4444444444444444,0.0096618357487922,0.4165029469548133,Under,,,,,,,,,,,,,cf4360ae388e3a68fb1c2aea7c890815,130.0,2.3,0.4347826086956522,-0.0096618357487922,0.4106205619018215,Under,,,,,,,,,,,,,3.5,2,0.4135617544283174
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Anfernee Simons,Under,4.5,-152.0,1.6578947368421053,0.6031746031746031,-0.0255495132358958,0.563470066518847,Under,-165.0,1.606060606060606,0.6226415094339623,-0.0028381225999768,0.5834970530451867,Under,-167.0,1.598802395209581,0.6254681647940076,0.0004596419867426,0.5878103001111523,Under,,,,,,,-160.0,1.625,0.6153846153846154,-0.0113044989908814,0.5795601552393274,Under,-170.0,1.5882352941176472,0.6296296296296295,0.0053146842949682,0.5862068965517241,Under,cf4360ae388e3a68fb1c2aea7c890815,,,,,,,-180.0,1.5555555555555556,0.6428571428571428,0.0207467830604003,0.5857988165680473,Under,-175.0,1.5714285714285714,0.6363636363636364,0.0131710254846428,0.5887850467289719,Under,4.5,7,0.5821611906804652
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Cason Wallace,Over,2.5,,,,,,,-115.0,1.869565217391304,0.5348837209302326,-0.0118300988004713,0.5,Over,-119.0,1.8403361344537816,0.5433789954337899,-0.0019189452129879,0.5102580936358786,Over,,,,,,,-120.0,1.8333333333333333,0.5454545454545454,0.0005025298112267,0.5101214574898786,Over,-115.0,1.869565217391304,0.5348837209302326,-0.0118300988004713,0.5,Over,cf4360ae388e3a68fb1c2aea7c890815,-125.0,1.8,0.5555555555555556,0.0122870415957386,0.5238589211618258,Over,-125.0,1.8,0.5555555555555556,0.0122870415957386,0.5,Over,-120.0,1.8333333333333333,0.5454545454545454,0.0005025298112268,0.5,Over,2.5,7,0.506319781755369
cf4360ae388e3a68fb1c2aea7c890815,Oklahoma City Thunder @ Portland Trail Blazers,player_assists,Cason Wallace,Under,2.5,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.0038528973839274,0.5,Under,-109.0,1.9174311926605505,0.5215311004784688,-0.011725159809797,0.4897419063641212,Under,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0090669992568994,0.4898785425101215,Under,-115.0,1.869565217391304,0.5348837209302326,0.0038528973839274,0.5,Under,cf4360ae388e3a68fb1c2aea7c890815,-102.0,1.9803921568627447,0.504950495049505,-0.0310691994769215,0.4761410788381742,Under,-125.0,1.8,0.5555555555555556,0.0279700377801375,0.5,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0161855259956257,0.5,Under,2.5,7,0.493680218244631
