event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Jarrett Allen,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000.0,1.1,0.9090909090909092,,0.7575757575757576,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,,,,,,,0.5,,,,,,,1,0.7575757575757576
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Jarrett Allen,Over,1.5,,,,,,,,,,,,,-189.0,1.529100529100529,0.6539792387543253,-0.0215265755899646,0.6228373702422145,Over,,,,,,,-185.0,1.5405405405405406,0.6491228070175439,-0.0280018179056732,0.6182121971595655,Over,-190.0,1.526315789473684,0.6551724137931035,-0.0199356755382602,0.6239737274220033,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,,,,,,,1.5,-260.0,1.3846153846153846,0.7222222222222222,0.069464069033898,0.6565656565656565,Over,4,0.6303972378473599
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Jarrett Allen,Over,2.5,,,,,,,155.0,2.55,0.3921568627450981,-0.0184295746270535,0.3734827264239029,Over,131.0,2.31,0.4329004329004329,0.0324998880671149,0.4122861265718408,Over,,,,,,,160.0,2.6,0.3846153846153846,-0.0278564222891954,0.3663003663003663,Over,140.0,2.4,0.4166666666666667,0.0122076802749072,0.3968253968253968,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,145.0,2.45,0.4081632653061224,0.0015784285742268,0.3887269193391642,Over,2.5,,,,,,,5,0.3875243070921342
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Jarrett Allen,Over,3.5,,,,,,,,,,,,,283.0,3.83,0.2610966057441253,0.0526588446747852,0.2373605506764775,Over,,,,,,,425.0,5.25,0.1904761904761904,-0.0356166744101332,0.165631469979296,Over,375.0,4.75,0.2105263157894736,-0.0105540177685292,0.1913875598086124,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,375.0,4.75,0.2105263157894736,-0.0105540177685292,0.1913875598086124,Over,3.5,350.0,4.5,0.2222222222222222,0.0040658652724064,0.202020202020202,Over,5,0.19755746845864
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Jarrett Allen,Over,4.5,,,,,,,1000.0,11.0,0.0909090909090909,-0.0135933434063627,0.0757575757575757,Over,622.0,7.22,0.1385041551246537,0.0459004868630907,0.1204383957605684,Over,,,,,,,1100.0,12.0,0.0833333333333333,-0.0230630403760597,0.0694444444444444,Over,1000.0,11.0,0.0909090909090909,-0.0135933434063627,0.0757575757575757,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,850.0,9.5,0.1052631578947368,0.0043492403256946,0.091533180778032,Over,4.5,,,,,,,5,0.0865862344996392
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Jarrett Allen,Over,5.5,,,,,,,,,,,,,1411.0,15.11,0.0661813368630046,0.018562289243957,0.0551511140525038,Over,,,,,,,,,,,,,,,,,,,2be789815b3355d543d2b9ac8ff09002,,,,,,,2000.0,21.0,0.0476190476190476,-0.018562289243957,0.0396825396825396,Over,5.5,,,,,,,2,0.0474168268675217
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3000.0,1.0333333333333334,0.9677419354838708,,0.8064516129032258,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,,,,,,,0.5,,,,,,,1,0.8064516129032258
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,1.5,,,,,,,,,,,,,-370.0,1.2702702702702702,0.7872340425531915,-0.0731000677809188,0.7156673114119922,Over,,,,,,,,,,,,,-550.0,1.181818181818182,0.8461538461538461,0.0054596703532874,0.7357859531772576,Over,2be789815b3355d543d2b9ac8ff09002,-450.0,1.2222222222222223,0.8181818181818181,-0.03183636694275,0.7114624505928854,Over,,,,,,,1.5,-1100.0,1.0909090909090908,0.9166666666666669,0.0994767643703814,0.763888888888889,Over,4,0.731701151017756
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,2.5,,,,,,,-175.0,1.5714285714285714,0.6363636363636364,0.0115374943530924,0.6060606060606061,Over,-167.0,1.598802395209581,0.6254681647940076,-0.0020818451089434,0.5956839664704834,Over,,,,,,,-155.0,1.6451612903225803,0.607843137254902,-0.0241131295328254,0.5788982259570495,Over,-170.0,1.5882352941176472,0.6296296296296295,0.0031199859355839,0.5996472663139328,Over,2be789815b3355d543d2b9ac8ff09002,,,,,,,-175.0,1.5714285714285714,0.6363636363636364,0.0115374943530924,0.6060606060606061,Over,2.5,,,,,,,5,0.5972701341725355
2be789815b3355d543d2b9ac8ff09002,Cleveland Cavaliers @ Indiana Pacers,player_assists_alternate,Max Strus,Over,3.5,,,,,,,,,,,,,104.0,2.04,0.4901960784313725,0.0673059643089277,0.4668534080298785,Over,130.0,2.3,0.4347826086956522,0.0026569162839207,0.4140786749482402,Over,145.0,2.45,0.4081632653061224,-0.0283989843371973,0.3887269193391642,Over,135.0,2.35,0.425531914893617,-0.0081355598184535,0.4052684903748733,Over,2be789815b3355d543d2b9ac8ff09002,160.0,2.6,0.3846153846153846,-0.0558715118097248,0.3663003663003663,Over,135.0,2.35,0.425531914893617,-0.0081355598184535,0.4052684903748733,Over,3.5,118.0,2.18,0.4587155963302753,0.0305787351909809,0.436871996505024,Over,7,0.4119097636960601
