value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,340.0,0.1851864791975495,Milwaukee Bucks @ Cleveland Cavaliers,player_points_alternate,Dean Wade,Over,9.5,,,181.0,200.0,210.0,,340.0,,,0.2693605634539885,4.4
draftkings,195.0,0.02413547062785737,Charlotte Hornets @ Philadelphia 76ers,player_points_rebounds_assists_alternate,Tyrese Maxey,Over,39.5,,,132.0,,195.0,155.0,,,,0.3471645663145279,2.95
betmgm,333.0,0.09654071773636996,Charlotte Hornets @ Philadelphia 76ers,player_points_alternate,Paul George,Over,24.5,,333.0,,,260.0,,260.0,,220.0,0.2532426599853048,4.33
fanduel,160.0,0.009841442066505834,Milwaukee Bucks @ Cleveland Cavaliers,player_assists_alternate,Donovan Mitchell,Over,5.5,,,138.0,100.0,120.0,,160.0,,125.0,0.3884005546409638,2.6
betmgm,-250.0,-0.06463942338279094,Charlotte Hornets @ Philadelphia 76ers,player_points_alternate,Kelly Oubre Jr,Over,9.5,,-250.0,,,-290.0,,,,-325.0,0.6681146975837208,1.4
fanduel,110.0,-0.0251639833035181,Charlotte Hornets @ Philadelphia 76ers,player_rebounds_alternate,Paul George,Over,5.5,,,-108.0,,-125.0,,110.0,,-115.0,0.4642076269983247,2.1
betmgm,180.0,0.02981851559422677,Charlotte Hornets @ Philadelphia 76ers,player_points_alternate,Kelly Oubre Jr,Over,14.5,,180.0,127.0,,145.0,130.0,160.0,,135.0,0.3677923269979381,2.8
fanduel,-135.0,-0.03623668606178054,Oklahoma City Thunder @ Miami Heat,player_points_alternate,Jalen Williams,Over,19.5,,-210.0,-204.0,-150.0,-160.0,-175.0,-135.0,,-175.0,0.5536512654538708,1.7407407407407407
fanduel,-240.0,-0.05851188244417149,Milwaukee Bucks @ Cleveland Cavaliers,player_assists_alternate,Giannis Antetokounmpo,Over,5.5,,,-333.0,-300.0,-350.0,,-240.0,,-325.0,0.6645798476864672,1.4166666666666667
espnbet,300.0,0.04772179695734513,Milwaukee Bucks @ Cleveland Cavaliers,player_points_rebounds_assists_alternate,Donovan Mitchell,Over,39.5,,,193.0,,205.0,300.0,,,,0.2619304492393363,4.0
ballybet,105.0,0.04558032868315154,Milwaukee Bucks @ Cleveland Cavaliers,player_points,Taurean Prince,Under,7.5,105.0,-125.0,-130.0,,-115.0,-125.0,-120.0,-130.0,-125.0,0.5100391847234886,2.05
betmgm,1000.0,0.3934356826042553,Charlotte Hornets @ Philadelphia 76ers,player_points_alternate,Paul George,Over,29.5,,1000.0,432.0,,700.0,,700.0,,525.0,0.1266759711458414,11.0
betmgm,105.0,-0.01915112634512106,Charlotte Hornets @ Philadelphia 76ers,player_points_alternate,Paul George,Over,19.5,,105.0,-119.0,,-110.0,-125.0,-115.0,,-125.0,0.478462865197502,2.05
draftkings,340.0,0.055009870480042355,Charlotte Hornets @ Philadelphia 76ers,player_assists_alternate,Joel Embiid,Over,5.5,,,158.0,300.0,340.0,,320.0,,,0.239774970563646,4.4
betmgm,155.0,0.00022789322490757158,Charlotte Hornets @ Philadelphia 76ers,player_points_alternate,LaMelo Ball,Over,29.5,,155.0,122.0,,115.0,125.0,,,125.0,0.3922462326372187,2.55
espnbet,550.0,0.138765220248651,Oklahoma City Thunder @ Miami Heat,player_points_rebounds_assists_alternate,Terry Rozier,Over,24.5,,,297.0,,390.0,550.0,,,,0.1751946492690232,6.5
fanduel,260.0,0.028189202102245847,Milwaukee Bucks @ Cleveland Cavaliers,player_assists_alternate,Caris LeVert,Over,5.5,,,173.0,,225.0,,260.0,,200.0,0.2856081116950683,3.6
fanduel,390.0,0.0930458477907814,Charlotte Hornets @ Philadelphia 76ers,player_rebounds_alternate,Paul George,Over,7.5,,,261.0,,285.0,300.0,390.0,,275.0,0.2230705811817921,4.9
draftkings,-130.0,-0.05790574478289434,Charlotte Hornets @ Philadelphia 76ers,player_points_rebounds_assists_alternate,Paul George,Over,29.5,,,-164.0,,-130.0,-155.0,,,,0.532488057296625,1.7692307692307692
bovada,115.0,0.045163736875117655,Milwaukee Bucks @ Cleveland Cavaliers,player_points,Donovan Mitchell,Under,23.5,100.0,-120.0,-105.0,115.0,-115.0,-120.0,100.0,-130.0,-105.0,0.4861226683140082,2.15
espnbet,-500.0,-0.08221343873517784,Charlotte Hornets @ Philadelphia 76ers,player_assists_alternate,Miles Bridges,Over,1.5,,,-1000.0,,,-500.0,-650.0,,,0.7648221343873518,1.2
fanduel,130.0,-0.015011946544302601,Charlotte Hornets @ Philadelphia 76ers,player_points_alternate,Miles Bridges,Over,19.5,,,,100.0,115.0,105.0,130.0,,105.0,0.4282556754155206,2.3
draftkings,1000.0,0.30585445037373926,Charlotte Hornets @ Philadelphia 76ers,player_points_rebounds_assists_alternate,Tyrese Maxey,Over,49.5,,,397.0,,1000.0,800.0,,,,0.1187140409430672,11.0
