value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
bovada,-180.0,-0.022383527107313284,Milwaukee Bucks @ Orlando Magic,player_points_alternate,Paolo Banchero,Over,14.5,,-375.0,,-180.0,-225.0,,-250.0,,-260.0,0.62846773257387,1.5555555555555556
bovada,180.0,0.0793640798432036,Milwaukee Bucks @ Orlando Magic,player_points_alternate,Paolo Banchero,Over,19.5,,110.0,117.0,180.0,135.0,125.0,125.0,,130.0,0.3854871713725727,2.8
draftkings,-175.0,-0.024847659392781662,New Orleans Pelicans @ Philadelphia 76ers,player_points_rebounds_assists_alternate,Paul George,Over,29.5,,,,,-175.0,-240.0,,-260.0,,0.6205514894773208,1.5714285714285714
fanduel,-260.0,-0.0464235660948944,New Orleans Pelicans @ Philadelphia 76ers,player_rebounds_alternate,Yves Missi,Over,7.5,,,,-300.0,-370.0,,-260.0,,-450.0,0.6886940911536874,1.3846153846153846
fanduel,105.0,0.005341709524488536,Brooklyn Nets @ Denver Nuggets,player_points_alternate,Nikola Jokic,Over,29.5,,-125.0,,,-120.0,-130.0,105.0,-140.0,-130.0,0.4904105900119457,2.05
fanduel,410.0,0.1798967940272287,New Orleans Pelicans @ Philadelphia 76ers,player_rebounds_alternate,Tyrese Maxey,Over,5.5,,,188.0,300.0,350.0,,410.0,,260.0,0.2313523125543586,5.1
betmgm,190.0,0.05742529066603663,Milwaukee Bucks @ Orlando Magic,player_points_alternate,Gary Trent Jr,Over,9.5,,190.0,128.0,115.0,115.0,140.0,155.0,,170.0,0.3646294105744954,2.9
ballybet,112.0,0.046310378120712814,Golden State Warriors @ Indiana Pacers,player_blocks,Tyrese Haliburton,Under,0.5,112.0,-120.0,,,,,,-130.0,-120.0,0.4935426311890155,2.12
espnbet,275.0,0.06486413988000761,Milwaukee Bucks @ Orlando Magic,player_points_rebounds_assists_alternate,Gary Trent Jr,Over,14.5,,,174.0,,180.0,275.0,,,,0.2839637706346687,3.75
betonlineag,968.0,0.4375610382142505,Washington Wizards @ Chicago Bulls,player_rebounds_assists_alternate,Nikola Vucevic,Over,19.5,,,968.0,,,550.0,,460.0,,0.1346030934657538,10.68
fanduel,-115.0,-0.009514228286411686,Milwaukee Bucks @ Orlando Magic,player_points_alternate,Tristan da Silva,Over,9.5,,-140.0,,-150.0,-155.0,-135.0,-115.0,,-160.0,0.5297947151026171,1.869565217391304
fanduel,-140.0,-0.025456585590071246,New Orleans Pelicans @ Philadelphia 76ers,player_assists_alternate,Zion Williamson,Over,3.5,,,-286.0,-150.0,-200.0,-200.0,-140.0,,-165.0,0.5684836584057917,1.7142857142857144
draftkings,320.0,0.10386654472731904,New Orleans Pelicans @ Philadelphia 76ers,player_points_rebounds_assists_alternate,Paul George,Over,39.5,,,190.0,,320.0,250.0,,225.0,,0.2628253677922188,4.2
bovada,-125.0,-0.027013114378266256,Milwaukee Bucks @ Orlando Magic,player_rebounds_alternate,Cole Anthony,Over,3.5,,,-152.0,-125.0,-175.0,-175.0,-140.0,,-185.0,0.540548269789852,1.8
betmgm,220.0,0.05305489945864772,Sacramento Kings @ Boston Celtics,player_points_alternate,Trey Lyles,Over,9.5,,220.0,153.0,170.0,155.0,165.0,190.0,,,0.3290796560808274,3.2
betonlineag,-103.0,-0.021704707876770035,New Orleans Pelicans @ Philadelphia 76ers,player_rebounds_alternate,Yves Missi,Over,9.5,,-160.0,-103.0,-115.0,-140.0,,-115.0,,,0.4963764290083383,1.970873786407767
fanduel,280.0,0.09303291894409105,Brooklyn Nets @ Denver Nuggets,player_points_alternate,Nikola Jokic,Over,34.5,,220.0,,,210.0,200.0,280.0,185.0,195.0,0.2876402418273924,3.8
fanduel,310.0,0.10934618381153793,New Orleans Pelicans @ Philadelphia 76ers,player_assists_alternate,Zion Williamson,Over,5.5,,,160.0,300.0,185.0,210.0,310.0,,240.0,0.2705722399540337,4.1
fanduel,-145.0,-0.026355208560500554,Golden State Warriors @ Indiana Pacers,player_rebounds_alternate,Buddy Hield,Over,3.5,,,-213.0,-180.0,-190.0,-190.0,-145.0,,-195.0,0.5762387541172548,1.6896551724137931
fanduel,300.0,0.10287338456338813,Golden State Warriors @ Indiana Pacers,player_rebounds_alternate,Buddy Hield,Over,5.5,,,197.0,240.0,215.0,200.0,300.0,,210.0,0.275718346140847,4.0
fanduel,-130.0,-0.022453299183355258,Milwaukee Bucks @ Orlando Magic,player_points_alternate,Goga Bitadze,Over,9.5,,-150.0,,-150.0,-185.0,-170.0,-130.0,,-170.0,0.5525263961137558,1.7692307692307692
