value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
bovada,400.0,0.654132066369228,Phoenix Suns @ Golden State Warriors,player_points_alternate,Devin Booker,Over,29.5,,150.0,,400.0,165.0,150.0,165.0,,155.0,0.3308264132738456,5.0
bovada,-400.0,-0.03512867566858491,Los Angeles Clippers @ Charlotte Hornets,player_rebounds_alternate,Miles Bridges,Over,3.5,,,,-400.0,-1600.0,-2000.0,-1350.0,-2450.0,-1500.0,0.7718970594651321,1.25
fanduel,-110.0,0.1021855252255468,Boston Celtics @ New Orleans Pelicans,player_assists_alternate,Payton Pritchard,Over,3.5,,,-169.0,-120.0,-175.0,-210.0,-110.0,-205.0,-195.0,0.5773352751181436,1.9090909090909087
bovada,1000.0,0.8097839409006182,Phoenix Suns @ Golden State Warriors,player_points_alternate,Devin Booker,Over,34.5,,390.0,348.0,1000.0,450.0,375.0,430.0,,400.0,0.1645258128091471,11.0
betmgm,275.0,0.19691168873723108,Los Angeles Clippers @ Charlotte Hornets,player_points_alternate,Kevin Porter Jr.,Over,9.5,,275.0,,,125.0,190.0,,,210.0,0.3191764503299283,3.75
bovada,115.0,0.10261495654579278,Boston Celtics @ New Orleans Pelicans,player_points,Dejounte Murray,Under,17.5,-125.0,-130.0,-123.0,115.0,-120.0,-125.0,-125.0,-140.0,-130.0,0.5128441658352525,2.15
betonlineag,-147.0,0.04036995085729145,Chicago Bulls @ Toronto Raptors,player_assists_alternate,Immanuel Quickley,Over,4.5,,-275.0,-147.0,,-205.0,-210.0,,,-200.0,0.6191675416033273,1.6802721088435373
fanduel,-150.0,0.04302522303042233,Phoenix Suns @ Golden State Warriors,player_assists_alternate,Kevin Durant,Over,3.5,,,-222.0,-240.0,-220.0,-225.0,-150.0,,-210.0,0.6258151338182535,1.6666666666666663
bovada,-120.0,0.05844800438326336,Boston Celtics @ New Orleans Pelicans,player_assists_alternate,Payton Pritchard,Over,3.5,,,-169.0,-120.0,-175.0,-210.0,-110.0,-205.0,-195.0,0.5773352751181436,1.8333333333333333
fanduel,300.0,0.176400160646222,Phoenix Suns @ Golden State Warriors,player_assists_alternate,Kevin Durant,Over,5.5,,,188.0,200.0,200.0,,300.0,,210.0,0.2941000401615555,4.0
betmgm,525.0,0.2565031213234201,Boston Celtics @ New Orleans Pelicans,player_assists_alternate,Yves Missi,Over,2.5,,525.0,,,250.0,325.0,,,375.0,0.2010404994117472,6.25
fanduel,-210.0,0.004245890645205641,Los Angeles Clippers @ Charlotte Hornets,player_assists_alternate,James Harden,Over,7.5,,,-294.0,-300.0,-275.0,-375.0,-210.0,,-350.0,0.6802956033403005,1.4761904761904765
fanduel,370.0,0.176572257352011,Boston Celtics @ New Orleans Pelicans,player_assists_alternate,Payton Pritchard,Over,5.5,,,212.0,350.0,240.0,,370.0,,220.0,0.2503345228408534,4.7
draftkings,240.0,0.09929261903812114,Los Angeles Clippers @ Charlotte Hornets,player_assists_alternate,Vasilije Micic,Over,6.5,,165.0,155.0,,240.0,,,,200.0,0.3233213585406239,3.4
fanduel,-120.0,0.028394998085682355,Dallas Mavericks @ Detroit Pistons,player_rebounds_alternate,Tobias Harris,Over,5.5,,,-182.0,-130.0,-165.0,,-120.0,,-175.0,0.560942726228554,1.8333333333333333
fanduel,120.0,0.04976912366291675,Boston Celtics @ New Orleans Pelicans,player_rebounds_alternate,Payton Pritchard,Over,3.5,,,106.0,100.0,-105.0,-125.0,120.0,-125.0,-120.0,0.477167783483144,2.2
