value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
betonlineag,-233.0,-0.001444823244827309,Minnesota Timberwolves @ Washington Wizards,player_assists_alternate,Kyle Kuzma,Over,1.5,,,-233.0,,,-325.0,,-345.0,,0.6986887573091749,1.4291845493562232
betmgm,650.0,0.436155014364779,Golden State Warriors @ Toronto Raptors,player_points_alternate,Jamal Shead,Over,9.5,,650.0,,,340.0,425.0,,,,0.1914873352486372,7.5
fanduel,-330.0,-0.05141053866350309,Minnesota Timberwolves @ Washington Wizards,player_assists_alternate,Anthony Edwards,Over,3.5,,,-588.0,-500.0,-450.0,-500.0,-330.0,,-525.0,0.7279872610256837,1.303030303030303
betmgm,700.0,0.4169961178188544,Miami Heat @ Los Angeles Clippers,player_rebounds_alternate,Kawhi Leonard,Over,6.5,,700.0,282.0,,500.0,,,,425.0,0.1771245147273568,8.0
fanduel,140.0,0.105842293538289,Minnesota Timberwolves @ Washington Wizards,player_assists_alternate,Anthony Edwards,Over,5.5,,,113.0,115.0,100.0,,140.0,,100.0,0.4607676223076205,2.4
fanduel,-120.0,0.07210147013563839,Golden State Warriors @ Toronto Raptors,player_rebounds_alternate,Trayce Jackson-Davis,Over,7.5,,,-164.0,-130.0,-185.0,-160.0,-120.0,,-170.0,0.5847826200739846,1.8333333333333333
fanduel,110.0,0.08744196936347048,Minnesota Timberwolves @ Washington Wizards,player_assists_alternate,Bilal Coulibaly,Over,3.5,,,-108.0,-130.0,-125.0,100.0,110.0,,-135.0,0.5178295092207003,2.1
fanduel,-220.0,-0.0037828943429275563,Golden State Warriors @ Toronto Raptors,player_points_alternate,Trayce Jackson-Davis,Over,9.5,,-350.0,,-300.0,-340.0,-285.0,-220.0,,-275.0,0.6848992601392373,1.4545454545454546
fanduel,-145.0,0.046950694591215925,Memphis Grizzlies @ Houston Rockets,player_points_alternate,Amen Thompson,Over,14.5,,,,-200.0,-190.0,-190.0,-145.0,,-185.0,0.6196238804723523,1.6896551724137931
fanduel,370.0,0.20999718399224343,San Antonio Spurs @ Los Angeles Lakers,player_rebounds_alternate,Victor Wembanyama,Over,13.5,,,205.0,,275.0,,370.0,,,0.2574462093600518,4.7
fanduel,370.0,0.24004573071948165,Memphis Grizzlies @ Houston Rockets,player_assists_alternate,Desmond Bane,Over,7.5,,,231.0,250.0,290.0,240.0,370.0,245.0,250.0,0.2638395171743578,4.7
fliff,-135.0,0.017390953156610767,Detroit Pistons @ New York Knicks,player_rebounds_assists_alternate,Tobias Harris,Over,7.5,,,-294.0,,,-140.0,,-135.0,,0.584458632664436,1.7407407407407407
draftkings,160.0,0.08891043720348335,Golden State Warriors @ Toronto Raptors,player_assists_alternate,Immanuel Quickley,Over,6.5,,115.0,103.0,,160.0,,,,140.0,0.4188117066167243,2.6
fanduel,-310.0,-0.04667644183773212,Detroit Pistons @ New York Knicks,player_assists_alternate,Jalen Brunson,Over,5.5,,,-500.0,,-380.0,,-310.0,,-450.0,0.7208056171470805,1.3225806451612905
draftkings,-425.0,-0.07202122439506309,San Antonio Spurs @ Los Angeles Lakers,player_points_rebounds_assists_alternate,Austin Reaves,Over,24.5,,,,,-425.0,-575.0,,-655.0,,0.7512209135849489,1.2352941176470589
espnbet,700.0,0.3426620831308609,San Antonio Spurs @ Los Angeles Lakers,player_rebounds_assists_alternate,Victor Wembanyama,Over,19.5,,,277.0,,,700.0,,545.0,,0.1678327603913576,8.0
ballybet,750.0,0.4339453563768755,Minnesota Timberwolves @ Washington Wizards,player_double_double,Alex Sarr,Yes,,750.0,450.0,,400.0,425.0,380.0,500.0,430.0,450.0,0.1686994536913971,8.5
betmgm,275.0,0.13546972621873876,San Antonio Spurs @ Los Angeles Lakers,player_rebounds_alternate,Austin Reaves,Over,6.5,,275.0,182.0,,205.0,,,,210.0,0.3027919269916637,3.75
draftkings,-190.0,0.0025436011725261665,Detroit Pistons @ New York Knicks,player_points_alternate,Tim Hardaway Jr,Over,9.5,,-275.0,,-250.0,-190.0,-240.0,-220.0,,-240.0,0.6568389111130345,1.526315789473684
fanduel,270.0,0.13179539057002088,San Antonio Spurs @ Los Angeles Lakers,player_rebounds_alternate,Anthony Davis,Over,15.5,,,190.0,,220.0,,270.0,,,0.3058906461000056,3.7
fanduel,270.0,0.14922290364929203,Detroit Pistons @ New York Knicks,player_rebounds_alternate,Jalen Duren,Over,11.5,,,180.0,,200.0,210.0,270.0,,210.0,0.3106007847700789,3.7
betmgm,340.0,0.19206962040307385,San Antonio Spurs @ Los Angeles Lakers,player_points_alternate,Harrison Barnes,Over,14.5,,340.0,183.0,,220.0,250.0,320.0,,275.0,0.2709249137279713,4.4
ballybet,370.0,0.19517440611369996,San Antonio Spurs @ Los Angeles Lakers,player_double_double,Austin Reaves,Yes,,370.0,250.0,,,265.0,240.0,300.0,240.0,240.0,0.2542924268327021,4.7
betmgm,165.0,0.08644831954691079,Miami Heat @ Los Angeles Clippers,player_rebounds_alternate,Kawhi Leonard,Over,4.5,,165.0,113.0,,140.0,125.0,,,125.0,0.4099804979422305,2.65
draftkings,-140.0,0.03349031920460499,Detroit Pistons @ New York Knicks,player_points_rebounds_assists_alternate,Cade Cunningham,Over,39.5,,,-200.0,,-140.0,-160.0,,,,0.6028693528693528,1.7142857142857144
