value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
bovada,400.0,0.670401496922411,New Orleans Pelicans @ Toronto Raptors,player_rebounds_alternate,Yves Missi,Over,9.5,,155.0,162.0,400.0,150.0,,165.0,,,0.3340802993844822,5.0
bovada,900.0,0.7155315859083481,New Orleans Pelicans @ Toronto Raptors,player_rebounds_alternate,Yves Missi,Over,11.5,,,388.0,900.0,360.0,,430.0,,375.0,0.1715531585908348,10.0
betonlineag,-130.0,0.061602888811127965,Atlanta Hawks @ Minnesota Timberwolves,player_rebounds_alternate,Jaden McDaniels,Over,5.5,,,-130.0,-170.0,-185.0,,-145.0,,-240.0,0.6000364154149854,1.7692307692307692
betonlineag,134.0,0.11361023955168381,Los Angeles Clippers @ Phoenix Suns,player_assists_alternate,Kevin Porter Jr.,Over,3.5,,,134.0,,-130.0,-105.0,120.0,-120.0,-110.0,0.4759018117742239,2.34
fanduel,-120.0,0.0708436484849142,Detroit Pistons @ Cleveland Cavaliers,player_points_alternate,Donovan Mitchell,Over,24.5,,,,-175.0,-165.0,-170.0,-120.0,,-175.0,0.584096535537226,1.8333333333333333
fanduel,175.0,0.12410370282255156,Milwaukee Bucks @ Utah Jazz,player_points_alternate,Taurean Prince,Over,9.5,,,,,125.0,125.0,175.0,,130.0,0.4087649828445642,2.75
betonlineag,-172.0,0.011396610454602829,Los Angeles Clippers @ Phoenix Suns,player_assists_alternate,Kevin Porter Jr.,Over,2.5,,,-172.0,,-295.0,-240.0,,,-250.0,0.6395596213168812,1.5813953488372094
fanduel,142.0,0.0667985552744721,Los Angeles Clippers @ Phoenix Suns,player_steals,Norman Powell,Over,1.5,,100.0,,,,,142.0,-105.0,105.0,0.440825849286972,2.42
fanduel,-410.0,-0.07176562675601095,Washington Wizards @ Dallas Mavericks,player_assists_alternate,Quentin Grimes,Over,1.5,,,-667.0,,,-600.0,-410.0,,,0.7462276333922265,1.2439024390243902
ballybet,-148.0,0.03193857647921661,Memphis Grizzlies @ New York Knicks,player_blocks,Mikal Bridges,Under,0.5,-148.0,-210.0,,,-200.0,,,-235.0,-210.0,0.615834311769855,1.6756756756756757
fanduel,155.0,0.09533824688531345,Milwaukee Bucks @ Utah Jazz,player_rebounds_alternate,Collin Sexton,Over,3.5,,,122.0,,115.0,115.0,155.0,,110.0,0.4295444105432602,2.55
fanduel,-350.0,-0.054667539679691846,Detroit Pistons @ Cleveland Cavaliers,player_points_alternate,Donovan Mitchell,Over,19.5,,,,-600.0,-475.0,-550.0,-350.0,,-550.0,0.7352585802491286,1.2857142857142856
bovada,-220.0,-0.00965997339629543,Atlanta Hawks @ Minnesota Timberwolves,player_rebounds_alternate,Rudy Gobert,Over,9.5,,,,-220.0,-295.0,-350.0,-260.0,,,0.6808587682900469,1.4545454545454546
fanduel,-270.0,-0.03636026109486479,Denver Nuggets @ Chicago Bulls,player_rebounds_alternate,Jalen Smith,Over,3.5,,,,,-310.0,-425.0,-270.0,,-425.0,0.7031965662280717,1.3703703703703702
betonlineag,-400.0,-0.07465829141020963,Washington Wizards @ Dallas Mavericks,player_assists_alternate,Kyle Kuzma,Over,1.5,,,-400.0,,,-600.0,-550.0,,,0.7402733668718323,1.25
fanduel,165.0,0.09908893561848942,Washington Wizards @ Dallas Mavericks,player_assists_alternate,Quentin Grimes,Over,3.5,,,126.0,125.0,125.0,120.0,165.0,,115.0,0.4147505417428262,2.65
hardrockbet,575.0,0.2553914740466813,Detroit Pistons @ Cleveland Cavaliers,player_rebounds_alternate,Ty Jerome,Over,5.5,,,186.0,,500.0,,,,575.0,0.1859839220809898,6.75
fanduel,130.0,0.07076939302852914,New Orleans Pelicans @ Toronto Raptors,player_points_alternate,Yves Missi,Over,9.5,,110.0,,,100.0,100.0,130.0,,100.0,0.465551910012404,2.3
fanduel,170.0,0.0880840970998582,Washington Wizards @ Dallas Mavericks,player_rebounds_alternate,Quentin Grimes,Over,5.5,,,131.0,,125.0,,170.0,,125.0,0.4029941100369845,2.7
betmgm,650.0,0.2884539296813442,Orlando Magic @ Miami Heat,player_rebounds_alternate,Jimmy Butler,Over,6.5,,650.0,225.0,,475.0,,,,550.0,0.1717938572908459,7.5
draftkings,-140.0,0.023440383905500184,Atlanta Hawks @ Minnesota Timberwolves,player_points_rebounds_assists_alternate,Jaden McDaniels,Over,19.5,,,-200.0,,-140.0,-170.0,,,,0.5970068906115418,1.7142857142857144
ballybet,380.0,0.22313713090712572,New Orleans Pelicans @ Toronto Raptors,player_double_double,Zion Williamson,Yes,,380.0,300.0,,220.0,255.0,280.0,230.0,285.0,250.0,0.2548202356056512,4.8
fanduel,-220.0,-0.006344873553579378,Orlando Magic @ Miami Heat,player_rebounds_alternate,Bam Adebayo,Over,7.5,,,,-250.0,-330.0,-300.0,-220.0,-335.0,-325.0,0.683137899431914,1.4545454545454546
fanduel,290.0,0.13476217736277962,Denver Nuggets @ Chicago Bulls,player_rebounds_alternate,Nikola Jokic,Over,15.5,,,205.0,,205.0,,290.0,,,0.2909646608622512,3.9
