value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,250.0,0.22319794864543985,Los Angeles Lakers @ Los Angeles Clippers,player_assists_alternate,Austin Reaves,Over,7.5,,,160.0,145.0,170.0,135.0,250.0,160.0,165.0,0.3494851281844114,3.5
betonlineag,-278.0,-0.031239649432631578,Los Angeles Lakers @ Los Angeles Clippers,player_assists_alternate,Austin Reaves,Over,4.5,,-625.0,-278.0,,-380.0,-550.0,,-430.0,-400.0,0.7124745435389642,1.359712230215827
fanduel,-210.0,0.005334134633184995,Dallas Mavericks @ Philadelphia 76ers,player_points_alternate,Joel Embiid,Over,19.5,,-350.0,,,-255.0,-350.0,-210.0,,-300.0,0.6810328008805445,1.4761904761904765
betmgm,200.0,0.09327570711609734,Miami Heat @ Chicago Bulls,player_rebounds_alternate,Jaime Jaquez Jr,Over,4.5,,200.0,,,145.0,135.0,,,150.0,0.3644252357053657,3.0
betmgm,310.0,0.17818807415489357,Boston Celtics @ Cleveland Cavaliers,player_points_alternate,Ty Jerome,Over,14.5,,310.0,175.0,,,200.0,270.0,205.0,220.0,0.2873629449158277,4.1
draftkings,-170.0,-0.003400619454793641,Miami Heat @ Chicago Bulls,player_points_rebounds_assists_alternate,Patrick Williams,Over,14.5,,,-244.0,,-170.0,-240.0,,-235.0,,0.6274884988617965,1.5882352941176472
fanduel,280.0,0.1616646542339173,Indiana Pacers @ Portland Trail Blazers,player_points_alternate,Tyrese Haliburton,Over,24.5,,200.0,170.0,210.0,200.0,190.0,280.0,,210.0,0.3057012247983993,3.8
betonlineag,120.0,0.042763385243799634,Los Angeles Lakers @ Los Angeles Clippers,player_assists_alternate,Austin Reaves,Over,6.5,,-140.0,120.0,,100.0,,,-110.0,-105.0,0.4739833569289998,2.2
fanduel,700.0,0.3388912200240479,Los Angeles Lakers @ Los Angeles Clippers,player_assists_alternate,Austin Reaves,Over,9.5,,400.0,336.0,400.0,500.0,350.0,700.0,445.0,,0.167361402503006,8.0
ballybet,370.0,0.19076375848533766,Houston Rockets @ Brooklyn Nets,player_double_double,Nicolas Claxton,Yes,,370.0,250.0,,,255.0,230.0,280.0,235.0,240.0,0.2533539911670931,4.7
betonlineag,-114.0,0.029377415216157,Boston Celtics @ Cleveland Cavaliers,player_rebounds_alternate,Ty Jerome,Over,2.5,,-145.0,-114.0,,,-160.0,,-160.0,-155.0,0.5483599314702893,1.8771929824561404
draftkings,800.0,0.32749682932535373,New York Knicks @ Toronto Raptors,player_rebounds_alternate,Josh Hart,Over,14.5,,575.0,435.0,,800.0,350.0,,,,0.1474996477028171,9.0
bovada,120.0,0.043842058732490585,New York Knicks @ Toronto Raptors,player_points_rebounds_assists,Josh Hart,Over,31.5,-107.0,,,120.0,,,,-120.0,-110.0,0.474473663060223,2.2
draftkings,-145.0,0.01275470738429707,Boston Celtics @ Cleveland Cavaliers,player_blocks_steals,Jaylen Brown,Under,1.5,,-200.0,,,-145.0,,,-205.0,-190.0,0.5993854390641757,1.6896551724137931
fanduel,130.0,0.05817575889299409,Dallas Mavericks @ Philadelphia 76ers,player_points_alternate,Joel Embiid,Over,24.5,,-105.0,,,105.0,-105.0,130.0,,105.0,0.4600764169099975,2.3
betonlineag,-200.0,-0.0031182178243576164,New York Knicks @ Toronto Raptors,player_assists_alternate,Immanuel Quickley,Over,3.5,,,-200.0,-260.0,-255.0,-300.0,-260.0,-300.0,-275.0,0.6645878547837616,1.5
betonlineag,110.0,0.040690299424750664,Boston Celtics @ Cleveland Cavaliers,player_assists_alternate,Jaylen Brown,Over,4.5,,-140.0,110.0,,-120.0,-115.0,,,-110.0,0.4955668092498812,2.1
fanduel,115.0,0.040903162339393395,Boston Celtics @ Cleveland Cavaliers,player_assists_alternate,Payton Pritchard,Over,3.5,,,103.0,,,-125.0,115.0,-130.0,-120.0,0.4841410057392528,2.15
draftkings,400.0,0.15525928344519047,New York Knicks @ Toronto Raptors,player_assists_alternate,Mikal Bridges,Over,4.5,,290.0,248.0,,400.0,250.0,,,300.0,0.2310518566890381,5.0
bovada,105.0,0.05085176170308836,Houston Rockets @ Brooklyn Nets,player_rebounds_assists,D'Angelo Russell,Under,8.5,-129.0,-125.0,,105.0,-120.0,-130.0,-104.0,-145.0,-135.0,0.5126106154649211,2.05
fanduel,-320.0,-0.04385881537390568,New York Knicks @ Toronto Raptors,player_rebounds_alternate,Josh Hart,Over,7.5,,,,-370.0,-380.0,-800.0,-320.0,,-500.0,0.7284885216198814,1.3125
