value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
bovada,270.0,0.18631059602881928,Philadelphia 76ers @ Golden State Warriors,player_rebounds_alternate,Stephen Curry,Over,5.5,,,148.0,270.0,190.0,,200.0,,145.0,0.3206244854131943,3.7
fanduel,-155.0,0.010288957605274485,Boston Celtics @ Minnesota Timberwolves,player_assists_alternate,Julius Randle,Over,3.5,,,-227.0,-300.0,-220.0,-250.0,-155.0,,-260.0,0.6140972095247749,1.6451612903225803
fanduel,250.0,0.16330548834055136,Los Angeles Clippers @ Oklahoma City Thunder,player_points_alternate,Isaiah Joe,Over,9.5,,220.0,,-300.0,210.0,225.0,250.0,,220.0,0.332372996668729,3.5
fanduel,280.0,0.15894334723627623,Boston Celtics @ Minnesota Timberwolves,player_assists_alternate,Julius Randle,Over,5.5,,,184.0,150.0,200.0,,280.0,,175.0,0.3049850913779674,3.8
betonlineag,-294.0,-0.042697566319113145,Portland Trail Blazers @ Los Angeles Lakers,player_assists_alternate,Austin Reaves,Over,4.5,,-700.0,-294.0,,-750.0,-350.0,,,-475.0,0.7143322728481745,1.3401360544217686
betonlineag,-182.0,-0.027280814936753495,Portland Trail Blazers @ Los Angeles Lakers,player_assists_alternate,Austin Reaves,Over,5.5,,,-182.0,-300.0,-330.0,,-270.0,,-225.0,0.6277833038351449,1.5494505494505495
hardrockbet,1600.0,0.8652814065489076,Philadelphia 76ers @ Golden State Warriors,player_assists_alternate,Joel Embiid,Over,7.5,,,431.0,,,500.0,,,1600.0,0.1097224356793475,17.0
fanduel,-135.0,-0.014923015509837878,Indiana Pacers @ Miami Heat,player_points_alternate,Bennedict Mathurin,Over,14.5,,-200.0,,-165.0,-150.0,-210.0,-135.0,,-210.0,0.5658952889624336,1.7407407407407407
espnbet,225.0,0.08021223917336928,Los Angeles Clippers @ Oklahoma City Thunder,player_points_alternate,Isaiah Joe,Over,9.5,,220.0,,-300.0,210.0,225.0,250.0,,220.0,0.332372996668729,3.25
fanduel,-120.0,-0.01457909854041417,Indiana Pacers @ Miami Heat,player_rebounds_alternate,Tyrese Haliburton,Over,3.5,,,-143.0,-125.0,-210.0,-170.0,-120.0,,-180.0,0.5375023098870468,1.8333333333333333
