value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
bovada,125.0,0.24388684114164128,Atlanta Hawks @ Utah Jazz,player_points_alternate,Collin Sexton,Over,19.5,,-250.0,,125.0,-190.0,-220.0,,,-210.0,0.5528385960629517,2.25
bovada,-225.0,0.06684979950112102,Atlanta Hawks @ Utah Jazz,player_points_alternate,Collin Sexton,Over,14.5,,-1100.0,,-225.0,-650.0,-800.0,,,-750.0,0.7385883227315453,1.4444444444444444
bovada,300.0,0.3984226623311595,Atlanta Hawks @ Utah Jazz,player_points_alternate,Collin Sexton,Over,24.5,,130.0,137.0,300.0,140.0,125.0,,,125.0,0.3496056655827899,4.0
bovada,700.0,0.4812014282713719,Atlanta Hawks @ Utah Jazz,player_points_alternate,Collin Sexton,Over,29.5,,360.0,,700.0,350.0,300.0,,,300.0,0.1851501785339215,8.0
betonlineag,-154.0,-0.021877761782549077,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Austin Reaves,Over,4.5,,,-154.0,,-235.0,-240.0,,,-250.0,0.5930347428562498,1.6493506493506491
fanduel,110.0,0.018641041797941682,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Stephen Curry,Over,5.5,,,-116.0,-125.0,-130.0,,110.0,,-140.0,0.4850671627609246,2.1
betonlineag,113.0,0.018478748862640004,Los Angeles Lakers @ Dallas Mavericks,player_assists_alternate,Dereck Lively II,Over,3.5,,,113.0,,-110.0,-125.0,,-130.0,-130.0,0.4781590370247136,2.13
ballybet,700.0,0.4548633592925624,Miami Heat @ Golden State Warriors,player_double_double,Draymond Green,Yes,,700.0,360.0,,350.0,370.0,380.0,430.0,335.0,350.0,0.1818579199115703,8.0
betmgm,340.0,0.1603798863181789,Houston Rockets @ Washington Wizards,player_points_alternate,Jonas Valanciunas,Over,14.5,,340.0,199.0,,205.0,,,230.0,250.0,0.2637227014359497,4.4
espnbet,300.0,0.09806335036656688,Phoenix Suns @ Charlotte Hornets,player_points_rebounds_assists_alternate,LaMelo Ball,Over,44.5,,,169.0,,200.0,300.0,,,,0.2745158375916417,4.0
betmgm,-140.0,-0.01349740842068825,Houston Rockets @ Washington Wizards,player_points_alternate,Jonas Valanciunas,Over,9.5,,-140.0,,,-175.0,-190.0,,,-190.0,0.5754598450879318,1.7142857142857144
fanduel,310.0,0.11890631320104106,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Anthony Davis,Over,15.5,,,209.0,200.0,215.0,,310.0,,,0.2729039788295222,4.1
fanduel,400.0,0.19266964071173254,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Stephen Curry,Over,7.5,,,251.0,300.0,265.0,250.0,400.0,,230.0,0.2385339281423465,5.0
betonlineag,120.0,0.018355446971141998,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Austin Reaves,Over,5.5,,,120.0,-130.0,-110.0,,115.0,-125.0,-120.0,0.4628888395323373,2.2
betonlineag,110.0,-0.00949964763918254,Los Angeles Lakers @ Dallas Mavericks,player_assists_alternate,Naji Marshall,Over,3.5,,,110.0,,-115.0,-120.0,,,-125.0,0.4716668344575321,2.1
fanduel,-185.0,-0.038048377081107865,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Anthony Davis,Over,11.5,,,,-260.0,-250.0,-250.0,-185.0,,-275.0,0.6244247376841932,1.5405405405405406
espnbet,260.0,0.08879791336971599,Boston Celtics @ Denver Nuggets,player_points_alternate,Russell Westbrook,Over,14.5,,165.0,,190.0,180.0,260.0,160.0,,210.0,0.3024438648249211,3.6
fanduel,195.0,0.07241602170793393,Minnesota Timberwolves @ New Orleans Pelicans,player_double_double,Yves Missi,Yes,,170.0,145.0,,125.0,140.0,145.0,195.0,125.0,125.0,0.3635308548162488,2.95
fanduel,130.0,-0.0016694487651728318,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Anthony Davis,Over,13.5,,,113.0,-110.0,-105.0,,130.0,,,0.4340567614064466,2.3
betonlineag,128.0,0.005662263914334886,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Draymond Green,Over,7.5,,,128.0,-105.0,-105.0,-110.0,120.0,,-115.0,0.4410799403133048,2.28
fanduel,430.0,0.1957417144045066,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Austin Reaves,Over,7.5,,,237.0,300.0,310.0,300.0,430.0,260.0,275.0,0.2256116442272654,5.3
fanduel,105.0,-0.008901057895352227,Miami Heat @ Golden State Warriors,player_points_alternate,Draymond Green,Over,9.5,,-145.0,-110.0,-125.0,-115.0,-125.0,105.0,,-125.0,0.4834628985876331,2.05
fanduel,-360.0,-0.04992953047971582,Houston Rockets @ Washington Wizards,player_rebounds_alternate,Amen Thompson,Over,7.5,,,,-500.0,-600.0,-525.0,-360.0,-635.0,-575.0,0.743533410928918,1.2777777777777777
fanduel,-180.0,-0.04357259935296931,Los Angeles Lakers @ Dallas Mavericks,player_points_alternate,P.J. Washington,Over,14.5,,,,-210.0,-255.0,-250.0,-180.0,,-250.0,0.614846186130234,1.5555555555555556
bovada,130.0,0.053338870185482,Phoenix Suns @ Charlotte Hornets,player_points_rebounds_assists,Mark Williams,Under,21.5,,-105.0,,130.0,,,,-125.0,105.0,0.4579734218197748,2.3
fanduel,185.0,0.029089398848443526,Los Angeles Lakers @ Dallas Mavericks,player_points_alternate,P.J. Washington,Over,19.5,,,149.0,145.0,135.0,135.0,185.0,,135.0,0.3610839995959451,2.85
fanduel,280.0,0.08193762203369959,Los Angeles Lakers @ Dallas Mavericks,player_points_alternate,Rui Hachimura,Over,14.5,,,195.0,220.0,165.0,175.0,280.0,,230.0,0.2847204268509736,3.8
hardrockbet,240.0,0.053457051156196256,Phoenix Suns @ Charlotte Hornets,player_points_alternate,Mark Williams,Over,14.5,,,147.0,150.0,195.0,,165.0,,240.0,0.3098403091635871,3.4
fanduel,115.0,-0.004788995005474916,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Austin Reaves,Over,5.5,,,120.0,-130.0,-110.0,,115.0,-125.0,-120.0,0.4628888395323373,2.15
betonlineag,-108.0,-0.031674841749343985,Houston Rockets @ Washington Wizards,player_assists_alternate,Bilal Coulibaly,Over,4.5,,-140.0,-108.0,,-130.0,-155.0,,,-160.0,0.5027842167839944,1.925925925925926
bovada,200.0,0.04340321370749667,Houston Rockets @ Washington Wizards,player_rebounds_alternate,Fred VanVleet,Over,5.5,,,137.0,200.0,150.0,145.0,165.0,,150.0,0.3478010712358322,3.0
fanduel,-140.0,-0.036321472229517204,Los Angeles Lakers @ Dallas Mavericks,player_assists_alternate,LeBron James,Over,7.5,,,-172.0,-160.0,-205.0,-190.0,-140.0,,-195.0,0.5621458078661149,1.7142857142857144
fanduel,185.0,0.04157341955500371,Houston Rockets @ Washington Wizards,player_rebounds_alternate,Amen Thompson,Over,11.5,,,146.0,115.0,135.0,150.0,185.0,140.0,140.0,0.3654643577385978,2.85
hardrockbet,210.0,0.025574120584121562,Phoenix Suns @ Charlotte Hornets,player_rebounds_alternate,Devin Booker,Over,4.5,,,136.0,,150.0,175.0,,,210.0,0.3308303614787489,3.1
fanduel,390.0,0.13663449482675238,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Andrew Wiggins,Over,7.5,,,221.0,300.0,280.0,275.0,390.0,,260.0,0.2319662234340311,4.9
draftkings,120.0,0.037055472584078375,Miami Heat @ Golden State Warriors,player_turnovers,Draymond Green,Over,2.5,,-110.0,,,120.0,-110.0,,-115.0,,0.471388851174581,2.2
espnbet,275.0,0.08160825839508057,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Dereck Lively II,Over,11.5,,,182.0,190.0,190.0,275.0,210.0,200.0,210.0,0.2884288689053548,3.75
fanduel,480.0,0.15767029558149326,Houston Rockets @ Washington Wizards,player_rebounds_alternate,Amen Thompson,Over,13.5,,,312.0,300.0,330.0,,480.0,,,0.1995983268243954,5.8
fanduel,-270.0,-0.06260426935218066,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Draymond Green,Over,5.5,,,,-375.0,-330.0,,-270.0,,-375.0,0.6840455331754358,1.3703703703703702
fanduel,-130.0,-0.04420918517028338,Minnesota Timberwolves @ New Orleans Pelicans,player_points_alternate,Yves Missi,Over,9.5,,,,-150.0,-185.0,-185.0,-130.0,,-180.0,0.5402295909907093,1.7692307692307692
fanduel,110.0,-0.02413651456103494,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Andrew Wiggins,Over,5.5,,,-101.0,-125.0,-115.0,,110.0,,-120.0,0.4646968978280786,2.1
fanduel,-410.0,-0.0675339850564497,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Stephen Curry,Over,3.5,,,,-500.0,-550.0,-650.0,-410.0,,-700.0,0.7496295414252071,1.2439024390243902
espnbet,110.0,0.025863313060509263,Minnesota Timberwolves @ New Orleans Pelicans,player_points_rebounds,Naz Reid,Under,18.5,,-115.0,,,,110.0,,-125.0,-120.0,0.4885063395526234,2.1
fanduel,-175.0,-0.04502913382544549,Phoenix Suns @ Charlotte Hornets,player_assists_alternate,Kevin Durant,Over,3.5,,,-233.0,-225.0,-220.0,-225.0,-175.0,,-240.0,0.607708733020171,1.5714285714285714
draftkings,-115.0,0.03492160922573717,Phoenix Suns @ Charlotte Hornets,player_rebounds,Kevin Durant,Under,6.5,,,-143.0,-160.0,-115.0,-150.0,-146.0,,,0.5535627212137665,1.869565217391304
hardrockbet,375.0,0.09516776814281147,Phoenix Suns @ Charlotte Hornets,player_assists_alternate,Bradley Beal,Over,4.5,,,195.0,,310.0,300.0,,,375.0,0.2305616353984866,4.75
draftkings,-475.0,-0.0674878007624542,Houston Rockets @ Washington Wizards,player_points_rebounds_assists_alternate,Jonas Valanciunas,Over,14.5,,,,,-475.0,-600.0,,-755.0,,0.7703361645875377,1.2105263157894737
fanduel,-140.0,-0.046478018456150516,Miami Heat @ Golden State Warriors,player_points_alternate,Trayce Jackson-Davis,Over,9.5,,-210.0,,-150.0,-160.0,-175.0,-140.0,,-180.0,0.5562211559005789,1.7142857142857144
draftkings,165.0,0.06469132006304079,Los Angeles Lakers @ Dallas Mavericks,player_threes,Anthony Davis,Under,0.5,,130.0,142.0,,165.0,125.0,,120.0,125.0,0.4017703094577512,2.65
betonlineag,-145.0,-0.059106810231248086,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Draymond Green,Over,6.5,,-200.0,-145.0,,-175.0,,,,-200.0,0.556855153128445,1.6896551724137931
draftkings,-205.0,-0.057756589603171316,Phoenix Suns @ Charlotte Hornets,player_points_rebounds_assists_alternate,Miles Bridges,Over,24.5,,,,,-205.0,-250.0,,-265.0,,0.6333111446929505,1.4878048780487805
fanduel,120.0,-0.024531136394449593,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Dennis Schroder,Over,3.5,,,-101.0,105.0,-115.0,-105.0,120.0,,-105.0,0.4433949380025229,2.2
betmgm,375.0,0.09796868928547253,Houston Rockets @ Washington Wizards,player_points_alternate,Kyle Kuzma,Over,24.5,,375.0,246.0,250.0,260.0,,330.0,,275.0,0.2311513030074679,4.75
betmgm,165.0,-0.006808340831390036,Miami Heat @ Golden State Warriors,player_points_alternate,Jaime Jaquez Jr,Over,14.5,,165.0,144.0,,-110.0,145.0,,,145.0,0.3747893053466453,2.65
betonlineag,-370.0,-0.06948812496038859,Houston Rockets @ Washington Wizards,player_assists_alternate,Alperen Sengun,Over,3.5,,,-370.0,-500.0,-550.0,-500.0,-480.0,,-550.0,0.7325306250311835,1.2702702702702702
fanduel,-400.0,-0.07213492358419904,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Austin Reaves,Over,3.5,,,,-600.0,-500.0,-550.0,-400.0,,-575.0,0.7422920611326408,1.25
ballybet,600.0,0.22823049972657294,Houston Rockets @ Washington Wizards,player_double_double,Kyle Kuzma,Yes,,600.0,375.0,,300.0,425.0,,480.0,365.0,375.0,0.175461499960939,7.0
fanduel,-145.0,-0.0453495179897101,Houston Rockets @ Washington Wizards,player_rebounds_alternate,Amen Thompson,Over,9.5,,-190.0,-169.0,-200.0,-195.0,-175.0,-145.0,,,0.5649972240469062,1.6896551724137931
betonlineag,-120.0,-0.04318744936176677,Los Angeles Lakers @ Dallas Mavericks,player_assists_alternate,Austin Reaves,Over,7.5,,,-120.0,-165.0,-135.0,-155.0,-135.0,,-160.0,0.5218977548935818,1.8333333333333333
fanduel,100.0,0.033833278612827034,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_assists,Anthony Davis,Over,16.5,-120.0,-135.0,,,-135.0,-110.0,100.0,-140.0,-135.0,0.5169166393064135,2.0
fanduel,175.0,-0.0005210623993606722,Boston Celtics @ Denver Nuggets,player_rebounds_alternate,Kristaps Porzingis,Over,7.5,,,128.0,160.0,120.0,150.0,175.0,,145.0,0.3634468864002325,2.75
fanduel,-125.0,-0.02393830132588315,Houston Rockets @ Washington Wizards,player_double_double,Amen Thompson,Yes,,-141.0,-160.0,,-165.0,-170.0,-155.0,-125.0,-165.0,-165.0,0.5422564992633983,1.8
espnbet,-400.0,-0.07888752776265406,Phoenix Suns @ Charlotte Hornets,player_assists_alternate,Bradley Beal,Over,1.5,,,-588.0,,,-400.0,-550.0,,,0.7368899777898767,1.25
hardrockbet,-200.0,-0.058592991699084385,Boston Celtics @ Denver Nuggets,player_points_alternate,Russell Westbrook,Over,9.5,,-300.0,-323.0,-240.0,-230.0,-250.0,-270.0,,-200.0,0.6276046722006104,1.5
espnbet,-225.0,-0.05669621114481371,Los Angeles Lakers @ Dallas Mavericks,player_rebounds_alternate,Dereck Lively II,Over,7.5,,,,-300.0,-330.0,-225.0,-260.0,-300.0,-300.0,0.6530564692074367,1.4444444444444444
espnbet,500.0,0.1139194257780165,Los Angeles Lakers @ Dallas Mavericks,player_points_rebounds_assists_alternate,Rui Hachimura,Over,24.5,,,295.0,,320.0,500.0,,,,0.1856532376296694,6.0
draftkings,-105.0,0.031519635465084295,Phoenix Suns @ Charlotte Hornets,player_assists,Miles Bridges,Over,3.5,,-140.0,-130.0,-135.0,-105.0,-130.0,-132.0,-145.0,-140.0,0.5283393254821163,1.9523809523809523
fanduel,-220.0,-0.05768486384504279,Boston Celtics @ Denver Nuggets,player_rebounds_alternate,Jayson Tatum,Over,7.5,,,,-275.0,-285.0,-275.0,-220.0,-300.0,-300.0,0.647841656106533,1.4545454545454546
draftkings,-235.0,-0.07262387627790035,Houston Rockets @ Washington Wizards,player_points_alternate,Corey Kispert,Over,9.5,,-300.0,,,-235.0,,,,-275.0,0.6505474300737117,1.425531914893617
draftkings,-110.0,-0.03641270394649032,Phoenix Suns @ Charlotte Hornets,player_assists_alternate,Miles Bridges,Over,3.5,,,-130.0,-145.0,-110.0,-135.0,-130.0,-145.0,-140.0,0.5047362026946957,1.9090909090909087
fanduel,-155.0,-0.056539984051610315,Los Angeles Lakers @ Dallas Mavericks,player_points_alternate,Rui Hachimura,Over,9.5,,,,-175.0,-225.0,-185.0,-155.0,,-185.0,0.5734756959686291,1.6451612903225803
hardrockbet,170.0,-0.003381331096241058,Phoenix Suns @ Charlotte Hornets,player_assists_alternate,Bradley Beal,Over,3.5,,,116.0,140.0,140.0,120.0,130.0,,170.0,0.3691180255199107,2.7
fanduel,-160.0,-0.05549835390713287,Boston Celtics @ Denver Nuggets,player_assists_alternate,Jaylen Brown,Over,3.5,,,-217.0,-170.0,-235.0,-190.0,-160.0,,-200.0,0.5812317822109951,1.625
espnbet,900.0,0.272793581327498,Los Angeles Lakers @ Dallas Mavericks,player_points_rebounds_assists_alternate,Spencer Dinwiddie,Over,29.5,,,357.0,,650.0,900.0,,,,0.1272793581327498,10.0
espnbet,-160.0,-0.0649288510986441,Boston Celtics @ Denver Nuggets,player_points_rebounds_assists_alternate,Jaylen Brown,Over,29.5,,,-200.0,,-220.0,-160.0,,,,0.5754283993239113,1.625
betonlineag,-108.0,0.0255902991067134,Houston Rockets @ Washington Wizards,player_assists,Bilal Coulibaly,Over,4.5,,-130.0,-108.0,-135.0,-125.0,-125.0,,-165.0,-160.0,0.5325180399207935,1.925925925925926
fanduel,-350.0,-0.07302011442324419,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Tyler Herro,Over,3.5,,,,-500.0,-425.0,-475.0,-350.0,,-500.0,0.720984355448588,1.2857142857142856
fanduel,120.0,-0.029624131310729385,Miami Heat @ Golden State Warriors,player_rebounds_alternate,Draymond Green,Over,7.5,,,128.0,-105.0,-105.0,-110.0,120.0,,-115.0,0.4410799403133048,2.2
fanduel,170.0,-0.008012140891260011,Houston Rockets @ Washington Wizards,player_points_alternate,Alperen Sengun,Over,24.5,,155.0,141.0,130.0,110.0,,170.0,,140.0,0.3674029107810148,2.7
bovada,105.0,-0.02736963724602759,Phoenix Suns @ Charlotte Hornets,player_points_alternate,Bradley Beal,Over,14.5,,,-125.0,105.0,-125.0,-125.0,-110.0,,-110.0,0.4744538354897427,2.05
draftkings,125.0,-0.03485310915970585,Phoenix Suns @ Charlotte Hornets,player_assists_alternate,Josh Green,Over,1.5,,,,,125.0,110.0,,100.0,,0.4289541737067974,2.25
espnbet,225.0,-0.003460156226796074,Phoenix Suns @ Charlotte Hornets,player_points_rebounds_assists_alternate,Tyus Jones,Over,19.5,,,158.0,,190.0,225.0,,,,0.3066276442379089,3.25
betonlineag,-417.0,-0.07241529147383341,Miami Heat @ Golden State Warriors,player_assists_alternate,Terry Rozier,Over,1.5,,,-417.0,,,-500.0,,-595.0,,0.7481679370510859,1.2398081534772185
betonlineag,-217.0,-0.06405466442346941,Miami Heat @ Golden State Warriors,player_assists_alternate,Nikola Jovic,Over,1.5,,,-217.0,,,-250.0,,-265.0,,0.6406944410728932,1.4608294930875576
betonlineag,-400.0,-0.07315671082695707,Houston Rockets @ Washington Wizards,player_assists_alternate,Kyle Kuzma,Over,1.5,,,-400.0,,,-525.0,-440.0,,,0.7414746313384344,1.25
fanduel,-180.0,-0.053794177307267876,Houston Rockets @ Washington Wizards,player_points_alternate,Alperen Sengun,Over,19.5,,-225.0,,-250.0,-260.0,-190.0,-180.0,,-220.0,0.6082751717310421,1.5555555555555556
fanduel,106.0,0.030143476231709432,Miami Heat @ Golden State Warriors,player_rebounds,Stephen Curry,Over,5.5,-103.0,-115.0,-116.0,,-120.0,-115.0,106.0,-145.0,-130.0,0.5000696486561697,2.06
fanduel,600.0,0.16864295125164652,Los Angeles Lakers @ Dallas Mavericks,player_points_alternate,P.J. Washington,Over,24.5,,,,450.0,400.0,400.0,600.0,,400.0,0.1669489930359495,7.0
draftkings,-650.0,-0.07569307340081044,Phoenix Suns @ Charlotte Hornets,player_points_rebounds_assists_alternate,Miles Bridges,Over,19.5,,,,,-650.0,-900.0,,-1155.0,,0.8010660030526312,1.1538461538461535
fanduel,220.0,0.00614095745533505,Minnesota Timberwolves @ New Orleans Pelicans,player_rebounds_alternate,Yves Missi,Over,11.5,,,177.0,175.0,170.0,165.0,220.0,,160.0,0.3144190492047922,3.2
hardrockbet,-105.0,-0.0449382916230181,Phoenix Suns @ Charlotte Hornets,player_rebounds_alternate,Devin Booker,Over,3.5,,,-125.0,-150.0,-145.0,-125.0,-130.0,,-105.0,0.4891779481930883,1.9523809523809523
bovada,125.0,0.029777057447147648,Boston Celtics @ Denver Nuggets,player_points,Jaylen Brown,Under,21.5,100.0,-105.0,,125.0,,,,-115.0,105.0,0.4576786921987323,2.25
fanduel,250.0,0.02944106028339899,Phoenix Suns @ Charlotte Hornets,player_assists_alternate,Kevin Durant,Over,5.5,,,184.0,200.0,195.0,200.0,250.0,,190.0,0.2941260172238283,3.5
espnbet,-185.0,-0.0586399861769763,Houston Rockets @ Washington Wizards,player_rebounds_alternate,Cam Whitmore,Over,3.5,,,-263.0,,-220.0,-185.0,,,,0.611058254586875,1.5405405405405406
draftkings,-265.0,-0.06789905960487774,Boston Celtics @ Denver Nuggets,player_points_rebounds_assists_alternate,Nikola Jokic,Over,44.5,,,,,-265.0,-325.0,,-340.0,,0.6767308197389243,1.3773584905660377
fanduel,180.0,-0.00187062227145407,Houston Rockets @ Washington Wizards,player_rebounds_alternate,Kyle Kuzma,Over,7.5,,,145.0,150.0,150.0,145.0,180.0,,135.0,0.356474777760195,2.8
