value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
bovada,900.0,0.9389348478375391,Los Angeles Lakers @ Washington Wizards,player_rebounds_alternate,Kyle Kuzma,Over,9.5,,380.0,305.0,900.0,400.0,275.0,300.0,320.0,,0.1938934847837539,10.0
bovada,1100.0,0.7164417707895967,Atlanta Hawks @ Cleveland Cavaliers,player_points_alternate,Evan Mobley,Over,24.5,,425.0,,1100.0,450.0,425.0,550.0,,425.0,0.1430368142324664,12.0
betonlineag,-133.0,0.046629242941478966,Houston Rockets @ Memphis Grizzlies,player_assists_alternate,Desmond Bane,Over,4.5,,-200.0,-133.0,,-170.0,-210.0,,,-200.0,0.5974321429665952,1.7518796992481205
betonlineag,-250.0,-0.01980645181385232,Houston Rockets @ Memphis Grizzlies,player_assists_alternate,Desmond Bane,Over,3.5,,,-250.0,-350.0,-370.0,-500.0,-320.0,,-450.0,0.7001382487043912,1.4
fanduel,260.0,0.13756841920186247,Minnesota Timberwolves @ Utah Jazz,player_rebounds_alternate,Lauri Markkanen,Over,7.5,,,172.0,,185.0,175.0,260.0,,190.0,0.3159912275560729,3.6
bovada,3000.0,1.6656294761490038,Los Angeles Lakers @ Washington Wizards,player_rebounds_alternate,Kyle Kuzma,Over,11.5,,,785.0,3000.0,1100.0,800.0,700.0,725.0,800.0,0.0859880476177098,31.0
fanduel,-330.0,-0.051387302981505845,Orlando Magic @ Portland Trail Blazers,player_rebounds_alternate,Deandre Ayton,Over,7.5,,,,,-525.0,-575.0,-330.0,-575.0,-525.0,0.7280050930607048,1.303030303030303
fanduel,190.0,0.08699386416551369,Minnesota Timberwolves @ Utah Jazz,player_rebounds_alternate,Rudy Gobert,Over,11.5,,,139.0,,150.0,130.0,190.0,,140.0,0.3748254704019013,2.9
ballybet,340.0,0.15665954048063457,Minnesota Timberwolves @ Utah Jazz,player_double_double,Julius Randle,Yes,,340.0,250.0,,,240.0,230.0,230.0,235.0,240.0,0.2628771682910533,4.4
ballybet,120.0,0.03833463645843782,Los Angeles Lakers @ Washington Wizards,player_blocks_steals,LeBron James,Under,1.5,120.0,-115.0,,,110.0,,,-125.0,-110.0,0.4719702892992899,2.2
betmgm,230.0,0.1018911122934072,Houston Rockets @ Memphis Grizzlies,player_rebounds_alternate,Fred VanVleet,Over,4.5,,230.0,163.0,,190.0,160.0,,165.0,175.0,0.3339063976646689,3.3
betmgm,200.0,0.07959548756890944,Houston Rockets @ Memphis Grizzlies,player_rebounds_alternate,Dillon Brooks,Over,4.5,,200.0,150.0,,145.0,145.0,,,160.0,0.3598651625229698,3.0
draftkings,100.0,0.036941991057588774,Atlanta Hawks @ Cleveland Cavaliers,player_rebounds,Zaccharie Risacher,Under,3.5,-139.0,-125.0,-115.0,,100.0,-125.0,-120.0,-165.0,-130.0,0.5184709955287944,2.0
fanduel,155.0,0.05792834798507762,Minnesota Timberwolves @ Utah Jazz,player_double_double,Rudy Gobert,Yes,,140.0,115.0,,,120.0,120.0,155.0,110.0,110.0,0.4148738619549324,2.55
draftkings,-115.0,0.014215347126698141,Los Angeles Lakers @ Washington Wizards,player_points_alternate,Max Christie,Over,9.5,,-165.0,,-140.0,-115.0,,-145.0,,,0.5424872786956758,1.869565217391304
ballybet,500.0,0.21764371761545187,Los Angeles Lakers @ Washington Wizards,player_double_double,Alex Sarr,Yes,,500.0,320.0,,350.0,380.0,310.0,390.0,300.0,300.0,0.2029406196025753,6.0
fanduel,210.0,0.07770571675533877,Minnesota Timberwolves @ Utah Jazz,player_rebounds_alternate,Walker Kessler,Over,11.5,,,161.0,,165.0,145.0,210.0,,165.0,0.347647005404948,3.1
ballybet,400.0,0.16242932348026862,Orlando Magic @ Portland Trail Blazers,player_double_double,Deni Avdija,Yes,,400.0,275.0,,275.0,370.0,250.0,280.0,265.0,260.0,0.2324858646960537,5.0
betmgm,195.0,0.07533660426914812,Atlanta Hawks @ Cleveland Cavaliers,player_points_alternate,Darius Garland,Over,24.5,,195.0,,130.0,145.0,150.0,160.0,,160.0,0.364520882803101,2.95
fanduel,110.0,0.029246307606396793,Los Angeles Lakers @ Washington Wizards,player_assists_alternate,Jordan Poole,Over,5.5,,,-105.0,-125.0,-115.0,,110.0,,-125.0,0.4901172893363794,2.1
fanduel,180.0,0.06721830148685637,Atlanta Hawks @ Cleveland Cavaliers,player_rebounds_alternate,Trae Young,Over,3.5,,,141.0,160.0,155.0,115.0,180.0,,125.0,0.381149393388163,2.8
ballybet,105.0,0.03727778192519926,Atlanta Hawks @ Cleveland Cavaliers,player_rebounds,Jarrett Allen,Over,10.5,105.0,-125.0,-119.0,-125.0,-115.0,-120.0,-122.0,-130.0,-125.0,0.5059891619147314,2.05
bovada,115.0,0.04337569832229815,Houston Rockets @ Memphis Grizzlies,player_points,Amen Thompson,Over,17.5,-105.0,-105.0,-106.0,115.0,-115.0,-115.0,-106.0,-130.0,-115.0,0.4852910224754875,2.15
betonlineag,-217.0,-0.018495356702569077,Houston Rockets @ Memphis Grizzlies,player_rebounds_alternate,Fred VanVleet,Over,2.5,,-250.0,-217.0,,-285.0,-325.0,,-325.0,-300.0,0.6718817274307335,1.4608294930875576
betmgm,350.0,0.13106247751653632,Houston Rockets @ Memphis Grizzlies,player_rebounds_alternate,Zach Edey,Over,9.5,,350.0,254.0,220.0,290.0,225.0,280.0,,,0.251347217225897,4.5
fanduel,-130.0,0.006649217740452018,Minnesota Timberwolves @ Utah Jazz,player_rebounds_alternate,Lauri Markkanen,Over,5.5,,,-175.0,,-160.0,,-130.0,,-170.0,0.5689756448098208,1.7692307692307692
fanduel,380.0,0.13934590787287515,Los Angeles Lakers @ Washington Wizards,player_assists_alternate,Jordan Poole,Over,7.5,,,268.0,310.0,300.0,225.0,380.0,,260.0,0.237363730806849,4.8
bovada,-300.0,-0.05712085296206282,Atlanta Hawks @ Cleveland Cavaliers,player_rebounds_alternate,Evan Mobley,Over,7.5,,,,-300.0,-425.0,-500.0,-350.0,,-475.0,0.7071593602784529,1.3333333333333333
fanduel,175.0,0.064920610588173,Atlanta Hawks @ Cleveland Cavaliers,player_points_alternate,Evan Mobley,Over,19.5,,130.0,134.0,120.0,150.0,135.0,175.0,,145.0,0.3872438583956993,2.75
fanduel,280.0,0.09425423844028491,Houston Rockets @ Memphis Grizzlies,player_rebounds_alternate,Ja Morant,Over,5.5,,,170.0,250.0,225.0,,280.0,,200.0,0.2879616416948118,3.8
fanduel,200.0,0.057711697668968664,Orlando Magic @ Portland Trail Blazers,player_assists_alternate,Franz Wagner,Over,5.5,,,151.0,,155.0,,200.0,,155.0,0.3525705658896562,3.0
draftkings,370.0,0.12297214335991924,Atlanta Hawks @ Cleveland Cavaliers,player_rebounds_alternate,Trae Young,Over,4.5,,333.0,260.0,,370.0,225.0,,,260.0,0.2389302432680679,4.7
fanduel,130.0,0.038021410114433496,Los Angeles Lakers @ Washington Wizards,player_rebounds_alternate,Jordan Poole,Over,3.5,,,110.0,100.0,100.0,-105.0,130.0,,105.0,0.4513136565714928,2.3
