value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
betmgm,200.0,0.06821153161957927,Sacramento Kings @ Golden State Warriors,player_points_alternate,Dennis Schroder,Over,14.5,,200.0,116.0,130.0,145.0,,145.0,,,0.3560705105398597,3.0
draftkings,-135.0,0.00636731085342257,Sacramento Kings @ Golden State Warriors,player_points_alternate,Trayce Jackson-Davis,Over,9.5,,-210.0,,-150.0,-135.0,-260.0,-145.0,-255.0,-240.0,0.5781259019796258,1.7407407407407407
fliff,165.0,0.04001633253206993,Sacramento Kings @ Golden State Warriors,player_rebounds_assists_alternate,Malik Monk,Over,11.5,,,-139.0,,,160.0,,165.0,,0.3924589934083283,2.65
fanduel,-140.0,-0.01113451148648481,Boston Celtics @ Oklahoma City Thunder,player_assists_alternate,Isaiah Hartenstein,Over,3.5,,,-196.0,-185.0,-170.0,-220.0,-140.0,,-220.0,0.5768382016328838,1.7142857142857144
fliff,215.0,0.09556745023087454,Los Angeles Lakers @ Houston Rockets,player_rebounds_alternate,Amen Thompson,Over,9.5,,135.0,132.0,120.0,160.0,160.0,135.0,215.0,,0.347799190549484,3.15
fanduel,180.0,0.05735177597786667,Charlotte Hornets @ Cleveland Cavaliers,player_points_alternate,Max Strus,Over,9.5,,115.0,,,125.0,145.0,180.0,,140.0,0.3776256342778095,2.8
fanduel,-250.0,-0.032696244616646775,Boston Celtics @ Oklahoma City Thunder,player_rebounds_alternate,Jayson Tatum,Over,7.5,,,,-310.0,-340.0,-400.0,-250.0,-430.0,-425.0,0.6909312538452523,1.4
bovada,800.0,0.47054833694795417,Los Angeles Lakers @ Houston Rockets,player_rebounds_alternate,Amen Thompson,Over,11.5,,,261.0,800.0,400.0,340.0,380.0,535.0,575.0,0.1633942596608838,9.0
espnbet,-130.0,-0.02714388350776087,Boston Celtics @ Oklahoma City Thunder,player_rebounds_assists_alternate,Derrick White,Over,7.5,,,-263.0,,,-130.0,,-145.0,,0.5498751962782221,1.7692307692307692
espnbet,160.0,0.020393382861653597,Sacramento Kings @ Golden State Warriors,player_rebounds_assists_alternate,Malik Monk,Over,11.5,,,-139.0,,,160.0,,165.0,,0.3924589934083283,2.6
