value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
draftkings,600.0,0.5659066897979301,Boston Celtics @ Philadelphia 76ers,player_first_basket,Jaylen Brown,Yes,,500.0,400.0,,-200.0,600.0,475.0,400.0,,425.0,0.2237009556854186,7.0
draftkings,-125.0,0.06555668192857156,Memphis Grizzlies @ Milwaukee Bucks,player_assists_alternate,Jaren Jackson Jr,Over,2.5,,-200.0,-164.0,,-125.0,-210.0,,,-195.0,0.5919759344047619,1.8
betonlineag,-370.0,-0.04866664377533958,Dallas Mavericks @ Cleveland Cavaliers,player_assists_alternate,Max Strus,Over,1.5,,,-370.0,,,-700.0,-600.0,,,0.7489220038364348,1.2702702702702702
ballybet,500.0,0.34220573411251154,Boston Celtics @ Philadelphia 76ers,player_first_basket,Jaylen Brown,Yes,,500.0,400.0,,-200.0,600.0,475.0,400.0,,425.0,0.2237009556854186,6.0
espnbet,475.0,0.28628049519115684,Boston Celtics @ Philadelphia 76ers,player_first_basket,Jaylen Brown,Yes,,500.0,400.0,,-200.0,600.0,475.0,400.0,,425.0,0.2237009556854186,5.75
fanduel,178.0,0.08851215247086319,Chicago Bulls @ Detroit Pistons,player_rebounds_assists_alternate,Ayo Dosunmu,Over,9.5,,,131.0,,,120.0,178.0,130.0,,0.3915511339823249,2.78
betonlineag,206.0,0.10935220761712161,Memphis Grizzlies @ Milwaukee Bucks,player_assists_alternate,Jaylen Wells,Over,2.5,,130.0,206.0,,170.0,140.0,,,150.0,0.3625334011820659,3.06
betonlineag,-417.0,-0.07135191858691803,Memphis Grizzlies @ Milwaukee Bucks,player_assists_alternate,Desmond Bane,Over,4.5,,-750.0,-417.0,,-600.0,-1100.0,,,-750.0,0.7490256285285397,1.2398081534772185
fanduel,154.0,0.0644686783474413,Chicago Bulls @ Detroit Pistons,player_points_rebounds_assists_alternate,Ayo Dosunmu,Over,24.5,,,,,120.0,110.0,154.0,110.0,,0.4190821568297013,2.54
betmgm,-125.0,0.021518324330802585,Chicago Bulls @ Detroit Pistons,player_rebounds,Simone Fontecchio,Over,2.5,,-125.0,,,,-160.0,,-175.0,-170.0,0.5675101801837792,1.8
fanduel,-380.0,-0.058717941097803705,Memphis Grizzlies @ Milwaukee Bucks,player_rebounds_alternate,Brandon Clarke,Over,3.5,,,,,-500.0,-650.0,-380.0,,-600.0,0.7451816299642388,1.263157894736842
draftkings,900.0,0.4420203797471378,Dallas Mavericks @ Cleveland Cavaliers,player_first_basket,Kyrie Irving,Yes,,900.0,650.0,,100.0,900.0,900.0,900.0,,900.0,0.1442020379747138,10.0
espnbet,900.0,0.4420203797471378,Dallas Mavericks @ Cleveland Cavaliers,player_first_basket,Kyrie Irving,Yes,,900.0,650.0,,100.0,900.0,900.0,900.0,,900.0,0.1442020379747138,10.0
fanduel,900.0,0.4420203797471378,Dallas Mavericks @ Cleveland Cavaliers,player_first_basket,Kyrie Irving,Yes,,900.0,650.0,,100.0,900.0,900.0,900.0,,900.0,0.1442020379747138,10.0
hardrockbet,900.0,0.4420203797471378,Dallas Mavericks @ Cleveland Cavaliers,player_first_basket,Kyrie Irving,Yes,,900.0,650.0,,100.0,900.0,900.0,900.0,,900.0,0.1442020379747138,10.0
ballybet,900.0,0.4420203797471378,Dallas Mavericks @ Cleveland Cavaliers,player_first_basket,Kyrie Irving,Yes,,900.0,650.0,,100.0,900.0,900.0,900.0,,900.0,0.1442020379747138,10.0
fanduel,178.0,0.09065772561087582,Dallas Mavericks @ Cleveland Cavaliers,player_rebounds_alternate,Donovan Mitchell,Over,4.5,,125.0,122.0,,150.0,125.0,178.0,130.0,140.0,0.39232292288161,2.78
fanduel,-360.0,-0.060862691960252735,Memphis Grizzlies @ Milwaukee Bucks,player_assists_alternate,Jaren Jackson Jr,Over,1.5,,,-556.0,,,-650.0,-360.0,,,0.7349770236832804,1.2777777777777777
fanduel,-160.0,0.012125851045139635,Chicago Bulls @ Detroit Pistons,player_rebounds_assists_alternate,Ayo Dosunmu,Over,7.5,,,-208.0,,,-225.0,-160.0,-225.0,,0.6228466775662398,1.625
espnbet,-120.0,0.027270673377852273,Los Angeles Clippers @ Toronto Raptors,player_assists_alternate,Kawhi Leonard,Over,2.5,,-160.0,-130.0,,-180.0,-120.0,,,-180.0,0.5603294582061012,1.8333333333333333
ballybet,-113.0,0.020117798440103973,Los Angeles Clippers @ Toronto Raptors,player_points_rebounds_assists,Kawhi Leonard,Over,28.5,-113.0,-150.0,,-165.0,,,,-145.0,-145.0,0.5411892545715108,1.8849557522123888
fanduel,130.0,0.056130757428032974,Memphis Grizzlies @ Milwaukee Bucks,player_points_alternate,Brandon Clarke,Over,9.5,,-110.0,,,100.0,105.0,130.0,,110.0,0.4591872858382752,2.3
betmgm,250.0,0.10916262292723755,Chicago Bulls @ Detroit Pistons,player_rebounds_alternate,Isaiah Stewart II,Over,6.5,,250.0,154.0,,170.0,,198.0,,210.0,0.3169036065506393,3.5
hardrockbet,425.0,0.17443001734844765,Boston Celtics @ Philadelphia 76ers,player_first_basket,Jaylen Brown,Yes,,500.0,400.0,,-200.0,600.0,475.0,400.0,,425.0,0.2237009556854186,5.25
bovada,125.0,0.03232417721410086,Los Angeles Clippers @ Toronto Raptors,player_points_rebounds_assists,Kawhi Leonard,Under,28.5,-118.0,110.0,,125.0,,,,-125.0,110.0,0.4588107454284892,2.25
betmgm,100.0,0.02936034680366184,Boston Celtics @ Philadelphia 76ers,player_points_alternate,Eric Gordon,Over,9.5,,100.0,,,-130.0,-115.0,-135.0,,,0.5146801734018309,2.0
bovada,1800.0,0.8043884220354802,Memphis Grizzlies @ Milwaukee Bucks,player_points_alternate,Jaren Jackson Jr,Over,34.5,,700.0,,1800.0,700.0,800.0,750.0,,750.0,0.0949678116860779,19.0
ballybet,255.0,0.11310477469991664,Chicago Bulls @ Detroit Pistons,player_double_double,Josh Giddey,Yes,,255.0,190.0,,190.0,200.0,175.0,200.0,180.0,180.0,0.3135506407605399,3.55
draftkings,-175.0,-0.006768066476851131,Chicago Bulls @ Detroit Pistons,player_rebounds_alternate,Jalen Smith,Over,4.5,,-235.0,-250.0,,-175.0,-240.0,,,-220.0,0.6320566849692766,1.5714285714285714
betonlineag,-116.0,0.022905589736165632,Memphis Grizzlies @ Milwaukee Bucks,player_rebounds_alternate,Taurean Prince,Over,3.5,,,-116.0,-150.0,-160.0,-160.0,-125.0,-160.0,-150.0,0.5493381870805335,1.862068965517241
betonlineag,128.0,0.03934527185803416,Memphis Grizzlies @ Milwaukee Bucks,player_rebounds_alternate,Khris Middleton,Over,4.5,,-110.0,128.0,,100.0,105.0,,,100.0,0.4558531894114185,2.28
