value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,-195.0,0.004335728843284814,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Anfernee Simons,Over,14.5,,-325.0,,-350.0,-255.0,-260.0,-195.0,,-260.0,0.6638829394048832,1.5128205128205128
ballybet,133.0,0.05117346305736148,Oklahoma City Thunder @ Portland Trail Blazers,player_blocks_steals,Isaiah Hartenstein,Under,1.5,133.0,100.0,,,,,,-110.0,100.0,0.4511474090374942,2.33
ballybet,600.0,0.32337947853792515,Oklahoma City Thunder @ Portland Trail Blazers,player_double_double,Deni Avdija,Yes,,600.0,400.0,,280.0,370.0,360.0,390.0,365.0,375.0,0.1890542112197036,7.0
fanduel,155.0,0.07776887756665296,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Anfernee Simons,Over,19.5,,110.0,130.0,-110.0,125.0,120.0,155.0,,120.0,0.4226544617908443,2.55
draftkings,130.0,0.032289232391932154,Oklahoma City Thunder @ Portland Trail Blazers,player_turnovers,Anfernee Simons,Under,2.5,,100.0,,,130.0,-105.0,,100.0,,0.4488214053877966,2.3
ballybet,575.0,0.2680086409131328,Oklahoma City Thunder @ Portland Trail Blazers,player_double_double,Donovan Clingan,Yes,,575.0,360.0,,350.0,360.0,350.0,430.0,345.0,350.0,0.1878531319871308,6.75
fanduel,450.0,0.1650754593990973,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Anfernee Simons,Over,24.5,,333.0,,250.0,350.0,300.0,450.0,,325.0,0.2118319017089268,5.5
bovada,105.0,0.03582768794541802,Oklahoma City Thunder @ Portland Trail Blazers,player_rebounds_assists,Scoot Henderson,Under,7.5,-118.0,-125.0,,105.0,-115.0,-125.0,-115.0,-135.0,-125.0,0.5052817989977649,2.05
fanduel,-115.0,0.01206310692093826,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Toumani Camara,Over,9.5,,-155.0,,-150.0,-130.0,-145.0,-115.0,,-145.0,0.5413360804460834,1.869565217391304
ballybet,-195.0,-0.01629155224756862,Oklahoma City Thunder @ Portland Trail Blazers,player_steals,Deni Avdija,Over,0.5,-195.0,-250.0,,,,,,-265.0,-240.0,0.6502479569888954,1.5128205128205128
fanduel,230.0,0.07123653603600966,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Donovan Clingan,Over,9.5,,195.0,150.0,175.0,175.0,185.0,230.0,,210.0,0.3246171321321242,3.3
bovada,300.0,0.07470900536045644,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Scoot Henderson,Over,14.5,,210.0,,300.0,235.0,225.0,240.0,,250.0,0.2686772513401141,4.0
fanduel,370.0,0.0966120753408738,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Toumani Camara,Over,14.5,,300.0,250.0,280.0,330.0,250.0,370.0,,275.0,0.2333217181576327,4.7
betmgm,210.0,0.04288956870762628,Oklahoma City Thunder @ Portland Trail Blazers,player_assists_alternate,Deni Avdija,Over,4.5,,210.0,172.0,,180.0,160.0,,,160.0,0.3364159899056859,3.1
betmgm,200.0,0.042178122543271135,Oklahoma City Thunder @ Portland Trail Blazers,player_rebounds_alternate,Jerami Grant,Over,4.5,,200.0,153.0,,165.0,160.0,,,165.0,0.3473927075144237,3.0
ballybet,108.0,-0.003727062672966186,Oklahoma City Thunder @ Portland Trail Blazers,player_blocks_steals,Deni Avdija,Over,1.5,108.0,-110.0,,,,,,-120.0,-110.0,0.4789773737149201,2.08
fanduel,-165.0,-0.0073004535094634004,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Aaron Wiggins,Over,9.5,,-225.0,-200.0,-200.0,-195.0,-210.0,-165.0,,,0.6180959440412775,1.606060606060606
bovada,115.0,0.010464845995225902,Oklahoma City Thunder @ Portland Trail Blazers,player_points,Toumani Camara,Over,10.5,,-110.0,110.0,115.0,,,,-115.0,-110.0,0.4699836493001051,2.15
fanduel,-420.0,-0.09090012816720894,Oklahoma City Thunder @ Portland Trail Blazers,player_rebounds_alternate,Donovan Clingan,Over,5.5,,,,-550.0,-650.0,,-420.0,,-600.0,0.7342729734034082,1.238095238095238
fanduel,-140.0,-0.006857557871632336,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Isaiah Hartenstein,Over,9.5,,-190.0,,-160.0,-185.0,-160.0,-140.0,,-160.0,0.5793330912415477,1.7142857142857144
fanduel,-125.0,-0.0055904663158131696,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Isaiah Joe,Over,9.5,,-185.0,,-135.0,-160.0,-140.0,-125.0,,-140.0,0.5524497409356594,1.8
hardrockbet,1000.0,0.22643148320959638,Oklahoma City Thunder @ Portland Trail Blazers,player_points_alternate,Jerami Grant,Over,24.5,,,519.0,800.0,650.0,600.0,650.0,,1000.0,0.1114937712008724,11.0
fanduel,170.0,0.023243087234862347,Oklahoma City Thunder @ Portland Trail Blazers,player_rebounds_alternate,Scoot Henderson,Over,3.5,,,139.0,130.0,140.0,145.0,170.0,,150.0,0.3789789211980971,2.7
