value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
ballybet,475.0,0.23625818742087557,Houston Rockets @ Toronto Raptors,player_double_double,Jabari Smith Jr,Yes,,475.0,290.0,,350.0,285.0,300.0,340.0,270.0,275.0,0.2150014238992827,5.75
bovada,-165.0,-0.035528279066249224,Denver Nuggets @ New Orleans Pelicans,player_assists_alternate,C.J. McCollum,Over,3.5,,,-233.0,-165.0,-235.0,-220.0,-190.0,,-225.0,0.6005201281285618,1.606060606060606
fanduel,-280.0,-0.05321296153958477,Houston Rockets @ Toronto Raptors,player_assists_alternate,Jonathan Mogbo,Over,1.5,,,-455.0,,,-325.0,-280.0,,,0.6976325546550427,1.3571428571428572
betmgm,310.0,0.07867047935523708,Houston Rockets @ Toronto Raptors,player_rebounds_alternate,Jabari Smith Jr,Over,9.5,,310.0,182.0,240.0,235.0,225.0,250.0,,,0.2630903608183505,4.1
betonlineag,-179.0,-0.044950191901855674,Denver Nuggets @ New Orleans Pelicans,player_assists_alternate,Dejounte Murray,Over,6.5,,-300.0,-179.0,,-225.0,-215.0,,,-250.0,0.6127380489231822,1.558659217877095
fanduel,160.0,0.010500468847802757,Indiana Pacers @ Sacramento Kings,player_rebounds_alternate,Keegan Murray,Over,7.5,,,131.0,,130.0,125.0,160.0,,120.0,0.3886540264799241,2.6
bovada,105.0,0.045420463175202874,Houston Rockets @ Toronto Raptors,player_rebounds_assists,Scottie Barnes,Over,14.5,-117.0,-125.0,,105.0,-135.0,-125.0,-113.0,-135.0,-125.0,0.5099612015488795,2.05
espnbet,150.0,-0.00023495206560764093,Denver Nuggets @ New Orleans Pelicans,player_assists_alternate,Nikola Jokic,Over,9.5,,,110.0,120.0,115.0,150.0,105.0,,,0.3999060191737569,2.5
fanduel,-110.0,-0.03884329991952573,Houston Rockets @ Toronto Raptors,player_rebounds_alternate,Scottie Barnes,Over,7.5,,,-123.0,-135.0,-140.0,-140.0,-110.0,,-150.0,0.5034630333754866,1.9090909090909087
bovada,250.0,0.04389709685669452,Denver Nuggets @ New Orleans Pelicans,player_assists_alternate,C.J. McCollum,Over,5.5,,,183.0,250.0,185.0,190.0,210.0,,185.0,0.298256313387627,3.5
betonlineag,-103.0,-0.03723071108454379,Denver Nuggets @ New Orleans Pelicans,player_assists_alternate,Dejounte Murray,Over,7.5,,,-103.0,-130.0,-125.0,-135.0,-110.0,,-140.0,0.4884987032428177,1.970873786407767
fanduel,100.0,-0.038721300248334645,Indiana Pacers @ Sacramento Kings,player_rebounds_alternate,Bennedict Mathurin,Over,5.5,,,-106.0,-140.0,-120.0,,100.0,,-130.0,0.4806393498758326,2.0
betonlineag,-143.0,-0.045905920812426726,Houston Rockets @ Toronto Raptors,player_assists_alternate,R.J. Barrett,Over,4.5,,-200.0,-143.0,,-170.0,-185.0,,,-195.0,0.56146277087993,1.6993006993006992
betonlineag,-294.0,-0.06753957121440135,Houston Rockets @ Toronto Raptors,player_assists_alternate,R.J. Barrett,Over,3.5,,,-294.0,-400.0,-370.0,-400.0,-370.0,,-425.0,0.6957953453374772,1.3401360544217686
fanduel,120.0,-0.016387081688875704,Indiana Pacers @ Sacramento Kings,player_points_alternate,Tyrese Haliburton,Over,19.5,,-125.0,,-105.0,-105.0,100.0,120.0,,105.0,0.447096781050511,2.2
fanduel,-210.0,-0.06611043279272821,Indiana Pacers @ Sacramento Kings,player_points_alternate,Keegan Murray,Over,9.5,,-300.0,,,-265.0,,-210.0,,-230.0,0.6326348681081517,1.4761904761904765
draftkings,160.0,-0.024270950300308125,Denver Nuggets @ New Orleans Pelicans,player_points_rebounds_assists_alternate,Dejounte Murray,Over,34.5,,,125.0,,160.0,135.0,,,,0.3752804037306507,2.6
fanduel,-200.0,-0.053232733708349356,Indiana Pacers @ Sacramento Kings,player_assists_alternate,Tyrese Haliburton,Over,7.5,,,-250.0,-250.0,-245.0,-250.0,-200.0,,-275.0,0.6311781775277671,1.5
fanduel,190.0,0.01208867023984106,Indiana Pacers @ Sacramento Kings,player_assists_alternate,De'Aaron Fox,Over,7.5,,,159.0,145.0,185.0,145.0,190.0,,135.0,0.3489960931861521,2.9
fanduel,130.0,-0.030255044569110323,Indiana Pacers @ Sacramento Kings,player_rebounds_alternate,De'Aaron Fox,Over,5.5,,,115.0,-120.0,120.0,,130.0,,105.0,0.4216282414916912,2.3
bovada,105.0,0.032440292013690364,Houston Rockets @ Toronto Raptors,player_points_rebounds,Alperen Sengun,Over,32.5,-117.0,-125.0,,105.0,-115.0,-125.0,-104.0,-130.0,-130.0,0.5036294107383856,2.05
fanduel,-125.0,-0.03951830969785419,Denver Nuggets @ New Orleans Pelicans,player_points_alternate,Yves Missi,Over,9.5,,-165.0,,-145.0,-150.0,-140.0,-125.0,,-150.0,0.5336009390567477,1.8
fanduel,115.0,-0.03551237809304786,Indiana Pacers @ Sacramento Kings,player_rebounds_alternate,Myles Turner,Over,7.5,,,100.0,-115.0,-120.0,100.0,115.0,,-105.0,0.4485988939102103,2.15
betonlineag,135.0,-0.017747659697728402,Houston Rockets @ Toronto Raptors,player_rebounds_alternate,Jalen Green,Over,5.5,,,135.0,100.0,110.0,120.0,115.0,,105.0,0.4179797192775624,2.35
fanduel,700.0,0.22518977504134563,Indiana Pacers @ Sacramento Kings,player_first_basket,Domantas Sabonis,Yes,,,,,500.0,500.0,475.0,700.0,,400.0,0.1531487218801682,8.0
fanduel,340.0,0.06062364158243272,Indiana Pacers @ Sacramento Kings,player_rebounds_alternate,Bennedict Mathurin,Over,7.5,,,206.0,280.0,280.0,275.0,340.0,,250.0,0.241050827632371,4.4
espnbet,450.0,0.10761500718660488,Denver Nuggets @ New Orleans Pelicans,player_assists_alternate,Nikola Jokic,Over,11.5,,,234.0,350.0,310.0,450.0,290.0,,400.0,0.2013845467612009,5.5
betmgm,220.0,0.013900991871131474,Denver Nuggets @ New Orleans Pelicans,player_rebounds_alternate,C.J. McCollum,Over,4.5,,220.0,165.0,,175.0,175.0,,,165.0,0.3168440599597286,3.2
