value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
ballybet,450.0,0.1570587574058041,Houston Rockets @ Oklahoma City Thunder,player_double_double,Jabari Smith Jr,Yes,,450.0,350.0,,190.0,320.0,320.0,320.0,340.0,325.0,0.210374319528328,5.5
draftkings,124.0,0.022062467996721513,Atlanta Hawks @ Milwaukee Bucks,player_turnovers,Giannis Antetokounmpo,Under,3.5,,100.0,,,124.0,-105.0,,-105.0,,0.4562778874985363,2.24
bovada,105.0,0.02681072323926359,Houston Rockets @ Oklahoma City Thunder,player_points_assists,Jalen Williams,Under,26.5,-125.0,-120.0,,105.0,,-115.0,,-125.0,-115.0,0.5008832796289091,2.05
ballybet,128.0,0.026309097624418687,Atlanta Hawks @ Milwaukee Bucks,player_assists,Trae Young,Under,10.5,128.0,105.0,104.0,105.0,,105.0,,100.0,100.0,0.450135569133517,2.28
draftkings,-125.0,0.0004539184219840564,Houston Rockets @ Oklahoma City Thunder,player_rebounds_assists,Jalen Green,Under,7.5,-155.0,-150.0,,,-125.0,,,-160.0,-150.0,0.5558077324566578,1.8
bovada,-270.0,-0.06261076765819618,Atlanta Hawks @ Milwaukee Bucks,player_double_double,Giannis Antetokounmpo,Yes,,-385.0,-350.0,,-270.0,-330.0,-350.0,-320.0,-345.0,-350.0,0.6840407911683434,1.3703703703703702
bovada,105.0,0.01718487178150463,Houston Rockets @ Oklahoma City Thunder,player_rebounds_assists,Isaiah Hartenstein,Under,15.5,-113.0,-110.0,,105.0,-125.0,-110.0,-113.0,-140.0,-110.0,0.4961877423324413,2.05
fanduel,108.0,0.013501989498491573,Houston Rockets @ Oklahoma City Thunder,player_rebounds,Fred VanVleet,Over,3.5,-109.0,-115.0,-108.0,,-105.0,-115.0,108.0,-120.0,-115.0,0.4872605718742748,2.08
ballybet,100.0,0.0009423565421906588,Houston Rockets @ Oklahoma City Thunder,player_blocks_steals,Fred VanVleet,Under,1.5,100.0,-120.0,,,,-120.0,,-125.0,-120.0,0.5004711782710953,2.0
bovada,100.0,0.011866073133972366,Atlanta Hawks @ Milwaukee Bucks,player_threes,Trae Young,Under,2.5,-117.0,-125.0,-112.0,100.0,-115.0,-120.0,-113.0,-135.0,-135.0,0.5059330365669862,2.0
