value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
ballybet,135.0,0.0446155410907364,New York Knicks @ Toronto Raptors,player_rebounds,R.J. Barrett,Under,5.5,135.0,105.0,108.0,110.0,,110.0,,100.0,100.0,0.4445172515279729,2.35
fanduel,110.0,0.022053468263857345,New York Knicks @ Toronto Raptors,player_steals,Josh Hart,Over,1.5,-118.0,-110.0,,,,-115.0,110.0,-120.0,-110.0,0.486692127744694,2.1
ballybet,150.0,-0.004133351269856811,New York Knicks @ Toronto Raptors,player_double_double,Josh Hart,Yes,,150.0,130.0,,100.0,115.0,125.0,125.0,120.0,125.0,0.3983466594920573,2.5
espnbet,120.0,0.006404900390115875,New York Knicks @ Toronto Raptors,player_blocks_steals,Davion Mitchell,Under,0.5,,100.0,,,,120.0,,-110.0,100.0,0.4574567729045981,2.2
betonlineag,128.0,0.015546671604273476,New York Knicks @ Toronto Raptors,player_points_rebounds_assists,Ochai Agbaji,Over,13.5,,110.0,128.0,115.0,,,,-110.0,105.0,0.4454152068439796,2.28
ballybet,-115.0,0.008394147244241923,New York Knicks @ Toronto Raptors,player_threes,OG Anunoby,Under,2.5,-115.0,-140.0,,-145.0,-135.0,-135.0,-140.0,-145.0,-145.0,0.539373613642269,1.869565217391304
betonlineag,117.0,0.021262890046722216,New York Knicks @ Toronto Raptors,player_points,Ochai Agbaji,Over,8.5,-113.0,-105.0,117.0,110.0,100.0,-105.0,100.0,-115.0,-105.0,0.4706280599293651,2.17
fanduel,150.0,0.029549896635236772,New York Knicks @ Toronto Raptors,player_blocks,Jakob Poeltl,Over,1.5,123.0,125.0,,,130.0,120.0,150.0,115.0,125.0,0.4118199586540947,2.5
ballybet,165.0,0.02120395941232245,New York Knicks @ Toronto Raptors,player_blocks,Scottie Barnes,Under,0.5,165.0,140.0,,,,130.0,,130.0,140.0,0.3853599846838952,2.65
fanduel,104.0,0.010863099229947215,New York Knicks @ Toronto Raptors,player_assists,Jalen Brunson,Over,7.5,-121.0,-110.0,-108.0,-110.0,-115.0,-110.0,104.0,-130.0,-125.0,0.4955211270735035,2.04
betonlineag,134.0,0.014253684629851993,New York Knicks @ Toronto Raptors,player_rebounds,Ochai Agbaji,Over,3.5,107.0,120.0,134.0,,105.0,115.0,118.0,110.0,115.0,0.4334417455683129,2.34
fanduel,-130.0,-0.05114433385356576,New York Knicks @ Toronto Raptors,player_double_double,Jakob Poeltl,Yes,,-167.0,-150.0,,-160.0,-155.0,-140.0,-130.0,-155.0,-155.0,0.5363097243436368,1.7692307692307692
draftkings,-135.0,-0.013768964507804071,New York Knicks @ Toronto Raptors,player_rebounds,Ochai Agbaji,Under,3.5,-143.0,-160.0,-175.0,,-135.0,-150.0,-150.0,-165.0,-165.0,0.5665582544316871,1.7407407407407407
fanduel,700.0,0.10343475225702159,New York Knicks @ Toronto Raptors,player_first_basket,Karl-Anthony Towns,Yes,,600.0,,,600.0,400.0,550.0,700.0,,475.0,0.1379293440321277,8.0
fanduel,102.0,-0.0026625491937258827,New York Knicks @ Toronto Raptors,player_points,Josh Hart,Over,13.5,-115.0,-120.0,-108.0,100.0,-115.0,-120.0,102.0,-125.0,-110.0,0.4937314112902347,2.02
ballybet,650.0,0.10462688741160786,New York Knicks @ Toronto Raptors,player_triple_double,Scottie Barnes,Yes,,650.0,575.0,,400.0,340.0,600.0,500.0,550.0,550.0,0.1472835849882144,7.5
betmgm,-105.0,-0.011084398651034832,New York Knicks @ Toronto Raptors,player_rebounds_assists,Scottie Barnes,Under,16.5,,-105.0,,-120.0,-120.0,-115.0,-128.0,-140.0,-110.0,0.5065177470323968,1.9523809523809523
draftkings,135.0,0.00023281681802744814,New York Knicks @ Toronto Raptors,player_threes,Josh Hart,Over,1.5,,115.0,124.0,120.0,135.0,115.0,,110.0,115.0,0.4256309858800117,2.35
ballybet,128.0,-0.0047273622105844515,New York Knicks @ Toronto Raptors,player_rebounds,Mikal Bridges,Under,3.5,128.0,110.0,111.0,,,110.0,124.0,105.0,105.0,0.4365230867497437,2.28
bovada,105.0,-0.004738601758597749,New York Knicks @ Toronto Raptors,player_points_rebounds_assists,Mikal Bridges,Over,24.5,-108.0,-110.0,-105.0,105.0,-105.0,-110.0,-113.0,-120.0,-110.0,0.485493364995806,2.05
ballybet,118.0,-0.0017356152791256907,New York Knicks @ Toronto Raptors,player_assists,Scottie Barnes,Under,7.5,118.0,110.0,100.0,-105.0,110.0,-105.0,-102.0,105.0,105.0,0.4579194425325111,2.18
ballybet,-104.0,-0.009614960912503467,New York Knicks @ Toronto Raptors,player_points,Jalen Brunson,Over,25.5,-104.0,-120.0,-116.0,-125.0,-110.0,-120.0,-122.0,-125.0,-120.0,0.5049021767897041,1.9615384615384617
draftkings,-120.0,-0.0303023361908199,New York Knicks @ Toronto Raptors,player_turnovers,Scottie Barnes,Under,3.5,,-135.0,,,-120.0,-140.0,,-140.0,,0.528925998441371,1.8333333333333333
fanduel,100.0,-0.013035494064793651,New York Knicks @ Toronto Raptors,player_rebounds_assists,Scottie Barnes,Over,16.5,,-125.0,,-110.0,-110.0,-115.0,100.0,-110.0,-120.0,0.4934822529676032,2.0
draftkings,126.0,-0.023100653260967108,New York Knicks @ Toronto Raptors,player_turnovers,Jalen Brunson,Over,2.5,,115.0,,,126.0,110.0,,105.0,,0.4322563481146164,2.26
fanduel,-111.0,-0.014798672299646487,New York Knicks @ Toronto Raptors,player_threes,Jalen Brunson,Over,2.5,-112.0,-135.0,-123.0,-130.0,-115.0,-130.0,-111.0,-140.0,-135.0,0.5182812671788589,1.900900900900901
draftkings,-182.0,-0.030414624047759298,New York Knicks @ Toronto Raptors,player_threes,Ochai Agbaji,Under,1.5,,-210.0,-208.0,-215.0,-182.0,-210.0,,-215.0,-210.0,0.6257607745507369,1.5494505494505495
hardrockbet,1600.0,0.3139352028236959,New York Knicks @ Toronto Raptors,player_triple_double,Josh Hart,Yes,,,1250.0,,900.0,1000.0,750.0,1000.0,1165.0,1600.0,0.0772903060484527,17.0
fanduel,-108.0,-0.014540832065898401,New York Knicks @ Toronto Raptors,player_points_rebounds_assists,R.J. Barrett,Under,33.5,-115.0,-125.0,-120.0,-125.0,-120.0,-125.0,-108.0,-130.0,-125.0,0.5116807218119374,1.925925925925926
