value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
espnbet,2000.0,4.205223162493692,Portland Trail Blazers @ Dallas Mavericks,player_assists_alternate,Deni Avdija,Over,7.5,,,1723.0,-10000.0,,2000.0,,,2000.0,0.2478677696425568,21.0
hardrockbet,2000.0,4.205223162493692,Portland Trail Blazers @ Dallas Mavericks,player_assists_alternate,Deni Avdija,Over,7.5,,,1723.0,-10000.0,,2000.0,,,2000.0,0.2478677696425568,21.0
betonlineag,1723.0,3.5186294405838114,Portland Trail Blazers @ Dallas Mavericks,player_assists_alternate,Deni Avdija,Over,7.5,,,1723.0,-10000.0,,2000.0,,,2000.0,0.2478677696425568,18.23
draftkings,1500.0,2.6127511461131774,Golden State Warriors @ Detroit Pistons,player_points_alternate,Jalen Duren,Over,19.5,,,901.0,-10000.0,1500.0,,,,1500.0,0.2257969466320736,16.0
hardrockbet,1500.0,2.6127511461131774,Golden State Warriors @ Detroit Pistons,player_points_alternate,Jalen Duren,Over,19.5,,,901.0,-10000.0,1500.0,,,,1500.0,0.2257969466320736,16.0
betonlineag,901.0,1.2602274357870566,Golden State Warriors @ Detroit Pistons,player_points_alternate,Jalen Duren,Over,19.5,,,901.0,-10000.0,1500.0,,,,1500.0,0.2257969466320736,10.01
betonlineag,-256.0,-0.0227029144060098,Toronto Raptors @ Cleveland Cavaliers,player_assists_alternate,Immanuel Quickley,Over,3.5,,,-256.0,-450.0,-475.0,-450.0,-360.0,,-450.0,0.7027754323372514,1.390625
fanduel,100.0,-0.005288784773412991,Portland Trail Blazers @ Dallas Mavericks,player_assists_alternate,Spencer Dinwiddie,Over,5.5,,,-120.0,-150.0,-130.0,,100.0,,,0.4973556076132935,2.0
betmgm,290.0,0.10768992063455485,Toronto Raptors @ Cleveland Cavaliers,player_assists_alternate,Scottie Barnes,Over,6.5,,290.0,163.0,,215.0,185.0,,,220.0,0.2840230565729628,3.9
betmgm,165.0,0.03332765519317604,Golden State Warriors @ Detroit Pistons,player_assists_alternate,Dennis Schroder,Over,6.5,,165.0,116.0,,120.0,120.0,,,115.0,0.38993496422384,2.65
