value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
betonlineag,-125.0,0.06532866093235645,Philadelphia 76ers @ Denver Nuggets,player_rebounds_alternate,Russell Westbrook,Over,4.5,,-200.0,-125.0,,-170.0,-250.0,,,-200.0,0.5918492560735313,1.8
draftkings,195.0,0.17724941991557963,Portland Trail Blazers @ Miami Heat,player_rebounds_alternate,Deni Avdija,Over,7.5,,,123.0,100.0,195.0,150.0,158.0,,,0.3990675999713829,2.95
fanduel,-105.0,0.08374806758266296,Philadelphia 76ers @ Denver Nuggets,player_points_alternate,Kelly Oubre Jr,Over,14.5,,-150.0,,-165.0,-145.0,-130.0,-105.0,,-155.0,0.5550904736399006,1.9523809523809523
bovada,160.0,0.12572694347965552,Orlando Magic @ Toronto Raptors,player_points_alternate,Wendell Carter Jr,Over,14.5,,130.0,,160.0,105.0,100.0,108.0,,115.0,0.432971901338329,2.6
fanduel,198.0,0.15519362597305753,Washington Wizards @ Los Angeles Lakers,player_points_alternate,Rui Hachimura,Over,14.5,,105.0,,125.0,160.0,145.0,198.0,,150.0,0.3876488677761938,2.98
fanduel,230.0,0.14835231754208655,New York Knicks @ Brooklyn Nets,player_rebounds_assists_alternate,Josh Hart,Over,17.5,,,146.0,,,165.0,230.0,,,0.3479855507703292,3.3
fanduel,340.0,0.25773020911177924,Philadelphia 76ers @ Denver Nuggets,player_points_alternate,Kelly Oubre Jr,Over,19.5,,240.0,226.0,220.0,235.0,190.0,340.0,,210.0,0.2858477747981316,4.4
fanduel,265.0,0.16791656903404273,Washington Wizards @ Los Angeles Lakers,player_rebounds_assists_alternate,Anthony Davis,Over,19.5,,,155.0,,,190.0,265.0,,,0.3199771422011076,3.65
draftkings,-310.0,-0.03132551265786876,New York Knicks @ Brooklyn Nets,player_points_rebounds_assists_alternate,Cameron Johnson,Over,19.5,,,,,-310.0,-450.0,,-505.0,,0.7324124172586844,1.3225806451612905
fanduel,210.0,0.11660571517859464,Washington Wizards @ Los Angeles Lakers,player_rebounds_assists_alternate,Bilal Coulibaly,Over,9.5,,,150.0,,,150.0,210.0,,,0.360195391993095,3.1
draftkings,-165.0,0.02492698683600536,Portland Trail Blazers @ Miami Heat,player_rebounds_alternate,Deni Avdija,Over,5.5,,,-208.0,-275.0,-165.0,-200.0,-210.0,,,0.6381620861431732,1.606060606060606
bovada,-275.0,-0.018381020845606777,Orlando Magic @ Toronto Raptors,player_points_alternate,Wendell Carter Jr,Over,9.5,,-375.0,,-275.0,-425.0,-450.0,-440.0,,-375.0,0.719853918046555,1.3636363636363638
draftkings,-170.0,0.009542394131428766,Orlando Magic @ Toronto Raptors,player_points_rebounds_assists_alternate,Kentavious Caldwell-Pope,Over,14.5,,,-256.0,,-170.0,-210.0,,,,0.635637803712381,1.5882352941176472
fanduel,-280.0,-0.021861003819152458,New York Knicks @ Brooklyn Nets,player_rebounds_alternate,Josh Hart,Over,7.5,,,,-330.0,-360.0,-575.0,-280.0,,-450.0,0.7207339971858876,1.3571428571428572
fanduel,188.0,0.09631160261073735,Portland Trail Blazers @ Miami Heat,player_rebounds_assists_alternate,Tyler Herro,Over,11.5,,,102.0,,,160.0,188.0,,,0.380663750906506,2.88
bovada,360.0,0.2215098232708843,Orlando Magic @ Toronto Raptors,player_points_alternate,Tristan da Silva,Over,14.5,,290.0,181.0,360.0,255.0,220.0,290.0,,240.0,0.2655456137545401,4.6
fanduel,130.0,0.062121390841580526,Washington Wizards @ Los Angeles Lakers,player_rebounds_assists_alternate,Anthony Davis,Over,17.5,,,-114.0,,,105.0,130.0,,,0.4617919090615568,2.3
