value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
espnbet,2000.0,3.9834384969931693,Washington Wizards @ Golden State Warriors,player_rebounds_alternate,Jordan Poole,Over,7.5,,,1761.0,-10000.0,,2000.0,,,2000.0,0.2373065950949128,21.0
hardrockbet,2000.0,3.9834384969931693,Washington Wizards @ Golden State Warriors,player_rebounds_alternate,Jordan Poole,Over,7.5,,,1761.0,-10000.0,,2000.0,,,2000.0,0.2373065950949128,21.0
betonlineag,1761.0,3.4162757347163275,Washington Wizards @ Golden State Warriors,player_rebounds_alternate,Jordan Poole,Over,7.5,,,1761.0,-10000.0,,2000.0,,,2000.0,0.2373065950949128,18.61
draftkings,1100.0,1.7378463160139792,Houston Rockets @ Portland Trail Blazers,player_assists_alternate,Shaedon Sharpe,Over,5.5,,,666.0,-1000.0,1100.0,,,,850.0,0.2281538596678316,12.0
hardrockbet,1600.0,2.3902762101830954,Houston Rockets @ Portland Trail Blazers,player_assists_alternate,Amen Thompson,Over,7.5,,,1229.0,-1000.0,,1500.0,,,1600.0,0.1994280123637115,17.0
espnbet,1500.0,2.190848197819384,Houston Rockets @ Portland Trail Blazers,player_assists_alternate,Amen Thompson,Over,7.5,,,1229.0,-1000.0,,1500.0,,,1600.0,0.1994280123637115,16.0
hardrockbet,850.0,1.1674616668444004,Houston Rockets @ Portland Trail Blazers,player_assists_alternate,Shaedon Sharpe,Over,5.5,,,666.0,-1000.0,1100.0,,,,850.0,0.2281538596678316,9.5
betonlineag,1229.0,1.6503982843137255,Houston Rockets @ Portland Trail Blazers,player_assists_alternate,Amen Thompson,Over,7.5,,,1229.0,-1000.0,,1500.0,,,1600.0,0.1994280123637115,13.29
betonlineag,666.0,0.7476585650555903,Houston Rockets @ Portland Trail Blazers,player_assists_alternate,Shaedon Sharpe,Over,5.5,,,666.0,-1000.0,1100.0,,,,850.0,0.2281538596678316,7.66
fanduel,370.0,0.37441415577687454,Houston Rockets @ Portland Trail Blazers,player_points_alternate,Anfernee Simons,Over,24.5,,240.0,200.0,210.0,230.0,190.0,370.0,195.0,210.0,0.2924285437823137,4.7
fanduel,185.0,0.15931921258322856,Phoenix Suns @ Detroit Pistons,player_rebounds_alternate,Nick Richards,Over,7.5,,,141.0,150.0,-140.0,,185.0,,,0.4067786710818346,2.85
betonlineag,-167.0,0.026192517100423807,Houston Rockets @ Portland Trail Blazers,player_rebounds_alternate,Cam Whitmore,Over,2.5,,-350.0,-167.0,,-230.0,-210.0,,,,0.6418507503961451,1.598802395209581
