value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,320.0,0.5473539021605183,Houston Rockets @ Minnesota Timberwolves,player_assists_alternate,Aaron Holiday,Over,3.5,,,274.0,-250.0,155.0,,320.0,,,0.3684175957525043,4.2
betonlineag,274.0,0.3778818081143662,Houston Rockets @ Minnesota Timberwolves,player_assists_alternate,Aaron Holiday,Over,3.5,,,274.0,-250.0,155.0,,320.0,,,0.3684175957525043,3.74
fanduel,250.0,0.20356030307656114,Orlando Magic @ Denver Nuggets,player_points_alternate,Goga Bitadze,Over,9.5,,200.0,150.0,225.0,-150.0,190.0,250.0,,210.0,0.3438743723075889,3.5
fanduel,135.0,0.09483572341229773,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Kyrie Irving,Over,5.5,,,133.0,-350.0,120.0,,135.0,,130.0,0.4658875418775734,2.35
betonlineag,133.0,0.08551797257474625,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Kyrie Irving,Over,5.5,,,133.0,-350.0,120.0,,135.0,,130.0,0.4658875418775734,2.33
hardrockbet,130.0,0.0715413463184188,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Kyrie Irving,Over,5.5,,,133.0,-350.0,120.0,,135.0,,130.0,0.4658875418775734,2.3
fanduel,-125.0,0.034699803617770586,Orlando Magic @ Denver Nuggets,player_assists_alternate,Jamal Murray,Over,5.5,,,-192.0,-145.0,-170.0,,-125.0,,-190.0,0.5748332242320947,1.8
fanduel,310.0,0.15986610288935865,Golden State Warriors @ Los Angeles Lakers,player_rebounds_alternate,Brandin Podziemski,Over,7.5,,,230.0,,220.0,175.0,310.0,,230.0,0.282894171436429,4.1
fanduel,360.0,0.1578588999969177,Golden State Warriors @ Los Angeles Lakers,player_rebounds_alternate,Stephen Curry,Over,5.5,,,184.0,,280.0,,360.0,,275.0,0.2517084565210691,4.6
fanduel,350.0,0.14769677996422192,Indiana Pacers @ Los Angeles Clippers,player_rebounds_alternate,Bennedict Mathurin,Over,5.5,,,160.0,,290.0,,350.0,,300.0,0.2550437288809382,4.5
draftkings,-180.0,-0.002862183163140908,Houston Rockets @ Minnesota Timberwolves,player_assists_alternate,Mike Conley,Over,4.5,,-275.0,-250.0,,-180.0,-250.0,,,-240.0,0.6410171679665523,1.5555555555555556
fanduel,-160.0,0.01428355561006378,Golden State Warriors @ Los Angeles Lakers,player_rebounds_alternate,LeBron James,Over,7.5,,,-208.0,,-210.0,-240.0,-160.0,,-230.0,0.6241744957600392,1.625
bovada,225.0,0.11759170999966395,Orlando Magic @ Denver Nuggets,player_points_alternate,Goga Bitadze,Over,9.5,,200.0,150.0,225.0,-150.0,190.0,250.0,,210.0,0.3438743723075889,3.25
fanduel,300.0,0.12763234812675206,Indiana Pacers @ Los Angeles Clippers,player_assists_alternate,T.J. McConnell,Over,5.5,,,222.0,,190.0,,300.0,,220.0,0.281908087031688,4.0
fanduel,480.0,0.19428180149154306,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Kyrie Irving,Over,7.5,,,452.0,120.0,425.0,400.0,480.0,,425.0,0.2059106554295764,5.8
draftkings,600.0,0.22112428634167713,Houston Rockets @ Minnesota Timberwolves,player_rebounds_alternate,Rudy Gobert,Over,14.5,,400.0,360.0,,600.0,350.0,,,,0.1744463266202396,7.0
fanduel,1100.0,0.40895129846244327,Houston Rockets @ Minnesota Timberwolves,player_points_alternate,Aaron Holiday,Over,14.5,,,688.0,650.0,400.0,,1100.0,,,0.1174126082052036,12.0
draftkings,135.0,0.05721668512366196,Houston Rockets @ Minnesota Timberwolves,player_points_alternate,Mike Conley,Over,9.5,,-110.0,,-105.0,135.0,105.0,110.0,,110.0,0.449879440478154,2.35
fanduel,280.0,0.11401737971243886,Golden State Warriors @ Los Angeles Lakers,player_points_alternate,Rui Hachimura,Over,19.5,,,200.0,,245.0,180.0,280.0,,190.0,0.2931624683453787,3.8
fanduel,-130.0,0.01643292340966762,Indiana Pacers @ Los Angeles Clippers,player_assists_alternate,T.J. McConnell,Over,3.5,,,-159.0,,-175.0,-180.0,-130.0,,-170.0,0.5745055654054643,1.7692307692307692
hardrockbet,170.0,0.049918710680709966,Indiana Pacers @ Los Angeles Clippers,player_rebounds_alternate,T.J. McConnell,Over,2.5,,135.0,,,110.0,150.0,,,170.0,0.3888587817335962,2.7
betmgm,135.0,0.041219084817675,Orlando Magic @ Denver Nuggets,player_assists_alternate,Goga Bitadze,Over,2.5,,135.0,132.0,,-160.0,125.0,,,115.0,0.4430719509862447,2.35
ballybet,950.0,0.3194822226633425,Golden State Warriors @ Los Angeles Lakers,player_double_double,Jaxson Hayes,Yes,,950.0,,,,550.0,,550.0,495.0,,0.125664973586985,10.5
fanduel,-180.0,-0.006011279936289693,Houston Rockets @ Minnesota Timberwolves,player_rebounds_alternate,Amen Thompson,Over,7.5,,,-227.0,-250.0,-235.0,-285.0,-180.0,,-210.0,0.6389927486123852,1.5555555555555556
draftkings,120.0,0.02495259213066181,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Kyrie Irving,Over,5.5,,,133.0,-350.0,120.0,,135.0,,130.0,0.4658875418775734,2.2
hardrockbet,1100.0,0.34577922077921963,Indiana Pacers @ Los Angeles Clippers,player_assists_alternate,Bennedict Mathurin,Over,3.5,,,,,950.0,900.0,320.0,,1100.0,0.1121482683982683,12.0
fanduel,280.0,0.0986129824839499,Indiana Pacers @ Los Angeles Clippers,player_assists_alternate,James Harden,Over,11.5,,,196.0,,210.0,200.0,280.0,,230.0,0.2891086796010395,3.8
fanduel,-140.0,0.01110467005317095,Houston Rockets @ Minnesota Timberwolves,player_points_alternate,Amen Thompson,Over,14.5,,-185.0,,-165.0,-185.0,-210.0,-140.0,,-165.0,0.5898110575310164,1.7142857142857144
ballybet,295.0,0.12252837676134454,Dallas Mavericks @ Boston Celtics,player_double_double,Kristaps Porzingis,Yes,,295.0,225.0,,220.0,225.0,210.0,220.0,220.0,210.0,0.2841843991800872,3.95
bovada,165.0,0.06421990623190044,Sacramento Kings @ Portland Trail Blazers,player_assists,Zach LaVine,Under,3.5,117.0,130.0,144.0,165.0,130.0,125.0,,,125.0,0.4015924174460002,2.65
betonlineag,-250.0,-0.03802668727153846,Indiana Pacers @ Los Angeles Clippers,player_assists_alternate,James Harden,Over,7.5,,,-250.0,,-390.0,-400.0,-250.0,,-375.0,0.6871237948060439,1.4
fanduel,-250.0,-0.03802668727153846,Indiana Pacers @ Los Angeles Clippers,player_assists_alternate,James Harden,Over,7.5,,,-250.0,,-390.0,-400.0,-250.0,,-375.0,0.6871237948060439,1.4
hardrockbet,575.0,0.15627988522495184,Indiana Pacers @ Los Angeles Clippers,player_rebounds_alternate,Bennedict Mathurin,Over,6.5,,475.0,235.0,,550.0,,,,575.0,0.1713007237370299,6.75
betonlineag,452.0,0.13662681797126175,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Kyrie Irving,Over,7.5,,,452.0,120.0,425.0,400.0,480.0,,425.0,0.2059106554295764,5.52
fanduel,-125.0,0.014371831868408957,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Derrick White,Over,3.5,,,-149.0,-150.0,-160.0,-180.0,-125.0,,-165.0,0.5635399065935606,1.8
fanduel,290.0,0.10104668446603982,Dallas Mavericks @ Boston Celtics,player_assists_alternate,Jayson Tatum,Over,7.5,,,182.0,250.0,250.0,190.0,290.0,,220.0,0.2823196626836,3.9
