value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
draftkings,1800.0,3.9092857655330757,Denver Nuggets @ San Antonio Spurs,player_points_alternate,Chris Paul,Over,19.5,,,,-10000.0,1800.0,,,,1500.0,0.2583834613438461,19.0
hardrockbet,1500.0,3.1341353815015376,Denver Nuggets @ San Antonio Spurs,player_points_alternate,Chris Paul,Over,19.5,,,,-10000.0,1800.0,,,,1500.0,0.2583834613438461,16.0
betonlineag,1220.0,1.8878014434078498,Minnesota Timberwolves @ Detroit Pistons,player_assists_alternate,Donte DiVincenzo,Over,7.5,,,1220.0,-1000.0,,1200.0,,,1000.0,0.2187728366218068,13.2
espnbet,1200.0,1.8440468760834887,Minnesota Timberwolves @ Detroit Pistons,player_assists_alternate,Donte DiVincenzo,Over,7.5,,,1220.0,-1000.0,,1200.0,,,1000.0,0.2187728366218068,13.0
hardrockbet,1000.0,1.406501202839875,Minnesota Timberwolves @ Detroit Pistons,player_assists_alternate,Donte DiVincenzo,Over,7.5,,,1220.0,-1000.0,,1200.0,,,1000.0,0.2187728366218068,11.0
fanduel,-210.0,0.0012580859262785182,Memphis Grizzlies @ Golden State Warriors,player_points_alternate,Trayce Jackson-Davis,Over,9.5,,,,,-340.0,-375.0,-210.0,,-375.0,0.6782716065952208,1.4761904761904765
espnbet,275.0,0.1557708697395499,Portland Trail Blazers @ Milwaukee Bucks,player_points_rebounds_assists_alternate,Damian Lillard,Over,39.5,,,157.0,,160.0,275.0,,,,0.30820556526388,3.75
hardrockbet,3000.0,1.9616520521251954,New York Knicks @ Chicago Bulls,player_points_alternate,Zach LaVine,Over,39.5,,,,240.0,,,2300.0,,3000.0,0.0955371629717805,31.0
fanduel,-240.0,-0.031019667521184124,Phoenix Suns @ Indiana Pacers,player_rebounds_alternate,Mason Plumlee,Over,7.5,,,,-330.0,-500.0,-350.0,-240.0,,,0.68398611704387,1.4166666666666667
betonlineag,-200.0,-0.009967769950939509,Philadelphia 76ers @ Brooklyn Nets,player_assists_alternate,D'Angelo Russell,Over,4.5,,-375.0,-200.0,,-360.0,-275.0,,,-300.0,0.6600214866993737,1.5
betonlineag,-278.0,-0.039435090020237595,Memphis Grizzlies @ Golden State Warriors,player_assists_alternate,Scotty Pippen Jr,Over,3.5,,,-278.0,,-400.0,-450.0,,,-475.0,0.7064472089269154,1.359712230215827
fanduel,2300.0,1.292891911322732,New York Knicks @ Chicago Bulls,player_points_alternate,Zach LaVine,Over,39.5,,,,240.0,,,2300.0,,3000.0,0.0955371629717805,24.0
draftkings,100.0,-0.017542056394970418,Philadelphia 76ers @ Brooklyn Nets,player_points_rebounds_assists_alternate,Cam Thomas,Over,29.5,,,-125.0,,100.0,-135.0,,,,0.4912289718025148,2.0
