value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
betonlineag,-345.0,-0.04123078839524974,Cleveland Cavaliers @ Philadelphia 76ers,player_assists_alternate,Max Strus,Over,1.5,,,-345.0,,,-600.0,-600.0,,,0.7433154561879525,1.289855072463768
fanduel,-190.0,0.009354081526994573,Cleveland Cavaliers @ Philadelphia 76ers,player_rebounds_alternate,Paul George,Over,5.5,,,,-240.0,-275.0,-250.0,-190.0,,-300.0,0.661300949965962,1.526315789473684
fanduel,165.0,0.1082609313193803,Cleveland Cavaliers @ Philadelphia 76ers,player_rebounds_alternate,Paul George,Over,7.5,,,132.0,125.0,120.0,115.0,165.0,,110.0,0.4182116721959926,2.65
fanduel,-120.0,0.04420948192991436,New Orleans Pelicans @ Memphis Grizzlies,player_assists_alternate,Desmond Bane,Over,5.5,,,-143.0,-160.0,-165.0,,-120.0,,-170.0,0.5695688083254079,1.8333333333333333
fanduel,270.0,0.15093608128660985,New Orleans Pelicans @ Memphis Grizzlies,player_assists_alternate,Desmond Bane,Over,7.5,,,161.0,210.0,195.0,190.0,270.0,195.0,200.0,0.3110638057531378,3.7
draftkings,-450.0,-0.07164355655495958,Portland Trail Blazers @ Charlotte Hornets,player_points_rebounds_assists_alternate,Deni Avdija,Over,19.5,,,,,-450.0,-600.0,,-735.0,,0.7595643628186693,1.2222222222222223
draftkings,-425.0,-0.07134039650835278,Cleveland Cavaliers @ Philadelphia 76ers,player_points_rebounds_assists_alternate,Darius Garland,Over,24.5,,,,,-425.0,-575.0,,-655.0,,0.7517720599694286,1.2352941176470589
draftkings,-320.0,-0.04803386927615094,Cleveland Cavaliers @ Philadelphia 76ers,player_points_rebounds_assists_alternate,Donovan Mitchell,Over,29.5,,,,,-320.0,-425.0,,-460.0,,0.7253075281705517,1.3125
ballybet,800.0,0.39970644978884584,Cleveland Cavaliers @ Philadelphia 76ers,player_double_double,Guerschon Yabusele,Yes,,800.0,450.0,,385.0,550.0,400.0,500.0,430.0,425.0,0.1555229388654273,9.0
fanduel,-120.0,0.03163214406296899,New Orleans Pelicans @ Memphis Grizzlies,player_assists_alternate,C.J. McCollum,Over,3.5,,,-147.0,-160.0,-160.0,-150.0,-120.0,,-155.0,0.5627084422161649,1.8333333333333333
ballybet,390.0,0.18387704018853324,Portland Trail Blazers @ Charlotte Hornets,player_double_double,Deni Avdija,Yes,,390.0,270.0,,250.0,,260.0,300.0,255.0,260.0,0.2416075592221496,4.9
betmgm,125.0,0.03972514711860575,Cleveland Cavaliers @ Philadelphia 76ers,player_points_alternate,Eric Gordon,Over,9.5,,125.0,,,105.0,105.0,,,,0.462100065386047,2.25
fanduel,-170.0,0.0077505811317253315,Cleveland Cavaliers @ Philadelphia 76ers,player_rebounds_alternate,Kelly Oubre Jr,Over,5.5,,,-238.0,-200.0,-215.0,-215.0,-170.0,,-230.0,0.6345096251570121,1.5882352941176472
fanduel,170.0,0.07535129463164436,Portland Trail Blazers @ Charlotte Hornets,player_points_alternate,LaMelo Ball,Over,34.5,,140.0,,150.0,135.0,125.0,170.0,120.0,125.0,0.3982782572709794,2.7
fanduel,120.0,0.04826833617045112,New Orleans Pelicans @ Memphis Grizzlies,player_points_alternate,C.J. McCollum,Over,24.5,,-110.0,,-120.0,100.0,-105.0,120.0,,100.0,0.476485607350205,2.2
fanduel,-140.0,0.02121459988839547,Cleveland Cavaliers @ Philadelphia 76ers,player_rebounds_alternate,Tyrese Maxey,Over,3.5,,,-161.0,-160.0,-205.0,-180.0,-140.0,,-190.0,0.595708516601564,1.7142857142857144
fanduel,195.0,0.08288080140899023,Cleveland Cavaliers @ Philadelphia 76ers,player_rebounds_alternate,Kelly Oubre Jr,Over,7.5,,,155.0,150.0,155.0,145.0,195.0,,150.0,0.3670782377657593,2.95
fanduel,-220.0,-0.020843136576091936,New Orleans Pelicans @ Memphis Grizzlies,player_points_alternate,C.J. McCollum,Over,19.5,,-325.0,,-300.0,-275.0,-275.0,-220.0,,-275.0,0.6731703436039368,1.4545454545454546
bovada,-410.0,-0.06960436839484108,Portland Trail Blazers @ Charlotte Hornets,player_points_alternate,Deandre Ayton,Over,9.5,,-800.0,,-410.0,-550.0,-600.0,-410.0,-715.0,-600.0,0.7479651156041474,1.2439024390243902
fanduel,-410.0,-0.06960436839484108,Portland Trail Blazers @ Charlotte Hornets,player_points_alternate,Deandre Ayton,Over,9.5,,-800.0,,-410.0,-550.0,-600.0,-410.0,-715.0,-600.0,0.7479651156041474,1.2439024390243902
betonlineag,-312.0,-0.06380189858450724,Cleveland Cavaliers @ Philadelphia 76ers,player_assists_alternate,Tyrese Maxey,Over,4.5,,-600.0,-312.0,,-400.0,-425.0,,,-450.0,0.7089655525282372,1.3205128205128205
fanduel,320.0,0.1338659508638047,Cleveland Cavaliers @ Philadelphia 76ers,player_rebounds_alternate,Tyrese Maxey,Over,5.5,,,201.0,300.0,225.0,240.0,320.0,,230.0,0.2699680835390011,4.2
betonlineag,-114.0,0.01305957722969886,Cleveland Cavaliers @ Philadelphia 76ers,player_rebounds_alternate,Guerschon Yabusele,Over,6.5,,-165.0,-114.0,,-130.0,,,,-150.0,0.5396672514214284,1.8771929824561404
fanduel,120.0,0.040912791662325976,New Orleans Pelicans @ Memphis Grizzlies,player_points_alternate,Dejounte Murray,Over,19.5,,-110.0,,-105.0,-105.0,-105.0,120.0,,100.0,0.4731421780283299,2.2
ballybet,-180.0,-0.0002638359300020099,Cleveland Cavaliers @ Philadelphia 76ers,player_steals,Darius Garland,Over,0.5,-180.0,-250.0,,,-215.0,,,-255.0,-240.0,0.6426875340449987,1.5555555555555556
draftkings,-165.0,-0.004319499209563538,Portland Trail Blazers @ Charlotte Hornets,player_points_rebounds_assists_alternate,Deni Avdija,Over,24.5,,,-227.0,,-165.0,-190.0,,-205.0,,0.6199520099261208,1.606060606060606
fanduel,-135.0,0.01563548406944526,Portland Trail Blazers @ Charlotte Hornets,player_double_double,Deandre Ayton,Yes,,-143.0,-185.0,,-150.0,-180.0,-175.0,-135.0,-190.0,-190.0,0.5834501716994686,1.7407407407407407
ballybet,-182.0,0.00029186796733526865,Portland Trail Blazers @ Charlotte Hornets,player_blocks,Jerami Grant,Over,0.5,-182.0,-250.0,,,-220.0,,,-260.0,-240.0,0.6455784396101241,1.5494505494505495
fanduel,105.0,0.031424643833743104,Portland Trail Blazers @ Charlotte Hornets,player_rebounds_alternate,Jerami Grant,Over,3.5,,,-111.0,-120.0,-125.0,-110.0,105.0,,-125.0,0.5031339726018259,2.05
fanduel,-115.0,0.02365747090722259,Cleveland Cavaliers @ Philadelphia 76ers,player_points_alternate,Paul George,Over,19.5,,-175.0,,-150.0,-135.0,-130.0,-115.0,,-135.0,0.5475377169968866,1.869565217391304
