value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,240.0,0.2692106455025385,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Miles Bridges,Over,5.5,,,183.0,-260.0,190.0,,240.0,,165.0,0.3732972486772172,3.4
espnbet,-145.0,0.06754719274767385,Atlanta Hawks @ Detroit Pistons,player_rebounds_alternate,Ausar Thompson,Over,4.5,,-225.0,-233.0,,-300.0,-145.0,,,,0.6318136446873988,1.6896551724137931
fanduel,220.0,0.22675057779183794,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Jonas Valanciunas,Over,3.5,,,177.0,-340.0,185.0,150.0,220.0,,165.0,0.3833595555599493,3.2
fanduel,155.0,0.1375539670983279,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Jordan Poole,Over,5.5,,,128.0,-410.0,130.0,,155.0,,130.0,0.4460995949405208,2.55
fanduel,160.0,0.13691803263874636,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Kyle Kuzma,Over,3.5,,,114.0,-500.0,140.0,130.0,160.0,,145.0,0.4372761663995178,2.6
bovada,300.0,0.2696575423963261,Phoenix Suns @ Portland Trail Blazers,player_rebounds_alternate,Toumani Camara,Over,7.5,,,170.0,300.0,175.0,175.0,185.0,,185.0,0.3174143855990815,4.0
draftkings,1100.0,0.7341929525433355,Sacramento Kings @ Minnesota Timberwolves,player_first_basket,Naz Reid,Yes,,,575.0,,,1100.0,400.0,,,350.0,0.1445160793786113,12.0
fanduel,-180.0,0.031780497663755014,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Miles Bridges,Over,3.5,,,-233.0,-2381.0,-220.0,-240.0,-180.0,,-260.0,0.6632874627838424,1.5555555555555556
bovada,-120.0,0.07264087430184696,Phoenix Suns @ Portland Trail Blazers,player_rebounds_alternate,Toumani Camara,Over,5.5,,,-192.0,-120.0,-180.0,,-175.0,,-175.0,0.5850768405282801,1.8333333333333333
draftkings,320.0,0.22997612431383874,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Vasilije Micic,Over,7.5,,,199.0,-120.0,320.0,,300.0,,,0.2928514581699616,4.2
fanduel,130.0,0.08856911977163384,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Nick Smith Jr,Over,3.5,,,120.0,-650.0,110.0,105.0,130.0,105.0,115.0,0.4732909216398409,2.3
fanduel,120.0,0.07852652268410676,Washington Wizards @ Charlotte Hornets,player_assists_alternate,Bilal Coulibaly,Over,3.5,,,113.0,-700.0,105.0,100.0,120.0,,110.0,0.4902393284927758,2.2
