event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,values_populated,avg_dejuiced_prob
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Adam Klapka,Yes,,650.0,7.5,0.1333333333333333,0.0,0.1159420289855072,Yes,,,,,,,,,,,,,650.0,7.5,0.1333333333333333,0.0,0.1159420289855072,Yes,,,,,,,,,,,,,669bd57ec9cb151caa16b8b298191409,,,,,,,,,,,,,,,,,,,,2,0.1159420289855072
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Andrei Kuzmenko,Yes,,320.0,4.2,0.238095238095238,0.0,0.2070393374741201,Yes,,,,,,,,,,,,,320.0,4.2,0.238095238095238,0.0,0.2070393374741201,Yes,,,,,,,,,,,,,669bd57ec9cb151caa16b8b298191409,,,,,,,,,,,,,,,,,,,,2,0.2070393374741201
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Andrew Peeke,Yes,,1300.0,14.0,0.0714285714285714,0.0034595034595034,0.062111801242236,Yes,,,,,,,,,,,,,1300.0,14.0,0.0714285714285714,0.0034595034595034,0.062111801242236,Yes,1200.0,13.0,0.0769230769230769,0.0107855107855107,0.0668896321070234,Yes,1100.0,12.0,0.0833333333333333,0.0068965517241379,0.0783410138248847,Over,669bd57ec9cb151caa16b8b298191409,1700.0,18.0,0.0555555555555555,-0.0177045177045177,0.0483091787439613,Yes,1060.0,11.6,0.0862068965517241,0.0112068965517241,0.079372386664169,Over,1400.0,15.0,0.0666666666666666,-0.018103448275862,0.0579710144927536,Over,0.5,4,0.0598556033338642
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Blake Coleman,Yes,,360.0,4.6,0.2173913043478261,0.0057971014492753,0.1890359168241966,Yes,,,,,,,,,,,,,360.0,4.6,0.2173913043478261,0.0057971014492753,0.1890359168241966,Yes,400.0,5.0,0.2,-0.017391304347826,0.1739130434782609,Yes,360.0,4.6,0.2173913043478261,-0.0049041135997657,0.2005347593582887,Over,669bd57ec9cb151caa16b8b298191409,360.0,4.6,0.2173913043478261,0.0057971014492753,0.1890359168241966,Yes,340.0,4.4,0.2272727272727272,0.0082711169667691,0.2079263187273234,Over,350.0,4.5,0.2222222222222222,0.0015371102327623,0.1932367149758454,Over,0.5,4,0.1852551984877126
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Brad Marchand,Yes,,240.0,3.4,0.2941176470588235,-0.0169033130493577,0.2557544757033248,Yes,,,,,,,,,,,,,240.0,3.4,0.2941176470588235,-0.0169033130493577,0.2557544757033248,Yes,190.0,2.9,0.3448275862068966,0.050709939148073,0.2998500749625188,Yes,190.0,2.9,0.3448275862068966,0.0148867774575044,0.3177878662814692,Over,669bd57ec9cb151caa16b8b298191409,240.0,3.4,0.2941176470588235,-0.0169033130493576,0.2557544757033248,Yes,185.0,2.85,0.3508771929824561,0.0229529198249172,0.3205918618988902,Over,190.0,2.9,0.3448275862068966,0.0148867774575044,0.2998500749625188,Over,0.5,4,0.2667783755181233
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Brandon Carlo,Yes,,1050.0,11.5,0.0869565217391304,0.008042380324989,0.0756143667296786,Yes,,,,,,,,,,,,,1000.0,11.0,0.0909090909090909,0.0133124725516029,0.0790513833992094,Yes,1100.0,12.0,0.0833333333333333,0.0032114624505928,0.072463768115942,Yes,1000.0,11.0,0.0909090909090909,0.0057185804849356,0.0852390852390852,Over,669bd57ec9cb151caa16b8b298191409,1500.0,16.0,0.0625,-0.0245663153271848,0.0543478260869565,Yes,970.0,10.7,0.0934579439252336,0.0095418600091497,0.0856973517940281,Over,1200.0,13.0,0.0769230769230769,-0.0152604404940853,0.0668896321070234,Over,0.5,4,0.0703693360829466
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Brayden Pachal,Yes,,1400.0,15.0,0.0666666666666666,0.0021367521367521,0.0579710144927536,Yes,,,,,,,,,,,,,1400.0,15.0,0.0666666666666666,0.0021367521367521,0.0579710144927536,Yes,1200.0,13.0,0.0769230769230769,0.0158119658119658,0.0668896321070234,Yes,1100.0,12.0,0.0833333333333333,0.0070815450643776,0.0783410138248847,Over,669bd57ec9cb151caa16b8b298191409,1900.0,20.0,0.05,-0.02008547008547,0.0434782608695652,Yes,1065.0,11.65,0.0858369098712446,0.0108369098712446,0.0790586642959608,Over,1400.0,15.0,0.0666666666666666,-0.0179184549356223,0.0579710144927536,Over,0.5,4,0.0565774804905239
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Charlie Coyle,Yes,,325.0,4.25,0.2352941176470588,0.0179738562091503,0.2046035805626598,Yes,,,,,,,,,,,,,325.0,4.25,0.2352941176470588,0.0179738562091503,0.2046035805626598,Yes,380.0,4.8,0.2083333333333333,-0.0179738562091503,0.1811594202898551,Yes,340.0,4.4,0.2272727272727272,-0.0080213903743315,0.2095808383233533,Over,669bd57ec9cb151caa16b8b298191409,380.0,4.8,0.2083333333333333,-0.0179738562091503,0.1811594202898551,Yes,325.0,4.25,0.2352941176470588,0.0040106951871657,0.2153846153846154,Over,325.0,4.25,0.2352941176470588,0.0040106951871657,0.2046035805626598,Over,0.5,4,0.1928815004262574
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Charlie McAvoy,Yes,,480.0,5.8,0.1724137931034483,0.011878676046592,0.1499250374812594,Yes,,,,,,,,,,,,,475.0,5.75,0.1739130434782608,0.0138776765463422,0.1512287334593572,Yes,550.0,6.5,0.1538461538461538,-0.0128781762964671,0.1337792642140468,Yes,550.0,6.5,0.1538461538461538,-0.0142329421990438,0.1428571428571428,Over,669bd57ec9cb151caa16b8b298191409,550.0,6.5,0.1538461538461538,-0.0128781762964671,0.1337792642140468,Yes,490.0,5.9,0.1694915254237288,0.0092351151673185,0.1553896977853908,Over,500.0,6.0,0.1666666666666666,0.0049978270317253,0.144927536231884,Over,0.5,4,0.1421780748421776
669bd57ec9cb151caa16b8b298191409,Boston Bruins @ Calgary Flames,player_goal_scorer_anytime,Cole Koepke,Yes,,700.0,8.0,0.125,0.0024509803921568,0.108695652173913,Yes,,,,,,,,,,,,,700.0,8.0,0.125,0.0024509803921568,0.108695652173913,Yes,700.0,8.0,0.125,0.0024509803921568,0.108695652173913,Yes,700.0,8.0,0.125,-0.0106321839080459,0.1160220994475138,Over,669bd57ec9cb151caa16b8b298191409,750.0,8.5,0.1176470588235294,-0.0073529411764705,0.1023017902813299,Yes,625.0,7.25,0.1379310344827586,0.0087643678160919,0.1265192118970333,Over,650.0,7.5,0.1333333333333333,0.001867816091954,0.1159420289855072,Over,0.5,4,0.1070971867007672
