event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,values_populated,avg_dejuiced_prob
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Alex DeBrincat,Over,0.5,,,,,,,160.0,2.6,0.3846153846153846,-0.0020319303338171,0.3571428571428571,Over,,,,,,,,,,,,,165.0,2.65,0.3773584905660377,-0.0111030478955006,0.3550295857988166,Over,160.0,2.6,0.3846153846153846,-0.0020319303338171,0.3621495327102804,Over,794d0d208dfb1933357ad4f8076b51df,,,,,,,150.0,2.5,0.4,0.0171988388969521,0.3646408839779005,Over,160.0,2.6,0.3846153846153846,-0.0020319303338171,0.358744394618834,Over,0.5,5,0.3595414508497377
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Alex DeBrincat,Under,0.5,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,0.0054517815568484,0.6428571428571429,Under,,,,,,,,,,,,,-218.0,1.4587155963302751,0.6855345911949686,-0.003014594834056,0.6449704142011835,Under,-210.0,1.4761904761904765,0.6774193548387096,-0.0131586402793798,0.6378504672897197,Under,794d0d208dfb1933357ad4f8076b51df,,,,,,,-230.0,1.434782608695652,0.696969696969697,0.0112792873843543,0.6353591160220994,Under,-220.0,1.4545454545454546,0.6875,-0.0005578338277669,0.641255605381166,Under,0.5,5,0.6404585491502622
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Alex Tuch,Over,0.5,,,,,,,115.0,2.15,0.4651162790697674,-0.0027685492801771,0.4366812227074235,Over,,,,,,,,,,,,,115.0,2.15,0.4651162790697674,-0.0027685492801771,0.4380077711056163,Over,115.0,2.15,0.4651162790697674,-0.0027685492801771,0.4366812227074235,Over,794d0d208dfb1933357ad4f8076b51df,,,,,,,110.0,2.1,0.4761904761904761,0.0110741971207087,0.4362416107382549,Over,115.0,2.15,0.4651162790697674,-0.0027685492801771,0.4366812227074235,Over,0.5,5,0.4368586099932283
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Alex Tuch,Under,0.5,,,,,,,-150.0,1.6666666666666663,0.6000000000000001,-0.0030397022332505,0.5633187772925765,Under,,,,,,,,,,,,,-148.0,1.6756756756756757,0.5967741935483871,-0.0070719602977667,0.5619922288943836,Under,-150.0,1.6666666666666663,0.6000000000000001,-0.0030397022332505,0.5633187772925765,Under,794d0d208dfb1933357ad4f8076b51df,,,,,,,-160.0,1.625,0.6153846153846154,0.0161910669975186,0.5637583892617449,Under,-150.0,1.6666666666666663,0.6000000000000001,-0.0030397022332505,0.5633187772925765,Under,0.5,5,0.5631413900067717
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Bowen Byram,Over,0.5,,,,,,,160.0,2.6,0.3846153846153846,-0.0038461538461538,0.3621495327102804,Over,,,,,,,,,,,,,160.0,2.6,0.3846153846153846,-0.0038461538461538,0.3614457831325302,Over,160.0,2.6,0.3846153846153846,-0.0038461538461538,0.3621495327102804,Over,794d0d208dfb1933357ad4f8076b51df,,,,,,,150.0,2.5,0.4,0.0153846153846154,0.3661971830985915,Over,160.0,2.6,0.3846153846153846,-0.0038461538461538,0.3621495327102804,Over,0.5,5,0.3628183128723926
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Bowen Byram,Under,0.5,,,,,,,-210.0,1.4761904761904765,0.6774193548387096,-0.004239040529363,0.6378504672897197,Under,,,,,,,,,,,,,-212.0,1.4716981132075473,0.6794871794871794,-0.0016542597187758,0.6385542168674699,Under,-210.0,1.4761904761904765,0.6774193548387096,-0.004239040529363,0.6378504672897197,Under,794d0d208dfb1933357ad4f8076b51df,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,0.0143713813068652,0.6338028169014084,Under,-210.0,1.4761904761904765,0.6774193548387096,-0.0042390405293631,0.6378504672897197,Under,0.5,5,0.6371816871276075
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Dylan Cozens,Over,0.5,,,,,,,170.0,2.7,0.3703703703703703,-0.0035612535612535,0.3485254691689007,Over,,,,,,,,,,,,,170.0,2.7,0.3703703703703703,-0.0035612535612535,0.3485254691689007,Over,170.0,2.7,0.3703703703703703,-0.0035612535612535,0.3470031545741324,Over,794d0d208dfb1933357ad4f8076b51df,,,,,,,160.0,2.6,0.3846153846153846,0.0142450142450142,0.3499999999999999,Over,170.0,2.7,0.3703703703703703,-0.0035612535612535,0.3470031545741324,Over,0.5,5,0.3482114494972133
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Dylan Cozens,Under,0.5,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.0078255078255078,0.6514745308310992,Under,,,,,,,,,,,,,-225.0,1.4444444444444444,0.6923076923076923,-0.0078255078255078,0.6514745308310992,Under,-230.0,1.434782608695652,0.696969696969697,-0.0019980019980019,0.6529968454258674,Under,794d0d208dfb1933357ad4f8076b51df,,,,,,,-250.0,1.4,0.7142857142857143,0.0196470196470196,0.6499999999999999,Under,-230.0,1.434782608695652,0.696969696969697,-0.0019980019980019,0.6529968454258674,Under,0.5,5,0.6517885505027866
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Dylan Larkin,Over,0.5,,,,,,,140.0,2.4,0.4166666666666667,0.0020353886235345,0.388739946380697,Over,,,,,,,,,,,,,145.0,2.45,0.4081632653061224,-0.0085938630771458,0.3847181405289874,Over,145.0,2.45,0.4081632653061224,-0.0085938630771458,0.3838517538054268,Over,794d0d208dfb1933357ad4f8076b51df,,,,,,,135.0,2.35,0.425531914893617,0.0131169489072224,0.3896103896103896,Over,140.0,2.4,0.4166666666666667,0.0020353886235345,0.388739946380697,Over,0.5,5,0.3871320353412396
794d0d208dfb1933357ad4f8076b51df,Detroit Red Wings @ Buffalo Sabres,player_assists,Dylan Larkin,Under,0.5,,,,,,,-190.0,1.526315789473684,0.6551724137931035,-0.0022749042145593,0.611260053619303,Under,,,,,,,,,,,,,-188.0,1.5319148936170213,0.6527777777777778,-0.0052681992337165,0.6152818594710127,Under,-190.0,1.526315789473684,0.6551724137931035,-0.0022749042145593,0.6161482461945732,Under,794d0d208dfb1933357ad4f8076b51df,,,,,,,-200.0,1.5,0.6666666666666666,0.0120929118773944,0.6103896103896104,Under,-190.0,1.526315789473684,0.6551724137931035,-0.0022749042145593,0.611260053619303,Under,0.5,5,0.6128679646587604
