event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Evgenii Dadonov,Yes,,370.0,4.7,0.2127659574468085,0.0007165684289241,0.185013876040703,Yes,333.0,4.33,0.23094688221709,0.0234427243917761,0.2008233758409479,Yes,,,,,,,425.0,5.25,0.1904761904761904,-0.0271456402843484,0.165631469979296,Yes,380.0,4.8,0.2083333333333333,-0.0044567062818335,0.1923076923076923,Over,f54bea2b4d17e9c599edab55d475f550,320.0,4.2,0.238095238095238,0.0323781692394611,0.2070393374741201,Yes,365.0,4.65,0.2150537634408602,0.0056239388794566,0.1971468805485826,Over,375.0,4.75,0.2105263157894736,-0.001167232597623,0.183066361556064,Over,0.5,430.0,5.3,0.1886792452830188,-0.0293918217758129,0.1640689089417555,Yes,5,0.1845153936553645
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Hendrix Lapierre,Yes,,440.0,5.4,0.1851851851851851,0.067824074074074,0.1610305958132045,Yes,650.0,7.5,0.1333333333333333,0.0030092592592592,0.1159420289855072,Yes,,,,,,,800.0,9.0,0.1111111111111111,-0.0247685185185185,0.0966183574879227,Yes,750.0,8.5,0.1176470588235294,0.0011158935118762,0.1090146750524109,Over,f54bea2b4d17e9c599edab55d475f550,700.0,8.0,0.125,-0.0074074074074074,0.108695652173913,Yes,720.0,8.2,0.1219512195121951,0.0075721345448748,0.1118868600071607,Over,800.0,9.0,0.1111111111111111,-0.0086880280567511,0.0966183574879227,Over,0.5,900.0,10.0,0.1,-0.0386574074074073,0.0869565217391304,Yes,5,0.1138486312399356
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Ilya Lyubushkin,Yes,,1600.0,17.0,0.0588235294117647,-0.0177665471783118,0.0511508951406649,Yes,1000.0,11.0,0.0909090909090909,0.0223404046933458,0.0790513833992094,Yes,,,,,,,1200.0,13.0,0.0769230769230769,0.0048578872108283,0.0668896321070234,Yes,1200.0,13.0,0.0769230769230769,0.0082956259426847,0.07209136331192,Over,f54bea2b4d17e9c599edab55d475f550,1000.0,11.0,0.0909090909090909,0.0223404046933458,0.0790513833992094,Yes,1175.0,12.75,0.0784313725490196,0.0105580693815987,0.0727340171543179,Over,1600.0,17.0,0.0588235294117647,-0.0188536953242835,0.0511508951406649,Over,0.5,2000.0,21.0,0.0476190476190476,-0.0317721494192082,0.041407867494824,Yes,5,0.0635102323081862
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Ivan Miroshnichenko,Yes,,440.0,5.4,0.1851851851851851,0.0673338779956427,0.1610305958132045,Yes,750.0,8.5,0.1176470588235294,-0.017088779956427,0.1023017902813299,Yes,,,,,,,700.0,8.0,0.125,-0.0078976034858387,0.108695652173913,Yes,650.0,7.5,0.1333333333333333,-0.0037558685446009,0.1240875912408759,Over,f54bea2b4d17e9c599edab55d475f550,800.0,9.0,0.1111111111111111,-0.0252587145969498,0.0966183574879227,Yes,610.0,7.1,0.1408450704225352,0.0075117370892018,0.1292210567849275,Over,650.0,7.5,0.1333333333333333,-0.0037558685446009,0.1159420289855072,Over,0.5,750.0,8.5,0.1176470588235294,-0.017088779956427,0.1023017902813299,Yes,5,0.11418963720754
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Jakob Chychrun,Yes,,575.0,6.75,0.1481481481481481,-0.0174346024346024,0.1288244766505636,Yes,500.0,6.0,0.1666666666666666,0.0057135457135457,0.144927536231884,Yes,,,,,,,450.0,5.5,0.1818181818181818,0.0246529396529396,0.1581027667984189,Yes,425.0,5.25,0.1904761904761904,-0.0018492834026814,0.1764705882352941,Over,f54bea2b4d17e9c599edab55d475f550,550.0,6.5,0.1538461538461538,-0.0103120953120952,0.1337792642140468,Yes,415.0,5.15,0.1941747572815534,0.0036985668053629,0.17787913340935,Over,425.0,5.25,0.1904761904761904,-0.0018492834026814,0.165631469979296,Over,0.5,525.0,6.25,0.16,-0.0026197876197876,0.1391304347826087,Yes,5,0.1409528957355044
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Jakub Vrana,Yes,,410.0,5.1,0.196078431372549,,0.1705029838022165,Yes,,,,,,,,,,,,,,,,,,,,,,,,,f54bea2b4d17e9c599edab55d475f550,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.1705029838022165
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Jamie Benn,Yes,,275.0,3.75,0.2666666666666666,0.0269795127353267,0.2318840579710145,Yes,300.0,4.0,0.25,0.0061461794019933,0.2173913043478261,Yes,,,,,,,320.0,4.2,0.238095238095238,-0.008734772978959,0.2070393374741201,Yes,300.0,4.0,0.25,-0.0015822784810126,0.2307692307692307,Over,f54bea2b4d17e9c599edab55d475f550,320.0,4.2,0.238095238095238,-0.008734772978959,0.2070393374741201,Yes,295.0,3.95,0.2531645569620253,0.0031645569620252,0.2321411720298197,Over,300.0,4.0,0.25,-0.0015822784810126,0.2173913043478261,Over,0.5,330.0,4.3,0.2325581395348837,-0.015656146179402,0.2022244691607684,Yes,5,0.2131157012855698
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Jason Robertson,Yes,,175.0,2.75,0.3636363636363636,0.0651951095499482,0.3162055335968379,Yes,250.0,3.5,0.2857142857142857,-0.0322074878526491,0.2484472049689441,Yes,,,,,,,210.0,3.1,0.3225806451612903,0.0138754614561065,0.2805049088359046,Yes,200.0,3.0,0.3333333333333333,0.0185185185185184,0.3076923076923077,Over,f54bea2b4d17e9c599edab55d475f550,260.0,3.6,0.2777777777777778,-0.042128122773284,0.2415458937198067,Yes,200.0,3.0,0.3333333333333333,0.0185185185185184,0.3043478260869565,Over,200.0,3.0,0.3333333333333333,0.0185185185185184,0.2898550724637681,Over,0.5,225.0,3.25,0.3076923076923077,-0.0047349603801216,0.2675585284280937,Yes,5,0.2708524139099174
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,John Carlson,Yes,,525.0,6.25,0.16,0.0143956043956044,0.1391304347826087,Yes,600.0,7.0,0.1428571428571428,-0.007032967032967,0.124223602484472,Yes,,,,,,,550.0,6.5,0.1538461538461538,0.0067032967032967,0.1337792642140468,Yes,550.0,6.5,0.1538461538461538,-0.0135207929325576,0.1428571428571428,Over,f54bea2b4d17e9c599edab55d475f550,600.0,7.0,0.1428571428571428,-0.007032967032967,0.124223602484472,Yes,495.0,5.95,0.1680672268907563,0.007810816634346,0.1540284360189573,Over,500.0,6.0,0.1666666666666666,0.0057099762982116,0.144927536231884,Over,0.5,600.0,7.0,0.1428571428571428,-0.007032967032967,0.124223602484472,Yes,5,0.1291161012900143
f54bea2b4d17e9c599edab55d475f550,Washington Capitals @ Dallas Stars,player_goal_scorer_anytime,Lars Eller,Yes,,440.0,5.4,0.1851851851851851,0.0231481481481481,0.1610305958132045,Yes,500.0,6.0,0.1666666666666666,0.0,0.144927536231884,Yes,,,,,,,500.0,6.0,0.1666666666666666,0.0,0.144927536231884,Yes,500.0,6.0,0.1666666666666666,-0.0028735632183908,0.1549295774647887,Over,f54bea2b4d17e9c599edab55d475f550,500.0,6.0,0.1666666666666666,0.0,0.144927536231884,Yes,480.0,5.8,0.1724137931034483,0.0057471264367816,0.1580645161290322,Over,500.0,6.0,0.1666666666666666,-0.0028735632183908,0.144927536231884,Over,0.5,575.0,6.75,0.1481481481481481,-0.0231481481481481,0.1288244766505636,Yes,5,0.144927536231884
