event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,values_populated,avg_dejuiced_prob
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Adam Klapka,Yes,,600.0,7.0,0.1428571428571428,0.0,0.124223602484472,Yes,,,,,,,,,,,,,600.0,7.0,0.1428571428571428,0.0,0.124223602484472,Yes,,,,,,,,,,,,,3c06fb40b72af0745fe1c30e14c5ccae,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.124223602484472
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Alex Kerfoot,Yes,,450.0,5.5,0.1818181818181818,0.0286779886779886,0.1581027667984189,Yes,550.0,6.5,0.1538461538461538,-0.0048884448884448,0.1337792642140468,Yes,,,,,,,450.0,5.5,0.1818181818181818,0.0286779886779886,0.1581027667984189,Yes,600.0,7.0,0.1428571428571428,-0.018075258075258,0.124223602484472,Yes,600.0,7.0,0.1428571428571428,-0.0167105621651076,0.1327433628318584,Over,3c06fb40b72af0745fe1c30e14c5ccae,550.0,6.5,0.1538461538461538,-0.0048884448884448,0.1337792642140468,Yes,505.0,6.05,0.1652892561983471,0.0169376078466987,0.1500731186920144,Over,550.0,6.5,0.1538461538461538,-0.0002270456815911,0.1337792642140468,Over,0.5,650.0,7.5,0.1333333333333333,-0.0295038295038294,0.1159420289855072,Yes,6,0.1373216155824851
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Andrei Kuzmenko,Yes,,285.0,3.85,0.2597402597402597,0.0607166136685587,0.2258610954263128,Yes,,,,,,,,,,,,,280.0,3.8,0.2631578947368421,0.0652734603306685,0.2288329519450801,Yes,475.0,5.75,0.1739130434782608,-0.0537196746807731,0.1512287334593572,Yes,450.0,5.5,0.1818181818181818,-0.0105072920606901,0.1680672268907563,Over,3c06fb40b72af0745fe1c30e14c5ccae,,,,,,,415.0,5.15,0.1941747572815534,0.0080275711343672,0.1764778988359086,Over,425.0,5.25,0.1904761904761904,0.0024797209263228,0.165631469979296,Over,0.5,525.0,6.25,0.16,-0.0722703993184542,0.1391304347826087,Yes,4,0.1862633039033397
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Barrett Hayton,Yes,,380.0,4.8,0.2083333333333333,0.0159996247302749,0.1811594202898551,Yes,400.0,5.0,0.2,0.0059996247302748,0.1739130434782609,Yes,,,,,,,380.0,4.8,0.2083333333333333,0.0159996247302749,0.1811594202898551,Yes,450.0,5.5,0.1818181818181818,-0.0158185570879069,0.1581027667984189,Yes,425.0,5.25,0.1904761904761904,-0.0095771641990129,0.1764705882352941,Over,3c06fb40b72af0745fe1c30e14c5ccae,410.0,5.1,0.196078431372549,0.0012937423773337,0.1705029838022165,Yes,390.0,4.9,0.2040816326530612,0.008563425370148,0.1853621249761131,Over,400.0,5.0,0.2,0.0031212484993997,0.1739130434782609,Over,0.5,470.0,5.7,0.175438596491228,-0.0234740594802514,0.15255530129672,Yes,6,0.1695654893258877
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Blake Coleman,Yes,,325.0,4.25,0.2352941176470588,-0.0202937207271572,0.2046035805626598,Yes,290.0,3.9,0.2564102564102564,0.0050456457886798,0.2229654403567447,Yes,,,,,,,325.0,4.25,0.2352941176470588,-0.0202937207271572,0.2046035805626598,Yes,275.0,3.75,0.2666666666666666,0.0173533380963721,0.2318840579710145,Yes,260.0,3.6,0.2777777777777778,-0.0009696186166774,0.2577319587628865,Over,3c06fb40b72af0745fe1c30e14c5ccae,290.0,3.9,0.2564102564102564,0.0050456457886798,0.2229654403567447,Yes,240.0,3.4,0.2941176470588235,0.0208168737580501,0.2660642570281124,Over,250.0,3.5,0.2857142857142857,0.009612391965333,0.2484472049689441,Over,0.5,280.0,3.8,0.2631578947368421,0.0131428117805826,0.2288329519450801,Yes,6,0.2193091752924839
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Brayden Pachal,Yes,,1300.0,14.0,0.0714285714285714,0.0095673404496933,0.062111801242236,Yes,1500.0,16.0,0.0625,-0.0011469452645923,0.0543478260869565,Yes,,,,,,,1300.0,14.0,0.0714285714285714,0.0095673404496933,0.062111801242236,Yes,1500.0,16.0,0.0625,-0.0011469452645923,0.0543478260869565,Yes,1100.0,12.0,0.0833333333333333,0.0076388888888888,0.0783410138248847,Over,3c06fb40b72af0745fe1c30e14c5ccae,1600.0,17.0,0.0588235294117647,-0.0055587099704746,0.0511508951406649,Yes,1025.0,11.25,0.0888888888888888,0.0159722222222222,0.0816401506260778,Over,1500.0,16.0,0.0625,-0.0236111111111111,0.0543478260869565,Over,0.5,1750.0,18.5,0.054054054054054,-0.0112820803997274,0.0470035252643948,Yes,6,0.0551789458439074
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Clayton Keller,Yes,,170.0,2.7,0.3703703703703703,0.0284996861268047,0.322061191626409,Yes,200.0,3.0,0.3333333333333333,-0.0159447583176396,0.2898550724637681,Yes,,,,,,,170.0,2.7,0.3703703703703703,0.0284996861268047,0.322061191626409,Yes,200.0,3.0,0.3333333333333333,-0.0159447583176396,0.2898550724637681,Yes,185.0,2.85,0.3508771929824561,-0.0004936583883952,0.3236245954692557,Over,3c06fb40b72af0745fe1c30e14c5ccae,200.0,3.0,0.3333333333333333,-0.0159447583176396,0.2898550724637681,Yes,175.0,2.75,0.3636363636363636,0.0165185691501481,0.3284210526315789,Over,180.0,2.8,0.3571428571428571,0.0078605604921394,0.3105590062111801,Over,0.5,195.0,2.95,0.3389830508474576,-0.0091650973006904,0.2947678703021371,Yes,6,0.3014092451577099
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Connor Zary,Yes,,285.0,3.85,0.2597402597402597,0.0187429720074434,0.2258610954263128,Yes,340.0,4.4,0.2272727272727272,-0.0202180669535955,0.1976284584980237,Yes,,,,,,,280.0,3.8,0.2631578947368421,0.0228441340033422,0.2288329519450801,Yes,310.0,4.1,0.2439024390243902,-0.0002624128515999,0.2120890774125133,Yes,290.0,3.9,0.2564102564102564,0.0011130987875174,0.2368692070030896,Over,3c06fb40b72af0745fe1c30e14c5ccae,330.0,4.3,0.2325581395348837,-0.0138755722390077,0.2022244691607684,Yes,275.0,3.75,0.2666666666666666,0.014788312462731,0.2427332993370729,Over,275.0,3.75,0.2666666666666666,0.014788312462731,0.2318840579710145,Over,0.5,320.0,4.2,0.238095238095238,-0.0072310539665825,0.2070393374741201,Yes,6,0.2122792316528031
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Daniil Miromanov,Yes,,750.0,8.5,0.1176470588235294,0.0203619909502262,0.1023017902813299,Yes,,,,,,,,,,,,,750.0,8.5,0.1176470588235294,0.0203619909502262,0.1023017902813299,Yes,,,,,,,950.0,10.5,0.0952380952380952,-0.0112590799031477,0.0892193308550185,Over,3c06fb40b72af0745fe1c30e14c5ccae,,,,,,,785.0,8.85,0.1129943502824858,0.0153753026634382,0.1026386133541963,Over,900.0,10.0,0.1,-0.0041162227602905,0.0869565217391304,Over,0.5,1200.0,13.0,0.0769230769230769,-0.0407239819004524,0.0668896321070234,Yes,3,0.0904977375565611
3c06fb40b72af0745fe1c30e14c5ccae,Utah Hockey Club @ Calgary Flames,player_goal_scorer_anytime,Dylan Guenther,Yes,,195.0,2.95,0.3389830508474576,0.0168975843729807,0.2947678703021371,Yes,210.0,3.1,0.3225806451612903,-0.0027853024504199,0.2805049088359046,Yes,,,,,,,195.0,2.95,0.3389830508474576,0.0168975843729807,0.2947678703021371,Yes,220.0,3.2,0.3125,-0.0148820766439683,0.2717391304347826,Yes,210.0,3.1,0.3225806451612903,-0.0053469651565897,0.2974504249291785,Over,3c06fb40b72af0745fe1c30e14c5ccae,200.0,3.0,0.3333333333333333,0.0101179233560316,0.2898550724637681,Yes,205.0,3.05,0.3278688524590164,0.001703977907045,0.2972115545166138,Over,210.0,3.1,0.3225806451612903,-0.0053469651565897,0.2805049088359046,Over,0.5,230.0,3.3,0.303030303030303,-0.0262457130076047,0.2635046113306983,Yes,6,0.2825232439449046
