value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,250.0,0.13664668209553854,Carolina Hurricanes @ New York Islanders,player_goals,Bo Horvat,Over,0.5,,,,,,185.0,250.0,155.0,165.0,0.3247561948844396,3.5
fanduel,280.0,0.12825262392750902,Carolina Hurricanes @ New York Islanders,player_goals,Mathew Barzal,Over,0.5,,,,,,200.0,280.0,185.0,195.0,0.2969085852440813,3.8
fanduel,170.0,0.050910836308079244,Tampa Bay Lightning @ Detroit Red Wings,player_goals,Dylan Larkin,Over,0.5,,,,,,140.0,170.0,120.0,125.0,0.3892262356696589,2.7
fanduel,220.0,0.07378595444719327,New Jersey Devils @ Montréal Canadiens,player_goals,Patrik Laine,Over,0.5,,,,,,165.0,220.0,160.0,165.0,0.3355581107647479,3.2
fanduel,280.0,0.10069291908791467,Nashville Predators @ Anaheim Ducks,player_goals,Frank Vatrano,Over,0.5,,,,,,210.0,280.0,200.0,200.0,0.2896560313389249,3.8
ballybet,200.0,0.08229459207153811,Buffalo Sabres @ Edmonton Oilers,player_power_play_points,Evan Bouchard,Over,0.5,200.0,155.0,,,,160.0,,145.0,155.0,0.360764864023846,3.0
fanduel,370.0,0.12889307858966448,Colorado Avalanche @ Boston Bruins,player_goals,Morgan Geekie,Over,0.5,,,,,,290.0,370.0,245.0,250.0,0.2401900167212052,4.7
fanduel,240.0,0.07384507526391926,Tampa Bay Lightning @ Detroit Red Wings,player_goals,Lucas Raymond,Over,0.5,,,,,,185.0,240.0,175.0,180.0,0.3158367868423292,3.4
fanduel,280.0,0.08785688291176519,Toronto Maple Leafs @ Ottawa Senators,player_goals,Bobby McMann,Over,0.5,,,,,,230.0,280.0,195.0,200.0,0.2862781270820435,3.8
fanduel,250.0,0.09201757271793642,Calgary Flames @ Minnesota Wild,player_goal_scorer_anytime,Joel Eriksson Ek,Yes,,165.0,210.0,,165.0,200.0,190.0,250.0,190.0,195.0,0.3120050207765533,3.5
fanduel,390.0,0.11894529357089545,Nashville Predators @ Anaheim Ducks,player_goals,Trevor Zegras,Over,0.5,,,,,,290.0,390.0,275.0,275.0,0.2283561823614072,4.9
