value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,350.0,0.15008803210455057,St Louis Blues @ Minnesota Wild,player_goals,Dylan Holloway,Over,0.5,,,,,,240.0,350.0,225.0,230.0,0.2555751182454557,4.5
fanduel,160.0,0.03025414039173313,Ottawa Senators @ Detroit Red Wings,player_goals,Brady Tkachuk,Over,0.5,,,,,,125.0,160.0,115.0,120.0,0.3962515924583589,2.6
fanduel,270.0,0.08148072831920472,St Louis Blues @ Minnesota Wild,player_goals,Marco Rossi,Over,0.5,,,,,,200.0,270.0,190.0,195.0,0.2922920887349202,3.7
fanduel,185.0,0.03756209639121777,Ottawa Senators @ Detroit Red Wings,player_goals,Dylan Larkin,Over,0.5,,,,,,140.0,185.0,135.0,140.0,0.3640568759267431,2.85
fanduel,220.0,0.05689947442004617,Edmonton Oilers @ Boston Bruins,player_goals,Zach Hyman,Over,0.5,,,,,,165.0,220.0,160.0,165.0,0.3302810857562644,3.2
fanduel,350.0,0.10754551012338487,Carolina Hurricanes @ Tampa Bay Lightning,player_goals,Anthony Cirelli,Over,0.5,,,,,,260.0,350.0,235.0,250.0,0.2461212244718633,4.5
draftkings,600.0,0.19959558641869735,Columbus Blue Jackets @ Pittsburgh Penguins,player_goal_scorer_anytime,Anthony Beauvillier,Yes,,310.0,380.0,,300.0,600.0,600.0,380.0,530.0,450.0,0.1713707980598139,7.0
fanduel,145.0,0.01551085335244995,Edmonton Oilers @ Boston Bruins,player_goals,David Pastrnak,Over,0.5,,,,,,120.0,145.0,105.0,110.0,0.4144942258581428,2.45
fanduel,250.0,0.05857498352131918,Nashville Predators @ Winnipeg Jets,player_goals,Nikolaj Ehlers,Over,0.5,,,,,,190.0,250.0,180.0,190.0,0.3024499952918055,3.5
fanduel,220.0,0.04567616801843477,Nashville Predators @ Winnipeg Jets,player_goals,Gabriel Vilardi,Over,0.5,,,,,,175.0,220.0,160.0,165.0,0.3267738025057609,3.2
