value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,480.0,0.587741636868452,Philadelphia Flyers @ Pittsburgh Penguins,player_goal_scorer_anytime,Bobby Brink,Yes,,370.0,-2000.0,,360.0,475.0,450.0,480.0,435.0,450.0,0.2737485580807676,5.8
draftkings,475.0,0.5740542089644136,Philadelphia Flyers @ Pittsburgh Penguins,player_goal_scorer_anytime,Bobby Brink,Yes,,370.0,-2000.0,,360.0,475.0,450.0,480.0,435.0,450.0,0.2737485580807676,5.75
ballybet,370.0,0.2866182229796077,Philadelphia Flyers @ Pittsburgh Penguins,player_goal_scorer_anytime,Bobby Brink,Yes,,370.0,-2000.0,,360.0,475.0,450.0,480.0,435.0,450.0,0.2737485580807676,4.7
bovada,360.0,0.25924336717153085,Philadelphia Flyers @ Pittsburgh Penguins,player_goal_scorer_anytime,Bobby Brink,Yes,,370.0,-2000.0,,360.0,475.0,450.0,480.0,435.0,450.0,0.2737485580807676,4.6
fanduel,240.0,0.08572981398986279,Carolina Hurricanes @ Nashville Predators,player_goals,Seth Jarvis,Over,0.5,,,,,,175.0,240.0,165.0,170.0,0.3193322982323126,3.4
fanduel,210.0,0.06698392534238162,Carolina Hurricanes @ Nashville Predators,player_goals,Sebastian Aho,Over,0.5,,,,,,155.0,210.0,150.0,150.0,0.3441883630136715,3.1
ballybet,225.0,0.08091309051084106,Washington Capitals @ Boston Bruins,player_power_play_points,David Pastrnak,Over,0.5,225.0,170.0,,,,170.0,,160.0,175.0,0.3325886432341049,3.25
fanduel,330.0,0.11234908306951574,New York Rangers @ New Jersey Devils,player_goals,Alexis Lafrenière,Over,0.5,,,,,,240.0,330.0,225.0,230.0,0.2586858332719804,4.3
draftkings,550.0,0.1925787413539637,New York Rangers @ New Jersey Devils,player_goal_scorer_anytime,Paul Cotter,Yes,,310.0,333.0,,300.0,550.0,450.0,340.0,425.0,450.0,0.1834736525159944,6.5
ballybet,-315.0,-0.015988534534653764,Montréal Canadiens @ Columbus Blue Jackets,player_power_play_points,Patrik Laine,Under,0.5,-315.0,-450.0,,,,-450.0,,-480.0,,0.7469002689676725,1.3174603174603174
betmgm,200.0,0.004851109798636122,New York Rangers @ New Jersey Devils,player_goal_scorer_anytime,Nico Hischier,Yes,,120.0,200.0,,125.0,170.0,160.0,190.0,155.0,160.0,0.3349503699328787,3.0
fanduel,210.0,0.0417171348990335,New York Rangers @ New Jersey Devils,player_goals,Timo Meier,Over,0.5,,,,,,160.0,210.0,160.0,160.0,0.3360377854513011,3.1
betmgm,240.0,0.022079301450254385,San Jose Sharks @ Vancouver Canucks,player_goal_scorer_anytime,J.T. Miller,Yes,,135.0,240.0,,135.0,215.0,200.0,240.0,190.0,195.0,0.3006115592500748,3.4
fanduel,240.0,0.022079301450254385,San Jose Sharks @ Vancouver Canucks,player_goal_scorer_anytime,J.T. Miller,Yes,,135.0,240.0,,135.0,215.0,200.0,240.0,190.0,195.0,0.3006115592500748,3.4
fanduel,390.0,0.11056954366479055,Washington Capitals @ Boston Bruins,player_goals,Aliaksei Protas,Over,0.5,,,,,,290.0,390.0,270.0,275.0,0.2266468456458756,4.9
draftkings,850.0,0.27969720907921625,Washington Capitals @ Boston Bruins,player_goal_scorer_anytime,Hendrix Lapierre,Yes,,440.0,450.0,,440.0,850.0,800.0,430.0,745.0,900.0,0.1347049693767596,9.5
fanduel,430.0,0.12038711330721574,Chicago Blackhawks @ Minnesota Wild,player_goals,Tyler Bertuzzi,Over,0.5,,,,,,320.0,430.0,295.0,300.0,0.2113937949636256,5.3
fanduel,260.0,0.05068183979709895,St Louis Blues @ Detroit Red Wings,player_goals,Alex DeBrincat,Over,0.5,,,,,,200.0,260.0,195.0,200.0,0.2918560666103053,3.6
fanduel,210.0,0.029568900464025827,New York Rangers @ New Jersey Devils,player_goals,Artemi Panarin,Over,0.5,,,,,,165.0,210.0,160.0,165.0,0.3321190001496857,3.1
betmgm,1200.0,0.38310642658468685,Tampa Bay Lightning @ Florida Panthers,player_goal_scorer_anytime,Darren Raddysh,Yes,,450.0,1200.0,,440.0,,800.0,1200.0,720.0,850.0,0.1063928020449759,13.0
fanduel,1200.0,0.38310642658468685,Tampa Bay Lightning @ Florida Panthers,player_goal_scorer_anytime,Darren Raddysh,Yes,,450.0,1200.0,,440.0,,800.0,1200.0,720.0,850.0,0.1063928020449759,13.0
fanduel,180.0,0.01700678320858784,Tampa Bay Lightning @ Florida Panthers,player_goals,Brayden Point,Over,0.5,,,,,,140.0,180.0,140.0,145.0,0.3632167082887814,2.8
fanduel,290.0,0.057649192160208695,New York Rangers @ New Jersey Devils,player_goals,Stefan Noesen,Over,0.5,,,,,,230.0,290.0,210.0,220.0,0.2711921005538997,3.9
betmgm,320.0,0.0407902015645063,Dallas Stars @ Utah Hockey Club,player_goal_scorer_anytime,Mason Marchment,Yes,,200.0,320.0,,195.0,260.0,250.0,310.0,230.0,240.0,0.247807190848692,4.2
betmgm,750.0,0.2157929027494243,Dallas Stars @ Utah Hockey Club,player_goal_scorer_anytime,Michael Carcone,Yes,,420.0,750.0,,420.0,450.0,450.0,600.0,430.0,450.0,0.1430344591469911,8.5
fanduel,210.0,0.023366047210811036,Dallas Stars @ Utah Hockey Club,player_goals,Wyatt Johnston,Over,0.5,,,,,,165.0,210.0,160.0,170.0,0.3301180797454229,3.1
fanduel,210.0,-0.007270680335663471,St Louis Blues @ Detroit Red Wings,player_goal_scorer_anytime,Dylan Larkin,Yes,,143.0,195.0,,130.0,185.0,175.0,210.0,170.0,175.0,0.3202352644078505,3.1
fanduel,350.0,0.07389256575719072,Dallas Stars @ Utah Hockey Club,player_goals,Logan Cooley,Over,0.5,,,,,,275.0,350.0,250.0,260.0,0.2386427923904868,4.5
fanduel,230.0,0.029722274829688144,Buffalo Sabres @ New York Islanders,player_goals,Bo Horvat,Over,0.5,,,,,,185.0,230.0,175.0,180.0,0.3120370529786934,3.3
betmgm,320.0,0.026214666073729243,Buffalo Sabres @ New York Islanders,player_goal_scorer_anytime,Anthony Duclair,Yes,,210.0,320.0,,210.0,260.0,,310.0,,,0.2443368252556498,4.2
ballybet,-235.0,-0.019961576301820272,Anaheim Ducks @ Vegas Golden Knights,player_power_play_points,Shea Theodore,Under,0.5,-235.0,-300.0,,,,-300.0,,-325.0,,0.6874896405046933,1.425531914893617
fanduel,330.0,0.06597862134114418,Washington Capitals @ Boston Bruins,player_goals,Pavel Zacha,Over,0.5,,,,,,260.0,330.0,240.0,250.0,0.2479020049630568,4.3
betmgm,210.0,-0.017391304347826098,Tampa Bay Lightning @ Florida Panthers,player_goal_scorer_anytime,Carter Verhaeghe,Yes,,140.0,210.0,,140.0,,190.0,200.0,185.0,190.0,0.3169705469845722,3.1
ballybet,300.0,0.06482953771919164,Dallas Stars @ Utah Hockey Club,player_power_play_points,Clayton Keller,Over,0.5,300.0,240.0,,,,235.0,,220.0,240.0,0.2662073844297979,4.0
