value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
draftkings,180.0,0.026459247440499656,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Jack Eichel,Yes,,118.0,140.0,,118.0,180.0,165.0,140.0,170.0,150.0,0.3665925883716071,2.8
draftkings,750.0,0.3170442355019878,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Tanner Pearson,Yes,,420.0,400.0,,420.0,750.0,700.0,430.0,610.0,500.0,0.1549463806472927,8.5
fanduel,260.0,0.08904115069461671,Nashville Predators @ Toronto Maple Leafs,player_goals,Jonathan Marchessault,Over,0.5,,,,,,185.0,260.0,185.0,185.0,0.3025114307485046,3.6
fanduel,250.0,0.07796873295035578,Nashville Predators @ Toronto Maple Leafs,player_goals,Steven Stamkos,Over,0.5,,,,,,185.0,250.0,175.0,180.0,0.3079910665572445,3.5
draftkings,390.0,0.0901054196248704,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Victor Olofsson,Yes,,260.0,280.0,,260.0,390.0,360.0,290.0,335.0,300.0,0.2224704938009939,4.9
draftkings,550.0,0.14689275004804103,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Fraser Minten,Yes,,380.0,350.0,,360.0,550.0,500.0,370.0,475.0,475.0,0.1764450384689294,6.5
fanduel,700.0,0.19686740480691278,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Pontus Holmberg,Yes,,380.0,500.0,,360.0,600.0,600.0,700.0,530.0,550.0,0.1496084256008641,8.0
fanduel,260.0,0.05140584237787493,Boston Bruins @ Chicago Blackhawks,player_goals,Brad Marchand,Over,0.5,,,,,,200.0,260.0,195.0,200.0,0.2920571784382986,3.6
ballybet,140.0,0.04515998019380807,Dallas Stars @ Los Angeles Kings,player_shots_on_goal,Warren Foegele,Over,2.5,140.0,110.0,110.0,115.0,115.0,110.0,116.0,105.0,110.0,0.4354833250807534,2.4
fanduel,170.0,0.01005861502892591,Nashville Predators @ Toronto Maple Leafs,player_goals,Filip Forsberg,Over,0.5,,,,,,140.0,170.0,130.0,135.0,0.3740957833440466,2.7
draftkings,800.0,0.2145246058289536,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Tanner Jeannot,Yes,,460.0,550.0,,460.0,800.0,750.0,550.0,675.0,700.0,0.1349471784254393,9.0
betonlineag,152.0,0.049067739279859635,Nashville Predators @ Toronto Maple Leafs,player_shots_on_goal,Jonathan Marchessault,Under,2.5,115.0,120.0,152.0,125.0,126.0,115.0,136.0,115.0,120.0,0.4162967219364522,2.52
fanduel,460.0,0.11925734627132445,Nashville Predators @ Toronto Maple Leafs,player_goals,Roman Josi,Over,0.5,,,,,,340.0,460.0,325.0,325.0,0.1998673832627365,5.6
draftkings,310.0,0.02299567295882654,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Jason Robertson,Yes,,195.0,290.0,,195.0,310.0,275.0,290.0,260.0,260.0,0.2495111397460553,4.1
fanduel,160.0,0.004502966942411257,Nashville Predators @ Toronto Maple Leafs,player_goals,William Nylander,Over,0.5,,,,,,135.0,160.0,125.0,125.0,0.3863472949778505,2.6
fanduel,210.0,0.020978321138874545,Dallas Stars @ Los Angeles Kings,player_goals,Adrian Kempe,Over,0.5,,,,,,165.0,210.0,165.0,170.0,0.3293478455286692,3.1
draftkings,800.0,0.1975951823419395,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Mavrik Bourque,Yes,,480.0,550.0,,475.0,800.0,750.0,550.0,705.0,750.0,0.1330661313713266,9.0
fanduel,1100.0,0.30312548857967125,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Connor Dewar,Yes,,500.0,950.0,,475.0,850.0,800.0,1100.0,750.0,800.0,0.1085937907149726,12.0
draftkings,900.0,0.22887782115134314,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Nikita Grebyonkin,Yes,,410.0,850.0,,400.0,900.0,700.0,850.0,665.0,700.0,0.1228877821151343,10.0
draftkings,600.0,0.12077294685990347,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Alexander Holtz,Yes,,350.0,500.0,,350.0,600.0,600.0,500.0,565.0,575.0,0.1601104209799862,7.0
fanduel,450.0,0.10491524269679298,Nashville Predators @ Toronto Maple Leafs,player_goals,Gustav Nyquist,Over,0.5,,,,,,400.0,450.0,300.0,300.0,0.200893680490326,5.5
betmgm,375.0,0.03970682859043084,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Alex Laferriere,Yes,,240.0,375.0,,240.0,330.0,300.0,340.0,285.0,275.0,0.2188856481243012,4.75
fanduel,850.0,0.18400261290286823,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Colton Sissons,Yes,,460.0,750.0,,450.0,650.0,650.0,850.0,580.0,600.0,0.1246318539897756,9.5
fanduel,360.0,0.05925311474412931,Nashville Predators @ Toronto Maple Leafs,player_goals,Ryan O'Reilly,Over,0.5,,,,,,290.0,360.0,270.0,275.0,0.2302724162487238,4.6
draftkings,400.0,0.03293807641633706,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Mason McTavish,Yes,,275.0,340.0,,275.0,400.0,380.0,340.0,370.0,375.0,0.2065876152832674,5.0
betonlineag,158.0,0.027245145409355187,Dallas Stars @ Los Angeles Kings,player_shots_on_goal,Adrian Kempe,Over,3.5,,125.0,158.0,140.0,150.0,125.0,,120.0,125.0,0.3981570331044012,2.58
betonlineag,167.0,0.03438542979758219,Vegas Golden Knights @ Anaheim Ducks,player_shots_on_goal,Noah Hanifin,Under,1.5,,135.0,167.0,145.0,145.0,135.0,134.0,130.0,140.0,0.3874102733324278,2.67
draftkings,750.0,0.14268526114301294,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Alex Turcotte,Yes,,430.0,600.0,,425.0,750.0,700.0,650.0,625.0,650.0,0.1344335601344721,8.5
betmgm,850.0,0.16743393009377594,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Nikita Grebyonkin,Yes,,410.0,850.0,,400.0,900.0,700.0,850.0,665.0,700.0,0.1228877821151343,9.5
fanduel,850.0,0.16743393009377594,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Nikita Grebyonkin,Yes,,410.0,850.0,,400.0,900.0,700.0,850.0,665.0,700.0,0.1228877821151343,9.5
fanduel,430.0,0.035415713196033316,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Quinton Byfield,Yes,,280.0,400.0,,280.0,380.0,360.0,430.0,345.0,350.0,0.1953614553200063,5.3
betonlineag,152.0,0.027952731082283022,Nashville Predators @ Toronto Maple Leafs,player_shots_on_goal,Auston Matthews,Over,4.5,125.0,125.0,152.0,130.0,135.0,125.0,,120.0,125.0,0.4079177504294773,2.52
draftkings,250.0,-0.02205882352941191,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Connor Bedard,Yes,,180.0,240.0,,180.0,250.0,240.0,220.0,225.0,230.0,0.2794117647058823,3.5
draftkings,390.0,0.020890774125132627,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Taylor Hall,Yes,,300.0,310.0,,300.0,390.0,340.0,300.0,325.0,325.0,0.2083450559439046,4.9
draftkings,-148.0,-0.006793176593579697,Vegas Golden Knights @ Anaheim Ducks,player_shots_on_goal,Alex Killorn,Over,1.5,-186.0,-200.0,-152.0,-155.0,-148.0,-200.0,-164.0,-210.0,-170.0,0.5927202010651218,1.6756756756756757
betonlineag,-105.0,0.0018481519137849567,Nashville Predators @ Toronto Maple Leafs,player_shots_on_goal,Filip Forsberg,Over,3.5,-125.0,-130.0,-105.0,-120.0,-120.0,-125.0,-122.0,-130.0,-125.0,0.513141736346085,1.9523809523809523
draftkings,550.0,0.06151368760064435,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Trent Frederic,Yes,,400.0,400.0,,400.0,550.0,425.0,440.0,405.0,400.0,0.1633097980924068,6.5
betmgm,333.0,-0.003880053951818785,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Mason Marchment,Yes,,225.0,333.0,,225.0,310.0,290.0,330.0,280.0,275.0,0.2300507958540834,4.33
betmgm,360.0,0.003148923876931775,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Anze Kopitar,Yes,,250.0,360.0,,250.0,330.0,300.0,330.0,285.0,300.0,0.2180758530167243,4.6
draftkings,400.0,0.013851579168463024,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Nicolas Roy,Yes,,280.0,360.0,,280.0,400.0,380.0,350.0,355.0,350.0,0.2027703158336926,5.0
draftkings,550.0,0.05690632944397356,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Philipp Kurashev,Yes,,360.0,475.0,,360.0,550.0,500.0,480.0,460.0,475.0,0.1626009737606113,6.5
draftkings,350.0,-0.0007795482155524835,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Elias Lindholm,Yes,,245.0,333.0,,245.0,350.0,340.0,310.0,315.0,325.0,0.2220489892854328,4.5
fanduel,144.0,0.01798465287985218,Vegas Golden Knights @ Anaheim Ducks,player_shots_on_goal,Trevor Zegras,Over,2.5,125.0,120.0,128.0,125.0,126.0,115.0,144.0,115.0,120.0,0.4172068249507591,2.44
betmgm,650.0,0.08184143222506401,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Lukas Reichel,Yes,,410.0,650.0,,400.0,500.0,500.0,650.0,465.0,475.0,0.1442455242966752,7.5
fanduel,650.0,0.08184143222506401,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Lukas Reichel,Yes,,410.0,650.0,,400.0,500.0,500.0,650.0,465.0,475.0,0.1442455242966752,7.5
betonlineag,-143.0,-0.01022556427998167,Nashville Predators @ Toronto Maple Leafs,player_shots_on_goal,Brady Skjei,Under,2.5,,-165.0,-143.0,-165.0,-162.0,-175.0,-176.0,-175.0,-170.0,0.5824598531191878,1.6993006993006992
fanduel,330.0,-0.01078157782744138,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Mason Marchment,Yes,,225.0,333.0,,225.0,310.0,290.0,330.0,280.0,275.0,0.2300507958540834,4.3
fanduel,-160.0,-0.015520780802960044,Vegas Golden Knights @ Anaheim Ducks,player_shots_on_goal,Olen Zellweger,Over,1.5,,-200.0,-172.0,-175.0,-175.0,-200.0,-160.0,-210.0,-200.0,0.6058333656597169,1.625
espnbet,115.0,-0.09004136239590288,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Auston Matthews,Yes,,-105.0,115.0,,-111.0,115.0,115.0,115.0,-110.0,-110.0,0.4232365756298126,2.15
fanduel,115.0,-0.03444760397422442,Nashville Predators @ Toronto Maple Leafs,player_goals,Auston Matthews,Over,0.5,,,,,,115.0,115.0,-110.0,-110.0,0.4490941376864072,2.15
draftkings,500.0,0.03205108130208556,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Nicholas Robertson,Yes,,410.0,350.0,,400.0,500.0,500.0,390.0,465.0,475.0,0.1720085135503476,6.0
ballybet,120.0,0.004440670632154364,Vegas Golden Knights @ Anaheim Ducks,player_shots_on_goal,William Karlsson,Over,2.5,120.0,105.0,102.0,100.0,100.0,103.0,108.0,100.0,105.0,0.4565639411964337,2.2
betmgm,290.0,-0.026906554990384413,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Jason Robertson,Yes,,195.0,290.0,,195.0,310.0,275.0,290.0,260.0,260.0,0.2495111397460553,3.9
fanduel,290.0,-0.026906554990384413,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Jason Robertson,Yes,,195.0,290.0,,195.0,310.0,275.0,290.0,260.0,260.0,0.2495111397460553,3.9
betmgm,950.0,0.14023480250721243,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Connor Dewar,Yes,,500.0,950.0,,475.0,850.0,800.0,1100.0,750.0,800.0,0.1085937907149726,10.5
ballybet,-360.0,-0.03772620787947589,Vegas Golden Knights @ Anaheim Ducks,player_power_play_points,Shea Theodore,Under,0.5,-360.0,-450.0,,,,-450.0,,-460.0,,0.7530838373117146,1.2777777777777777
draftkings,600.0,0.04725897920604871,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Pontus Holmberg,Yes,,380.0,500.0,,360.0,600.0,600.0,700.0,530.0,550.0,0.1496084256008641,7.0
betonlineag,-152.0,-0.017332298234140175,Vegas Golden Knights @ Anaheim Ducks,player_shots_on_goal,Alex Killorn,Over,1.5,-186.0,-200.0,-152.0,-155.0,-148.0,-200.0,-164.0,-210.0,-170.0,0.5927202010651218,1.6578947368421053
draftkings,265.0,-0.03803090383783103,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Troy Terry,Yes,,195.0,250.0,,195.0,265.0,240.0,260.0,225.0,225.0,0.2635531770307312,3.65
draftkings,850.0,0.10350383631713589,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Cole Schwindt,Yes,,525.0,750.0,,525.0,850.0,800.0,700.0,755.0,850.0,0.1161582985596985,9.5
fanduel,250.0,-0.04592611791471368,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Steven Stamkos,Yes,,215.0,230.0,,205.0,200.0,185.0,250.0,175.0,180.0,0.2725925377386532,3.5
draftkings,850.0,0.09807182554656402,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Samuel Helenius,Yes,,510.0,800.0,,500.0,850.0,750.0,750.0,730.0,800.0,0.1155865079522699,9.5
draftkings,230.0,-0.05119047619047623,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Mitch Marner,Yes,,188.0,200.0,,180.0,230.0,230.0,220.0,220.0,220.0,0.2875180375180375,3.3
fanduel,1200.0,0.18053830227743273,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Ryan Reaves,Yes,,700.0,900.0,,700.0,950.0,,1200.0,,,0.0908106386367256,13.0
ballybet,-455.0,-0.03999899958389164,Vegas Golden Knights @ Anaheim Ducks,player_power_play_points,Tomas Hertl,Under,0.5,-455.0,-550.0,,,,-600.0,,-610.0,,0.7870278471879805,1.21978021978022
betmgm,550.0,0.024374176548089155,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Keegan Kolesar,Yes,,380.0,550.0,,380.0,450.0,550.0,550.0,520.0,525.0,0.1575960271612445,6.5
fanduel,550.0,0.024374176548089155,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Keegan Kolesar,Yes,,380.0,550.0,,380.0,450.0,550.0,550.0,520.0,525.0,0.1575960271612445,6.5
betmgm,240.0,-0.050000000000000155,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Connor Bedard,Yes,,180.0,240.0,,180.0,250.0,240.0,220.0,225.0,230.0,0.2794117647058823,3.4
draftkings,600.0,0.03403477169136693,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Ilya Mikheyev,Yes,,440.0,500.0,,440.0,600.0,600.0,490.0,540.0,550.0,0.1477192530987667,7.0
ballybet,-335.0,-0.036318816219589545,Boston Bruins @ Chicago Blackhawks,player_power_play_points,David Pastrnak,Under,0.5,-335.0,-400.0,,,,-400.0,,-430.0,,0.7421452794630747,1.2985074626865671
fanduel,1100.0,0.14872953133822653,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Oliver Ekman-Larsson,Yes,,650.0,1000.0,,600.0,900.0,800.0,1100.0,775.0,850.0,0.0957274609448522,12.0
fanduel,370.0,0.018421949644355617,Dallas Stars @ Los Angeles Kings,player_goals,Trevor Moore,Over,0.5,,,,,,320.0,370.0,300.0,300.0,0.2166855212009267,4.7
draftkings,650.0,0.041134419313254345,Boston Bruins @ Chicago Blackhawks,player_goal_scorer_anytime,Mark Kastelic,Yes,,430.0,600.0,,425.0,650.0,650.0,600.0,590.0,600.0,0.1388179225751006,7.5
betmgm,210.0,-0.06027145157579927,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Adrian Kempe,Yes,,170.0,210.0,,170.0,180.0,165.0,210.0,165.0,170.0,0.3031382414271615,3.1
fanduel,210.0,-0.06027145157579927,Dallas Stars @ Los Angeles Kings,player_goal_scorer_anytime,Adrian Kempe,Yes,,170.0,210.0,,170.0,180.0,165.0,210.0,165.0,170.0,0.3031382414271615,3.1
draftkings,475.0,-0.0010869565217390686,Vegas Golden Knights @ Anaheim Ducks,player_goal_scorer_anytime,Brett Howden,Yes,,380.0,400.0,,380.0,475.0,450.0,380.0,440.0,450.0,0.1737240075614367,5.75
ballybet,130.0,-0.00495795115195885,Vegas Golden Knights @ Anaheim Ducks,player_shots_on_goal,Mason McTavish,Under,1.5,130.0,115.0,117.0,115.0,115.0,110.0,116.0,110.0,115.0,0.4326269777600179,2.3
draftkings,550.0,0.014953886693017004,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Tommy Novak,Yes,,400.0,450.0,,380.0,550.0,380.0,550.0,365.0,375.0,0.1561467517989257,6.5
fanduel,550.0,0.014953886693017004,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Tommy Novak,Yes,,400.0,450.0,,380.0,550.0,380.0,550.0,365.0,375.0,0.1561467517989257,6.5
betmgm,750.0,0.059370758913092514,Nashville Predators @ Toronto Maple Leafs,player_goal_scorer_anytime,Colton Sissons,Yes,,460.0,750.0,,450.0,650.0,650.0,850.0,580.0,600.0,0.1246318539897756,8.5
draftkings,150.0,-0.004607417238996936,Dallas Stars @ Los Angeles Kings,player_shots_on_goal,Adrian Kempe,Over,3.5,,125.0,158.0,140.0,150.0,125.0,,120.0,125.0,0.3981570331044012,2.5
