value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
betmgm,320.0,0.06755223158638879,New York Rangers @ Buffalo Sabres,player_goal_scorer_anytime,Mika Zibanejad,Yes,,185.0,320.0,,185.0,260.0,250.0,310.0,240.0,240.0,0.254179102758664,4.2
fanduel,310.0,0.042134321310522305,New York Rangers @ Buffalo Sabres,player_goal_scorer_anytime,Mika Zibanejad,Yes,,185.0,320.0,,185.0,260.0,250.0,310.0,240.0,240.0,0.254179102758664,4.1
draftkings,475.0,0.09681119795536275,Anaheim Ducks @ Ottawa Senators,player_goal_scorer_anytime,Ridly Greig,Yes,,285.0,400.0,,280.0,475.0,450.0,400.0,445.0,450.0,0.1907497735574544,5.75
fanduel,260.0,0.04454623472115782,Anaheim Ducks @ Ottawa Senators,player_goals,Frank Vatrano,Over,0.5,,,,,,200.0,260.0,200.0,200.0,0.2901517318669883,3.6
draftkings,750.0,0.19521863000123818,Anaheim Ducks @ Ottawa Senators,player_goal_scorer_anytime,Zack Ostapchuk,Yes,,440.0,550.0,,440.0,750.0,700.0,500.0,660.0,525.0,0.1406139564707339,8.5
ballybet,115.0,0.02778313755313011,New York Rangers @ Buffalo Sabres,player_shots_on_goal,Mika Zibanejad,Over,2.5,115.0,-110.0,-102.0,-105.0,-105.0,-114.0,100.0,-115.0,-110.0,0.4780386686293629,2.15
fanduel,270.0,0.04216307936612984,Anaheim Ducks @ Ottawa Senators,player_goals,Troy Terry,Over,0.5,,,,,,210.0,270.0,210.0,210.0,0.281665697125981,3.7
betmgm,750.0,0.17742474916387962,Anaheim Ducks @ Ottawa Senators,player_goal_scorer_anytime,Jake Sanderson,Yes,,400.0,750.0,,400.0,550.0,550.0,700.0,510.0,525.0,0.1385205587251623,8.5
draftkings,400.0,0.049324305952089365,Anaheim Ducks @ Ottawa Senators,player_goal_scorer_anytime,Shane Pinto,Yes,,310.0,290.0,,300.0,400.0,360.0,290.0,335.0,275.0,0.2098648611904179,5.0
betmgm,250.0,-0.004798731518785071,New York Rangers @ Buffalo Sabres,player_goal_scorer_anytime,Alexis Lafrenière,Yes,,175.0,250.0,,175.0,205.0,190.0,240.0,190.0,195.0,0.2843432195660614,3.5
draftkings,320.0,0.01719180895382255,Anaheim Ducks @ Ottawa Senators,player_goal_scorer_anytime,Claude Giroux,Yes,,215.0,290.0,,215.0,320.0,300.0,280.0,290.0,300.0,0.2421885259413863,4.2
draftkings,200.0,-0.02738778057509672,Anaheim Ducks @ Ottawa Senators,player_goal_scorer_anytime,Tim Stützle,Yes,,145.0,175.0,,145.0,200.0,190.0,185.0,185.0,185.0,0.3242040731416344,3.0
fanduel,240.0,0.022724751128133436,New York Rangers @ Buffalo Sabres,player_goals,Alexis Lafrenière,Over,0.5,,,,,,190.0,240.0,190.0,195.0,0.3008013973906275,3.4
fanduel,320.0,0.04919131837449897,New York Rangers @ Buffalo Sabres,player_goals,Dylan Cozens,Over,0.5,,,,,,260.0,320.0,240.0,250.0,0.2498074567558331,4.2
fanduel,310.0,0.043109536082943656,New York Rangers @ Buffalo Sabres,player_goals,Mika Zibanejad,Over,0.5,,,,,,250.0,310.0,240.0,240.0,0.2544169600202302,4.1
fanduel,155.0,-0.011958898297667941,New York Rangers @ Buffalo Sabres,player_goals,Artemi Panarin,Over,0.5,,,,,,135.0,155.0,125.0,125.0,0.3874670987067969,2.55
fanduel,250.0,0.01982386422681781,New York Rangers @ Buffalo Sabres,player_goals,Alex Tuch,Over,0.5,,,,,,210.0,250.0,195.0,200.0,0.2913782469219479,3.5
draftkings,360.0,0.015313347892264018,New York Rangers @ Buffalo Sabres,player_goal_scorer_anytime,Jason Zucker,Yes,,265.0,300.0,,260.0,360.0,320.0,300.0,300.0,300.0,0.2207202930200574,4.6
draftkings,750.0,0.13416666666666655,Anaheim Ducks @ Ottawa Senators,player_goal_scorer_anytime,Isac Lundestrom,Yes,,540.0,500.0,,525.0,750.0,700.0,500.0,625.0,650.0,0.1334313725490196,8.5
