value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
draftkings,180.0,-0.0003881370158121955,Montréal Canadiens @ Detroit Red Wings,player_goal_scorer_anytime,Dylan Larkin,Yes,,118.0,145.0,,115.0,180.0,165.0,175.0,165.0,165.0,0.3570042367800671,2.8
ballybet,-315.0,-0.007665689905474893,Montréal Canadiens @ Detroit Red Wings,player_power_play_points,Patrik Laine,Under,0.5,-315.0,-450.0,,,,-450.0,,-505.0,,0.7532176088669287,1.3174603174603174
fanduel,270.0,0.07429239665249576,Utah Hockey Club @ Minnesota Wild,player_goals,Marco Rossi,Over,0.5,,,,,,200.0,270.0,200.0,200.0,0.2903492963925664,3.7
fanduel,370.0,0.11106545711717652,St Louis Blues @ Florida Panthers,player_goals,Jake Neighbours,Over,0.5,,,,,,275.0,370.0,255.0,260.0,0.236396905769612,4.7
fanduel,290.0,0.07065585191071877,New York Rangers @ Dallas Stars,player_goals,Vincent Trocheck,Over,0.5,,,,,,230.0,290.0,210.0,210.0,0.2745271415155689,3.9
ballybet,-150.0,0.0004652864566927484,Colorado Avalanche @ Anaheim Ducks,player_power_play_points,Cale Makar,Under,0.5,-150.0,-190.0,,,,-190.0,,-200.0,,0.6002791718740158,1.6666666666666663
fanduel,175.0,-0.018238348854815456,Montréal Canadiens @ Detroit Red Wings,player_goal_scorer_anytime,Dylan Larkin,Yes,,118.0,145.0,,115.0,180.0,165.0,175.0,165.0,165.0,0.3570042367800671,2.75
ballybet,325.0,0.09356617418151925,New York Rangers @ Dallas Stars,player_power_play_points,Miro Heiskanen,Over,0.5,325.0,250.0,,,,250.0,,235.0,250.0,0.2573096880427104,4.25
fanduel,320.0,0.07251318568067067,New York Rangers @ Dallas Stars,player_goals,Alexis Lafrenière,Over,0.5,,,,,,250.0,320.0,230.0,240.0,0.2553602823049216,4.2
fanduel,360.0,0.0840057014679485,Utah Hockey Club @ Minnesota Wild,player_goals,Logan Cooley,Over,0.5,,,,,,275.0,360.0,265.0,260.0,0.2356534133625975,4.6
betmgm,900.0,0.25041504015793903,Montréal Canadiens @ Detroit Red Wings,player_goal_scorer_anytime,Joe Veleno,Yes,,410.0,900.0,,400.0,850.0,650.0,750.0,600.0,650.0,0.1250415040157939,10.0
ballybet,120.0,0.029830384219514894,Colorado Avalanche @ Anaheim Ducks,player_shots_on_goal,Artturi Lehkonen,Over,2.5,120.0,-105.0,100.0,,-105.0,-110.0,108.0,-110.0,-105.0,0.4681047200997795,2.2
betmgm,500.0,0.09783142826621072,Montréal Canadiens @ Detroit Red Wings,player_goal_scorer_anytime,Michael Rasmussen,Yes,,275.0,500.0,,270.0,450.0,400.0,500.0,385.0,400.0,0.1829719047110351,6.0
fanduel,500.0,0.09783142826621072,Montréal Canadiens @ Detroit Red Wings,player_goal_scorer_anytime,Michael Rasmussen,Yes,,275.0,500.0,,270.0,450.0,400.0,500.0,385.0,400.0,0.1829719047110351,6.0
ballybet,135.0,0.036967389287544616,St Louis Blues @ Florida Panthers,player_shots_on_goal,Matthew Tkachuk,Over,3.5,135.0,110.0,112.0,,110.0,107.0,110.0,100.0,110.0,0.4412627188457636,2.35
fanduel,240.0,0.03473604793239993,Colorado Avalanche @ Anaheim Ducks,player_goals,Frank Vatrano,Over,0.5,,,,,,190.0,240.0,185.0,190.0,0.3043341317448235,3.4
