value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
draftkings,850.0,0.36911397780962996,Colorado Avalanche @ Chicago Blackhawks,player_goal_scorer_anytime,Jere Innala,Yes,,320.0,550.0,,320.0,850.0,750.0,550.0,655.0,750.0,0.1441172608220663,9.5
fanduel,250.0,0.051540798959979206,Calgary Flames @ Los Angeles Kings,player_goals,Nazem Kadri,Over,0.5,,,,,,190.0,250.0,185.0,190.0,0.3004402282742798,3.5
fanduel,240.0,0.04908539040972082,Colorado Avalanche @ Chicago Blackhawks,player_goals,Jonathan Drouin,Over,0.5,,,,,,185.0,240.0,175.0,185.0,0.3085545265910944,3.4
fanduel,310.0,0.0785185618150599,Vancouver Canucks @ Washington Capitals,player_goals,J.T. Miller,Over,0.5,,,,,,240.0,310.0,220.0,225.0,0.2630533077597707,4.1
fanduel,360.0,0.09005075664201923,Calgary Flames @ Los Angeles Kings,player_goals,Mikael Backlund,Over,0.5,,,,,,275.0,360.0,255.0,260.0,0.2369675557917433,4.6
fanduel,250.0,0.016023943613457714,Florida Panthers @ Utah Hockey Club,player_goal_scorer_anytime,Carter Verhaeghe,Yes,,155.0,230.0,,155.0,215.0,210.0,250.0,200.0,210.0,0.2902925553181308,3.5
betmgm,320.0,0.04375374040468083,Vancouver Canucks @ Washington Capitals,player_goal_scorer_anytime,J.T. Miller,Yes,,205.0,320.0,,205.0,265.0,240.0,310.0,220.0,225.0,0.2485127953344478,4.2
draftkings,650.0,0.13384484228474003,Calgary Flames @ Los Angeles Kings,player_goal_scorer_anytime,Akil Thomas,Yes,,350.0,,,350.0,650.0,650.0,,575.0,600.0,0.151179312304632,7.5
fanduel,400.0,0.09191625316268448,Calgary Flames @ Los Angeles Kings,player_goals,Matt Coronato,Over,0.5,,,,,,300.0,400.0,285.0,300.0,0.2183832506325369,5.0
ballybet,-143.0,-0.008351440981314018,Colorado Avalanche @ Chicago Blackhawks,player_power_play_points,Cale Makar,Under,0.5,-143.0,-175.0,,,,-175.0,,-185.0,,0.5835627322620252,1.6993006993006992
fanduel,310.0,0.018902460871236038,Vancouver Canucks @ Washington Capitals,player_goal_scorer_anytime,J.T. Miller,Yes,,205.0,320.0,,205.0,265.0,240.0,310.0,220.0,225.0,0.2485127953344478,4.1
fanduel,230.0,0.020354527854591353,Vancouver Canucks @ Washington Capitals,player_goals,Tom Wilson,Over,0.5,,,,,,185.0,230.0,180.0,185.0,0.3091983417741186,3.3
ballybet,140.0,0.030769608009169724,Florida Panthers @ Utah Hockey Club,player_shots_on_goal,Aleksander Barkov,Over,2.5,140.0,110.0,118.0,120.0,120.0,110.0,120.0,105.0,115.0,0.4294873366704874,2.4
fanduel,220.0,0.015614596738859898,Florida Panthers @ Utah Hockey Club,player_goals,Aleksander Barkov,Over,0.5,,,,,,185.0,220.0,170.0,175.0,0.3173795614808937,3.2
betmgm,600.0,0.11549609810479322,Florida Panthers @ Utah Hockey Club,player_goal_scorer_anytime,Mackie Samoskevich,Yes,,300.0,600.0,,300.0,550.0,500.0,600.0,440.0,475.0,0.1593565854435419,7.0
fanduel,600.0,0.11549609810479322,Florida Panthers @ Utah Hockey Club,player_goal_scorer_anytime,Mackie Samoskevich,Yes,,300.0,600.0,,300.0,550.0,500.0,600.0,440.0,475.0,0.1593565854435419,7.0
fanduel,950.0,0.22995405891825327,Vancouver Canucks @ Washington Capitals,player_goal_scorer_anytime,Max Sasson,Yes,,440.0,900.0,,440.0,700.0,650.0,950.0,575.0,600.0,0.1171384818017384,10.5
ballybet,130.0,0.01828527776293487,Vancouver Canucks @ Washington Capitals,player_shots_on_goal,Tom Wilson,Over,2.5,130.0,105.0,110.0,110.0,110.0,107.0,114.0,100.0,110.0,0.4427327294621456,2.3
draftkings,500.0,0.06612330550949486,Vancouver Canucks @ Washington Capitals,player_goal_scorer_anytime,Andrew Mangiapane,Yes,,290.0,425.0,,290.0,500.0,500.0,410.0,445.0,475.0,0.1776872175849158,6.0
fanduel,290.0,0.028882720193422085,Florida Panthers @ Utah Hockey Club,player_goals,Sam Bennett,Over,0.5,,,,,,240.0,290.0,225.0,230.0,0.2638160821008775,3.9
ballybet,-400.0,-0.03477045589354588,Calgary Flames @ Los Angeles Kings,player_power_play_points,Anze Kopitar,Under,0.5,-400.0,-550.0,,,,-500.0,,-580.0,,0.7721836352851633,1.25
fanduel,200.0,0.0011776068444584453,Florida Panthers @ Utah Hockey Club,player_goals,Clayton Keller,Over,0.5,,,,,,165.0,200.0,160.0,170.0,0.3337258689481528,3.0
ballybet,115.0,0.00859334575181181,Florida Panthers @ Utah Hockey Club,player_shots_on_goal,Sam Bennett,Over,2.5,115.0,-105.0,100.0,-105.0,-105.0,-106.0,108.0,-110.0,-105.0,0.4691131840706101,2.15
fanduel,330.0,0.03358615569582257,Colorado Avalanche @ Chicago Blackhawks,player_goals,Tyler Bertuzzi,Over,0.5,,,,,,275.0,330.0,255.0,260.0,0.2403688734176332,4.3
fanduel,300.0,0.025460525804228862,Colorado Avalanche @ Chicago Blackhawks,player_goals,Cale Makar,Over,0.5,,,,,,250.0,300.0,235.0,240.0,0.2563651314510572,4.0
fanduel,310.0,0.026662388399585124,Florida Panthers @ Utah Hockey Club,player_goals,Logan Cooley,Over,0.5,,,,,,260.0,310.0,240.0,250.0,0.2504054605852647,4.1
betmgm,900.0,0.17138481801738414,Vancouver Canucks @ Washington Capitals,player_goal_scorer_anytime,Max Sasson,Yes,,440.0,900.0,,440.0,700.0,650.0,950.0,575.0,600.0,0.1171384818017384,10.0
draftkings,650.0,0.0937924796620444,Calgary Flames @ Los Angeles Kings,player_goal_scorer_anytime,Tanner Jeannot,Yes,,425.0,450.0,,425.0,650.0,650.0,440.0,545.0,600.0,0.1458389972882726,7.5
