value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,220.0,0.08946767036393988,Nashville Predators @ Calgary Flames,player_goals,Nazem Kadri,Over,0.5,,,,,,155.0,220.0,150.0,155.0,0.3404586469887312,3.2
betmgm,800.0,0.4028152950870616,Nashville Predators @ Calgary Flames,player_goal_scorer_anytime,Andrei Kuzmenko,Yes,,290.0,800.0,,290.0,475.0,450.0,750.0,415.0,450.0,0.1558683661207846,9.0
fanduel,190.0,0.06761689952308181,Utah Hockey Club @ Dallas Stars,player_goals,Wyatt Johnston,Over,0.5,,,,,,135.0,190.0,130.0,140.0,0.3681437584562351,2.9
fanduel,360.0,0.14380571932521047,Nashville Predators @ Calgary Flames,player_goals,Mikael Backlund,Over,0.5,,,,,,250.0,360.0,235.0,240.0,0.248653417244611,4.6
fanduel,750.0,0.32488111202666925,Nashville Predators @ Calgary Flames,player_goal_scorer_anytime,Andrei Kuzmenko,Yes,,290.0,800.0,,290.0,475.0,450.0,750.0,415.0,450.0,0.1558683661207846,8.5
fanduel,330.0,0.12130399241939638,Nashville Predators @ Calgary Flames,player_goals,Matt Coronato,Over,0.5,,,,,,240.0,330.0,220.0,225.0,0.2607683703300922,4.3
fanduel,210.0,0.06319180074847375,Nashville Predators @ Calgary Flames,player_goals,Jonathan Marchessault,Over,0.5,,,,,,155.0,210.0,150.0,155.0,0.3429650970156367,3.1
ballybet,-106.0,0.0043890092749998555,Montréal Canadiens @ Colorado Avalanche,player_power_play_points,Nathan MacKinnon,Over,0.5,-106.0,-135.0,,,,-125.0,,-145.0,-135.0,0.5168215290444174,1.9433962264150944
draftkings,750.0,0.2669975868930188,Montréal Canadiens @ Colorado Avalanche,player_goal_scorer_anytime,Jere Innala,Yes,,295.0,550.0,,300.0,750.0,700.0,550.0,630.0,700.0,0.1490585396344728,8.5
fanduel,290.0,0.04184028580524335,Montréal Canadiens @ Colorado Avalanche,player_goal_scorer_anytime,Patrik Laine,Yes,,188.0,270.0,,175.0,235.0,,290.0,,,0.2671385348218573,3.9
fanduel,190.0,0.03492735163736982,Edmonton Oilers @ Seattle Kraken,player_goals,Zach Hyman,Over,0.5,,,,,,150.0,190.0,140.0,145.0,0.3568715005646103,2.9
fanduel,420.0,0.13267734096806705,New Jersey Devils @ San Jose Sharks,player_goals,Fabian Zetterlund,Over,0.5,,,,,,300.0,420.0,275.0,300.0,0.2178225655707821,5.2
fanduel,240.0,0.055793461958874246,New Jersey Devils @ San Jose Sharks,player_goals,Macklin Celebrini,Over,0.5,,,,,,185.0,240.0,175.0,180.0,0.3105274888114336,3.4
fanduel,300.0,0.08017896456771045,New York Rangers @ Washington Capitals,player_goals,Alexis Lafrenière,Over,0.5,,,,,,230.0,300.0,210.0,220.0,0.2700447411419276,4.0
fanduel,200.0,0.034618270124394335,Tampa Bay Lightning @ Los Angeles Kings,player_goals,Jake Guentzel,Over,0.5,,,,,,155.0,200.0,150.0,155.0,0.3448727567081314,3.0
draftkings,275.0,0.03630316134699019,New York Rangers @ Washington Capitals,player_goal_scorer_anytime,Connor McMichael,Yes,,175.0,210.0,,175.0,275.0,250.0,220.0,230.0,240.0,0.2763475096925307,3.75
ballybet,120.0,0.04051167142206258,Montréal Canadiens @ Colorado Avalanche,player_shots_on_goal,Juraj Slafkovsky,Over,1.5,120.0,-105.0,-102.0,-105.0,-105.0,-110.0,100.0,-115.0,-105.0,0.472959850646392,2.2
draftkings,550.0,0.1471432203697649,New Jersey Devils @ San Jose Sharks,player_goal_scorer_anytime,Paul Cotter,Yes,,280.0,425.0,,290.0,550.0,500.0,400.0,445.0,475.0,0.1764835723645792,6.5
