value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
draftkings,360.0,0.12585363476311462,Colorado Avalanche @ Pittsburgh Penguins,player_goal_scorer_anytime,Evgeni Malkin,Yes,,205.0,260.0,,205.0,360.0,320.0,290.0,310.0,325.0,0.2447507901658945,4.6
draftkings,450.0,0.17492248900425356,San Jose Sharks @ Carolina Hurricanes,player_goal_scorer_anytime,Jackson Blake,Yes,,235.0,340.0,,235.0,450.0,400.0,350.0,395.0,400.0,0.2136222707280461,5.5
draftkings,750.0,0.32384716732542784,Toronto Maple Leafs @ New Jersey Devils,player_goal_scorer_anytime,Tomas Tatar,Yes,,400.0,450.0,,400.0,750.0,700.0,410.0,610.0,550.0,0.1557467255676974,8.5
fanduel,240.0,0.08313716353098255,Toronto Maple Leafs @ New Jersey Devils,player_goals,John Tavares,Over,0.5,,,,,,175.0,240.0,170.0,170.0,0.3185697539797008,3.4
fanduel,160.0,0.039525889577928686,Toronto Maple Leafs @ New Jersey Devils,player_goals,William Nylander,Over,0.5,,,,,,125.0,160.0,115.0,115.0,0.3998176498376649,2.6
fanduel,260.0,0.08546248223793329,Toronto Maple Leafs @ New Jersey Devils,player_goals,Mitch Marner,Over,0.5,,,,,,190.0,260.0,180.0,185.0,0.3015173561772037,3.6
fanduel,380.0,0.14547880130002766,Toronto Maple Leafs @ New Jersey Devils,player_goals,Matthew Knies,Over,0.5,,,,,,260.0,380.0,255.0,260.0,0.2386414169375058,4.8
betmgm,450.0,0.11675094584501577,San Jose Sharks @ Carolina Hurricanes,player_goal_scorer_anytime,Jack Drury,Yes,,235.0,450.0,,235.0,400.0,,430.0,,,0.2030456265172756,5.5
draftkings,450.0,0.11293743372216336,San Jose Sharks @ Carolina Hurricanes,player_goal_scorer_anytime,Jordan Staal,Yes,,310.0,310.0,,300.0,450.0,425.0,310.0,420.0,400.0,0.202352260676757,5.5
fanduel,230.0,0.05262933689175675,Los Angeles Kings @ New York Islanders,player_goals,Bo Horvat,Over,0.5,,,,,,175.0,230.0,170.0,175.0,0.318978586936896,3.3
