value_book,value_book_price,EV,game,market,name,description,point,ballybet_price,betmgm_price,betonlineag_price,bovada_price,draftkings_price,espnbet_price,fanduel_price,fliff_price,hardrockbet_price,avg_dejuiced_prob,book_decimal_odds
fanduel,270.0,0.10254146802957997,Carolina Hurricanes @ New York Rangers,player_goals,Vincent Trocheck,Over,0.5,,,,,,190.0,270.0,185.0,190.0,0.2979841805485351,3.7
fanduel,280.0,0.10515520267130585,Carolina Hurricanes @ New York Rangers,player_goals,Chris Kreider,Over,0.5,,,,,,200.0,280.0,190.0,195.0,0.2908303164924489,3.8
fanduel,195.0,0.050010969434913344,Florida Panthers @ Tampa Bay Lightning,player_goals,Matthew Tkachuk,Over,0.5,,,,,,150.0,195.0,140.0,145.0,0.3559359218423435,2.95
betmgm,185.0,0.009583811261388409,Ottawa Senators @ Edmonton Oilers,player_goal_scorer_anytime,Zach Hyman,Yes,,132.0,185.0,,130.0,145.0,135.0,160.0,115.0,115.0,0.3542399337759258,2.85
fanduel,160.0,0.028701433053549108,Ottawa Senators @ Edmonton Oilers,player_goals,Zach Hyman,Over,0.5,,,,,,135.0,160.0,115.0,115.0,0.3956543973282881,2.6
fanduel,180.0,0.028840763632384192,Seattle Kraken @ Colorado Avalanche,player_goals,Valeri Nichushkin,Over,0.5,,,,,,140.0,180.0,135.0,140.0,0.3674431298687087,2.8
ballybet,225.0,0.0549138270161611,Anaheim Ducks @ Utah Hockey Club,player_power_play_points,Clayton Keller,Over,0.5,225.0,180.0,,,,180.0,,165.0,180.0,0.3245888698511265,3.25
fanduel,360.0,0.08961277766956921,Seattle Kraken @ Colorado Avalanche,player_goals,Oliver Bjorkstrand,Over,0.5,,,,,,275.0,360.0,255.0,260.0,0.2368723429716455,4.6
fanduel,130.0,0.0022119992984763748,Ottawa Senators @ Edmonton Oilers,player_goals,Leon Draisaitl,Over,0.5,,,,,,110.0,130.0,100.0,100.0,0.4357443475210767,2.3
fanduel,195.0,0.023480954128068277,Carolina Hurricanes @ New York Rangers,player_goals,Artemi Panarin,Over,0.5,,,,,,155.0,195.0,150.0,155.0,0.3469426963145994,2.95
betmgm,140.0,-0.03632119775513698,Ottawa Senators @ Edmonton Oilers,player_goal_scorer_anytime,Leon Draisaitl,Yes,,106.0,140.0,,105.0,115.0,110.0,130.0,100.0,100.0,0.4015328342686929,2.4
draftkings,950.0,0.23764822134387353,Seattle Kraken @ Colorado Avalanche,player_goal_scorer_anytime,Givani Smith,Yes,,450.0,,,450.0,950.0,950.0,,765.0,900.0,0.117871259175607,10.5
ballybet,145.0,0.040670463735386964,Los Angeles Kings @ Washington Capitals,player_shots_on_goal,Alex Laferriere,Over,2.5,145.0,110.0,124.0,120.0,120.0,110.0,132.0,105.0,115.0,0.4247634545858722,2.45
fanduel,330.0,0.06692053066220693,Florida Panthers @ Tampa Bay Lightning,player_goals,Anthony Cirelli,Over,0.5,,,,,,260.0,330.0,240.0,250.0,0.2481210536423737,4.3
ballybet,-112.0,0.014858701795704476,Los Angeles Kings @ Washington Capitals,player_shots_on_goal,Kevin Fiala,Over,2.5,-112.0,-145.0,-135.0,-135.0,-135.0,-145.0,-128.0,-150.0,-140.0,0.53615176698641,1.8928571428571428
draftkings,750.0,0.19611748959575048,Seattle Kraken @ Colorado Avalanche,player_goal_scorer_anytime,Ivan Prosvetov,Yes,,450.0,400.0,,450.0,750.0,700.0,460.0,595.0,525.0,0.1407197046583236,8.5
