event_id,game,market,description,name,point,ballybet_price,ballybet_decimal_odds,ballybet_implied_prob,ballybet_implied_prob_diff,ballybet_dejuice,ballybet_name,betmgm_price,betmgm_decimal_odds,betmgm_implied_prob,betmgm_implied_prob_diff,betmgm_dejuice,betmgm_name,betonlineag_price,betonlineag_decimal_odds,betonlineag_implied_prob,betonlineag_implied_prob_diff,betonlineag_dejuice,betonlineag_name,betparx_price,betparx_decimal_odds,betparx_implied_prob,betparx_implied_prob_diff,betparx_dejuice,betparx_name,betus_price,betus_decimal_odds,betus_implied_prob,betus_implied_prob_diff,betus_dejuice,betus_name,bovada_price,bovada_decimal_odds,bovada_implied_prob,bovada_implied_prob_diff,bovada_dejuice,bovada_name,draftkings_price,draftkings_decimal_odds,draftkings_implied_prob,draftkings_implied_prob_diff,draftkings_dejuice,draftkings_name,espnbet_price,espnbet_decimal_odds,espnbet_implied_prob,espnbet_implied_prob_diff,espnbet_dejuice,espnbet_name,event_id.1,fanduel_price,fanduel_decimal_odds,fanduel_implied_prob,fanduel_implied_prob_diff,fanduel_dejuice,fanduel_name,fliff_price,fliff_decimal_odds,fliff_implied_prob,fliff_implied_prob_diff,fliff_dejuice,fliff_name,hardrockbet_price,hardrockbet_decimal_odds,hardrockbet_implied_prob,hardrockbet_implied_prob_diff,hardrockbet_dejuice,hardrockbet_name,lowvig_price,lowvig_decimal_odds,lowvig_implied_prob,lowvig_implied_prob_diff,lowvig_dejuice,lowvig_name,mybookieag_price,mybookieag_decimal_odds,mybookieag_implied_prob,mybookieag_implied_prob_diff,mybookieag_dejuice,mybookieag_name,point.1,williamhill_us_price,williamhill_us_decimal_odds,williamhill_us_implied_prob,williamhill_us_implied_prob_diff,williamhill_us_dejuice,williamhill_us_name,windcreek_price,windcreek_decimal_odds,windcreek_implied_prob,windcreek_implied_prob_diff,windcreek_dejuice,windcreek_name,values_populated,avg_dejuiced_prob
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,h2h,,BYU Cougars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20000.0,1.005,0.9950248756218908,-0.0019880616895542,0.9728415079043372,BYU Cougars,,,,,,,19dabb5b43fac6f8b97bbe422111314b,,,,,,,,,,,,,-20000.0,1.005,0.9950248756218908,-0.0019880616895542,0.9589879616404816,BYU Cougars,,,,,,,,,,,,,,,,,,,,-100000.0,1.001,0.9990009990009991,0.0039761233791084,0.9761672341134736,BYU Cougars,3,0.969332234552764
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,h2h,,Florida A&M Rattlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,36.0,0.0277777777777777,-0.0056939399181225,0.0271584920956627,Florida A&M Rattlers,,,,,,,19dabb5b43fac6f8b97bbe422111314b,,,,,,,,,,,,,2250.0,23.5,0.0425531914893617,0.0164691806492533,0.0410120383595184,Florida A&M Rattlers,,,,,,,,,,,,,,,,,,,,4000.0,41.0,0.024390243902439,-0.0107752407311307,0.0238327658865265,Florida A&M Rattlers,3,0.0306677654472359
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,spreads,,BYU Cougars,-34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,,0.4453870625662778,BYU Cougars,19dabb5b43fac6f8b97bbe422111314b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.5,,,,,,,,,,,,,1,0.4453870625662778
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,spreads,,BYU Cougars,-34.0,,,,,,,,,,,,,-113.0,1.8849557522123892,0.5305164319248826,0.0059689282314008,0.4613186364564197,BYU Cougars,,,,,,,,,,,,,,,,,,,-112.0,1.8928571428571428,0.5283018867924528,0.003016201388161,0.4593929450369155,BYU Cougars,,,,,,,19dabb5b43fac6f8b97bbe422111314b,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0029736159224109,0.4554865424430642,BYU Cougars,-109.0,1.9174311926605505,0.5215311004784688,-0.0060115136971509,0.453505304763886,BYU Cougars,,,,,,,-34.0,,,,,,,,,,,,,4,0.4574258571750713
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,spreads,,BYU Cougars,-33.5,-109.0,1.9174311926605505,0.5215311004784688,-0.0145589160557774,0.453505304763886,BYU Cougars,,,,,,,,,,,,,-109.0,1.9174311926605505,0.5215311004784688,-0.0145589160557774,0.453505304763886,BYU Cougars,,,,,,,,,,,,,,,,,,,,,,,,,19dabb5b43fac6f8b97bbe422111314b,-118.0,1.847457627118644,0.5412844036697247,0.0117788215325637,0.4706820901475868,BYU Cougars,-120.0,1.8333333333333333,0.5454545454545454,0.0173390105789912,0.4743083003952569,BYU Cougars,,,,,,,,,,,,,,,,,,,-33.5,,,,,,,,,,,,,4,0.4630002500176539
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,spreads,,Florida A&M Rattlers,33.5,-112.0,1.8928571428571428,0.5283018867924528,0.0039720436953485,0.4593929450369155,Florida A&M Rattlers,,,,,,,,,,,,,-112.0,1.8928571428571428,0.5283018867924528,0.0039720436953485,0.4593929450369155,Florida A&M Rattlers,,,,,,,,,,,,,,,,,,,,,,,,,19dabb5b43fac6f8b97bbe422111314b,-104.0,1.9615384615384617,0.5098039215686274,-0.0206919099364186,0.443307757885763,Florida A&M Rattlers,-115.0,1.869565217391304,0.5348837209302326,0.0127478225457215,0.4651162790697675,Florida A&M Rattlers,,,,,,,,,,,,,,,,,,,33.5,,,,,,,,,,,,,4,0.4568024817573404
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,spreads,,Florida A&M Rattlers,34.0,,,,,,,,,,,,,-107.0,1.9345794392523368,0.5169082125603864,9.839402642997096e-05,0.449485402226423,Florida A&M Rattlers,,,,,,,,,,,,,,,,,,,-108.0,1.925925925925926,0.5192307692307692,0.0031951362536069,0.451505016722408,Florida A&M Rattlers,,,,,,,19dabb5b43fac6f8b97bbe422111314b,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.009300142358613,0.4554865424430642,Florida A&M Rattlers,-103.0,1.970873786407767,0.5073891625615764,-0.01259367263865,0.4412079674448491,Florida A&M Rattlers,,,,,,,34.0,,,,,,,,,,,,,4,0.449421232209186
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,spreads,,Florida A&M Rattlers,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,1.869565217391304,0.5348837209302326,,0.4651162790697675,Florida A&M Rattlers,19dabb5b43fac6f8b97bbe422111314b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,,,,,,,,,,,1,0.4651162790697675
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,totals,,Over,148.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0014434316759898,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0014434316759898,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0014434316759898,0.5,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0014434316759898,0.5,Over,,,,,,,,,,,,,-108.0,1.925925925925926,0.5192307692307692,-0.006530936763495,0.4956702459300312,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0014434316759898,0.5,Over,19dabb5b43fac6f8b97bbe422111314b,-115.0,1.869565217391304,0.5348837209302326,0.0108612317914643,0.5108342361863489,Over,-115.0,1.869565217391304,0.5348837209302326,0.0108612317914643,0.4951076320939335,Over,-110.0,1.9090909090909087,0.5238095238095238,-0.0014434316759898,0.5,Over,-108.0,1.925925925925926,0.5192307692307692,-0.006530936763495,0.5,Over,,,,,,,148.5,,,,,,,,,,,,,10,0.5001612114210314
19dabb5b43fac6f8b97bbe422111314b,Florida A&M Rattlers @ BYU Cougars,totals,,Under,148.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0011049142434323,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0011049142434323,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0011049142434323,0.5,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0011049142434323,0.5,Under,,,,,,,,,,,,,-112.0,1.8928571428571428,0.5283018867924528,0.0038866001820442,0.5043297540699689,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0011049142434323,0.5,Under,19dabb5b43fac6f8b97bbe422111314b,-105.0,1.9523809523809523,0.5121951219512195,-0.0140098051971038,0.4891657638136511,Under,-120.0,1.8333333333333333,0.5454545454545454,0.0229451098065915,0.5048923679060665,Under,-110.0,1.9090909090909087,0.5238095238095238,-0.0011049142434322,0.5,Under,-108.0,1.925925925925926,0.5192307692307692,-0.0061924193309375,0.5,Under,,,,,,,148.5,,,,,,,,,,,,,10,0.4998387885789686
2b9e39edfa72f8ac10163b00b8ca1234,Appalachian St Mountaineers @ North Texas Mean Green,h2h,,Appalachian St Mountaineers,,550.0,6.5,0.1538461538461538,-0.0054314670475383,0.1469548133595285,Appalachian St Mountaineers,525.0,6.25,0.16,0.0011619395458682,0.1534988713318284,Appalachian St Mountaineers,520.0,6.2,0.1612903225806451,0.0025444280251309,0.1556420233463034,Appalachian St Mountaineers,550.0,6.5,0.1538461538461538,-0.0054314670475383,0.1469548133595285,Appalachian St Mountaineers,500.0,6.0,0.1666666666666666,0.0083047966887253,0.1599999999999999,Appalachian St Mountaineers,525.0,6.25,0.16,0.0011619395458682,0.1525423728813559,Appalachian St Mountaineers,525.0,6.25,0.16,0.0011619395458682,0.1534988713318284,Appalachian St Mountaineers,550.0,6.5,0.1538461538461538,-0.0054314670475383,0.145985401459854,Appalachian St Mountaineers,2b9e39edfa72f8ac10163b00b8ca1234,550.0,6.5,0.1538461538461538,-0.0054314670475383,0.1472,Appalachian St Mountaineers,490.0,5.9,0.1694915254237288,0.0113314310712919,0.1581885856079404,Appalachian St Mountaineers,525.0,6.25,0.16,0.0011619395458682,0.1509433962264151,Appalachian St Mountaineers,520.0,6.2,0.1612903225806451,0.0025444280251309,0.1556420233463034,Appalachian St Mountaineers,542.0,6.42,0.1557632398753894,-0.0033774463019287,0.1485465366207812,Appalachian St Mountaineers,,550.0,6.5,0.1538461538461538,-0.0054314670475383,0.1475409836065574,Appalachian St Mountaineers,525.0,6.25,0.16,0.0011619395458682,0.1519729608665554,Appalachian St Mountaineers,15,0.1516741102229853
2b9e39edfa72f8ac10163b00b8ca1234,Appalachian St Mountaineers @ North Texas Mean Green,h2h,,North Texas Mean Green,,-835.0,1.1197604790419162,0.8930481283422459,0.0045170820299107,0.8530451866404715,North Texas Mean Green,-750.0,1.1333333333333333,0.8823529411764706,-0.0069420470762769,0.8465011286681716,North Texas Mean Green,-700.0,1.1428571428571428,0.875,-0.0148201983367811,0.8443579766536964,North Texas Mean Green,-835.0,1.1197604790419162,0.8930481283422459,0.0045170820299107,0.8530451866404715,North Texas Mean Green,-700.0,1.1428571428571428,0.875,-0.0148201983367811,0.84,North Texas Mean Green,-800.0,1.125,0.8888888888888888,6.075404417116293e-05,0.8474576271186441,North Texas Mean Green,-750.0,1.1333333333333333,0.8823529411764706,-0.0069420470762769,0.8465011286681716,North Texas Mean Green,-900.0,1.1111111111111112,0.8999999999999999,0.0119655159489329,0.854014598540146,North Texas Mean Green,2b9e39edfa72f8ac10163b00b8ca1234,-820.0,1.1219512195121952,0.8913043478260869,0.0026487457625975,0.8528000000000001,North Texas Mean Green,-920.0,1.108695652173913,0.9019607843137256,0.0140663562850675,0.8418114143920596,North Texas Mean Green,-900.0,1.1111111111111112,0.8999999999999999,0.0119655159489329,0.8490566037735849,North Texas Mean Green,-700.0,1.1428571428571428,0.875,-0.0148201983367811,0.8443579766536964,North Texas Mean Green,-833.0,1.1200480192076832,0.892818863879957,0.0042714415346012,0.8514534633792188,North Texas Mean Green,,-800.0,1.125,0.8888888888888888,6.075404417116293e-05,0.8524590163934427,North Texas Mean Green,-833.0,1.1200480192076832,0.892818863879957,0.0042714415346012,0.8480270391334447,North Texas Mean Green,15,0.8483258897770148
2b9e39edfa72f8ac10163b00b8ca1234,Appalachian St Mountaineers @ North Texas Mean Green,spreads,,Appalachian St Mountaineers,11.5,,,,,,,-105.0,1.9523809523809523,0.5121951219512195,-0.007497293490663,0.4453870625662778,Appalachian St Mountaineers,-110.0,1.9090909090909087,0.5238095238095238,0.0054075974630084,0.4554865424430642,Appalachian St Mountaineers,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0054075974630084,0.4554865424430642,Appalachian St Mountaineers,-108.0,1.925925925925926,0.5192307692307692,0.0003200923755032,0.451505016722408,Appalachian St Mountaineers,-105.0,1.9523809523809523,0.5121951219512195,-0.007497293490663,0.4453870625662778,Appalachian St Mountaineers,2b9e39edfa72f8ac10163b00b8ca1234,-110.0,1.9090909090909087,0.5238095238095238,0.0054075974630084,0.4554865424430642,Appalachian St Mountaineers,-110.0,1.9090909090909087,0.5238095238095238,0.0054075974630084,0.4554865424430642,Appalachian St Mountaineers,-105.0,1.9523809523809523,0.5121951219512195,-0.007497293490663,0.4453870625662778,Appalachian St Mountaineers,-106.0,1.9433962264150944,0.5145631067961165,-0.0048661992185552,0.44744617982271,Appalachian St Mountaineers,,,,,,,11.5,-110.0,1.9090909090909087,0.5238095238095238,0.0054075974630084,0.4554865424430642,Appalachian St Mountaineers,,,,,,,10,0.4512545096459273
2b9e39edfa72f8ac10163b00b8ca1234,Appalachian St Mountaineers @ North Texas Mean Green,spreads,,Appalachian St Mountaineers,12.0,-108.0,1.925925925925926,0.5192307692307692,-0.003052503052503,0.451505016722408,Appalachian St Mountaineers,,,,,,,,,,,,,-108.0,1.925925925925926,0.5192307692307692,-0.003052503052503,0.451505016722408,Appalachian St Mountaineers,-110.0,1.9090909090909087,0.5238095238095238,0.0030525030525031,0.4554865424430642,Appalachian St Mountaineers,,,,,,,,,,,,,,,,,,,2b9e39edfa72f8ac10163b00b8ca1234,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,0.0030525030525031,0.4554865424430642,Appalachian St Mountaineers,12.0,,,,,,,,,,,,,4,0.4534957795827361
2b9e39edfa72f8ac10163b00b8ca1234,Appalachian St Mountaineers @ North Texas Mean Green,spreads,,North Texas Mean Green,-12.0,-113.0,1.8849557522123892,0.5305164319248826,0.0044712720769057,0.4613186364564197,North Texas Mean Green,,,,,,,,,,,,,-113.0,1.8849557522123892,0.5305164319248826,0.0044712720769057,0.4613186364564197,North Texas Mean Green,-110.0,1.9090909090909087,0.5238095238095238,-0.0044712720769058,0.4554865424430642,North Texas Mean Green,,,,,,,,,,,,,,,,,,,2b9e39edfa72f8ac10163b00b8ca1234,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0044712720769058,0.4554865424430642,North Texas Mean Green,-12.0,,,,,,,,,,,,,4,0.458402589449742
2b9e39edfa72f8ac10163b00b8ca1234,Appalachian St Mountaineers @ North Texas Mean Green,spreads,,North Texas Mean Green,-11.5,,,,,,,-115.0,1.869565217391304,0.5348837209302326,0.0056141557921564,0.4651162790697675,North Texas Mean Green,-110.0,1.9090909090909087,0.5238095238095238,-0.0066905076752976,0.4554865424430642,North Texas Mean Green,,,,,,,,,,,,,-110.0,1.9090909090909087,0.5238095238095238,-0.0066905076752976,0.4554865424430642,North Texas Mean Green,-112.0,1.8928571428571428,0.5283018867924528,-0.001698993249821,0.4593929450369155,North Texas Mean Green,-115.0,1.869565217391304,0.5348837209302326,0.0056141557921565,0.4651162790697675,North Texas Mean Green,2b9e39edfa72f8ac10163b00b8ca1234,-110.0,1.9090909090909087,0.5238095238095238,-0.0066905076752976,0.4554865424430642,North Texas Mean Green,-125.0,1.8,0.5555555555555556,0.0285828609314042,0.4830917874396135,North Texas Mean Green,-115.0,1.869565217391304,0.5348837209302326,0.0056141557921565,0.4651162790697675,North Texas Mean Green,-106.0,1.9433962264150944,0.5145631067961165,-0.0169643043568613,0.44744617982271,North Texas Mean Green,,,,,,,-11.5,-110.0,1.9090909090909087,0.5238095238095238,-0.0066905076752976,0.4554865424430642,North Texas Mean Green,,,,,,,10,0.4607225919280798
